mutant_id,average_fitness,fitseq2_fitness,difference
955,-0.6979498579917259,-0.0211311468865755,-0.6768187111051505
956,-0.8477840271332978,-0.0413573848940519,-0.8064266422392459
957,-0.3656285900118709,-0.0412924858632597,-0.32433610414861125
958,-0.5920018741374753,-0.0677083363484226,-0.5242935377890527
959,-0.5180196291594412,-0.049517019141451,-0.4685026100179902
960,-0.7089719699308086,-0.0406276793270439,-0.6683442906037647
961,-0.959116325648046,-0.0718412507130681,-0.8872750749349779
962,-0.41631172852539156,-0.0356278440127394,-0.38068388451265217
963,-0.45165470237679123,-0.0232334290416241,-0.4284212733351671
964,-0.5195996898167624,-0.0339511264562139,-0.4856485633605485
965,-0.5311350965422046,-0.0476439425480785,-0.48349115399412607
966,-0.5304162906511499,-0.055216217205739,-0.47520007344541093
967,-0.5183467117708377,-0.0511728216245528,-0.4671738901462849
968,-0.16261781886184368,0.0012061911385403,-0.163824010000384
970,-0.4324631949603922,-0.0149398033233616,-0.4175233916370306
971,-0.74180747975089,-0.0601981440021872,-0.6816093357487029
972,-0.467386103665028,-0.0396037892867947,-0.4277823143782333
973,-0.5246630628517397,-0.0396841916743834,-0.4849788711773563
974,-0.713137058148071,-0.0549348997842361,-0.6582021583638349
975,-0.4394208008485865,-0.0395346415354224,-0.39988615931316407
976,-0.6280615693996758,-0.0375257073526152,-0.5905358620470607
977,-0.384589163428379,-0.0248327737760459,-0.3597563896523331
978,-0.5888780605757841,-0.0614903890351277,-0.5273876715406564
979,-0.2299667177518316,-0.0024594825153432,-0.22750723523648841
980,-0.49109522132160427,-0.0417648357151186,-0.44933038560648564
981,-0.4255410112767731,-0.0311922633418597,-0.39434874793491337
982,-0.8141332105457191,-0.044365055647416,-0.7697681548983031
983,-0.35842038478064486,-0.0033886942505346,-0.35503169053011024
984,-0.5823903184341517,-0.0485119331279327,-0.533878385306219
985,-0.5289100466926652,-0.0418437567086603,-0.48706628998400486
986,-0.5353236327373818,-0.0257601787132235,-0.5095634540241584
987,-0.5569465862574255,-0.0411113688203324,-0.5158352174370932
988,-0.5895985236653777,-0.046241257673152,-0.5433572659922257
989,-0.5121526305321168,-0.0302832684464902,-0.4818693620856266
990,-0.36776539418178333,-0.0471140247199446,-0.32065136946183875
991,-0.5322766569876137,-0.0503750730344039,-0.4819015839532098
992,-0.4844026254556005,-0.0342909562962179,-0.45011166915938255
993,-0.43221041428779633,-0.0354643241840281,-0.3967460901037682
994,-0.5518697463631519,-0.0394223540572662,-0.5124473923058857
995,-0.4558133009101424,-0.0218934711669496,-0.43391982974319276
996,-0.4212719678492891,-0.0360239961012998,-0.3852479717479893
998,-0.5433931318209733,-0.0539513156804952,-0.48944181614047805
999,-0.6255659470660615,-0.0665208627941567,-0.5590450842719048
1000,-0.5719765034397052,-0.032534313373817,-0.5394421900658882
1001,-0.46335029400247996,-0.0293515906318526,-0.43399870337062735
1002,-0.4710187029479185,-0.0418943464816896,-0.4291243564662289
1003,-0.44075459142940365,-0.0184637479255821,-0.42229084350382157
1004,-0.1643225427548728,0.0012257390986031,-0.1655482818534759
1005,-0.9908092445890417,-0.0567152685398898,-0.9340939760491519
1006,-0.44599929189000653,-0.0284069694025424,-0.41759232248746414
1007,-0.6613842708757799,-0.0866544938387716,-0.5747297770370083
1008,-0.11981339277858732,0.0018148225773744,-0.12162821535596173
1009,-0.5158169289907139,-0.0395268657031958,-0.47629006328751805
1011,-0.42158677283668855,-0.0239299969596397,-0.39765677587704884
1012,-0.4844026254556005,-0.0386486363860199,-0.4457539890695806
1013,-0.1726946273707562,0.001180144456636,-0.1738747718273922
1014,-0.20870625041405594,-0.0001161143404676,-0.20859013607358834
1015,-0.2499102301047962,-3.2458700628147146e-05,-0.24987777140416806
1016,-0.47095447412060837,-0.033649340762505,-0.4373051333581034
1017,-0.45227198758186404,-0.0214104422716733,-0.4308615453101907
1018,-0.5373975867986416,-0.0514116377066303,-0.48598594909201126
1019,-0.3935215339261472,-0.0398758984161436,-0.3536456355100036
1020,-0.6937996237221954,-0.0620487182838994,-0.631750905438296
1021,-0.7488702292364853,-0.0704620819264577,-0.6784081473100276
1022,-0.33800475276773234,-0.0209557968032137,-0.31704895596451865
1023,-0.4678539769498823,-0.040425180152784,-0.4274287967970983
1024,-0.5578759585683654,-0.0502808239275628,-0.5075951346408025
1025,-0.40504284140110436,-0.027101607721475,-0.37794123367962934
1026,-0.20111201720837624,0.0002188848463875,-0.20133090205476373
1027,-0.6637920544777682,-0.0697051030115592,-0.594086951466209
1028,-0.5710460230255936,-0.0701954050033671,-0.5008506180222265
1029,-0.40134799112091124,-0.0083362301773313,-0.3930117609435799
1030,-0.5179875161213712,-0.0202609471157785,-0.49772656900559265
1031,-0.5863232271161248,-0.0201747139151317,-0.5661485132009931
1032,-0.06155508062568074,0.0032172040526884,-0.06477228467836914
1033,-0.6538820196599983,-0.0544254285057268,-0.5994565911542714
1034,-0.6717994095926418,-0.049454635163269,-0.6223447744293729
1035,-0.4818772870409106,-0.012870089247132,-0.4690071977937786
1036,-0.46152148869155896,-0.0177211812719777,-0.44380030741958126
1037,-0.17852880442292748,0.0014749367489525,-0.18000374117187998
1038,-0.1986456515752461,0.0002966272628049,-0.19894227883805102
1039,0.1283767608193512,0.0163368854713121,0.11203987534803911
1040,-0.4361948153541024,-0.0094462524539306,-0.4267485629001718
1041,-0.3179268534761228,-0.0040904217376104,-0.3138364317385124
1042,-0.9037211980180824,-0.057849243491782,-0.8458719545263004
1043,-0.2193696834305891,0.0003371341715089,-0.219706817602098
1044,-0.591499700998319,-0.0234135907063861,-0.5680861102919328
1045,-0.4223225018588462,-0.017967305943602,-0.40435519591524416
1046,-1.380381348606809,-0.0876770078190139,-1.2927043407877952
1048,-0.16229649882032426,0.0006145888998005,-0.16291108772012478
1049,-0.5399883531132812,-0.0502996347402686,-0.4896887183730126
1050,-0.47855360526725566,-0.0481029947114331,-0.43045061055582257
1052,-0.31102145507519297,-0.0023925522902837,-0.3086289027849093
1054,-0.01858923859615183,0.0046353609524838,-0.02322459954863563
1056,-0.6290127750546112,-0.0133632954533024,-0.6156494796013088
1057,-0.1569686520963048,0.0004952841251835,-0.1574639362214883
1058,-0.3180647972090847,-0.0041353215834022,-0.3139294756256825
1060,-0.45103435370902517,-0.0309182531006857,-0.4201161006083395
1062,-0.5812435213996465,-0.0540407074386871,-0.5272028139609595
1063,-0.5231442106289256,-0.041171878339684,-0.4819723322892416
1064,-0.6250188250787859,-0.0166212527684862,-0.6083975723102997
1065,-0.469909797332055,-0.0413602601396816,-0.42854953719237343
1067,-0.23266057921670422,-0.0016269196710968,-0.23103365954560742
1068,-0.4949452690098193,-0.0200948426641088,-0.47485042634571045
1069,-0.20150564287330303,0.0003461191246499,-0.20185176199795293
1071,-0.6921559484546302,-0.0422414756708664,-0.6499144727837638
1072,-0.35620433031926,-0.0496548498828916,-0.3065494804363684
1073,-0.6521518882335143,-0.0374128940403516,-0.6147389941931627
1075,-0.5945287401717899,-0.0368444629043232,-0.5576842772674667
1077,0.0010371474058337021,0.0048854764859938,-0.0038483290801600975
1078,-0.058134604499105305,0.0027990811398082,-0.06093368563891351
1079,-0.4425656208031058,-0.0239189167019193,-0.4186467041011865
1080,-0.9008258704532424,-0.0271063084320831,-0.8737195620211593
1081,-0.3113655806484482,-0.0111266656213317,-0.3002389150271165
1082,-0.39350972420437547,-0.0111071722754531,-0.38240255192892236
1083,-0.38662562437815223,-0.0311778079203418,-0.35544781645781043
1084,-0.33603481066955254,-0.0022757633295351,-0.33375904734001743
1085,-0.20888449793300135,5.867777204587759e-05,-0.20894317570504722
1086,-0.49533855722098996,-0.0192432841191496,-0.47609527310184035
1087,-1.299121883857922,-0.051462338834234,-1.247659545023688
1088,-0.29786007814999194,-0.003018647185588,-0.29484143096440396
1089,-0.4613263895416046,-0.0397758947550891,-0.4215504947865155
1090,-0.20115102503426277,9.08031914404499e-05,-0.20124182822570322
1091,-0.13487352958281265,0.001922472452067,-0.13679600203487965
1092,-0.30817096442855485,-0.001696297750045,-0.30647466667850987
1093,-0.40967300036114795,-0.0322413506218249,-0.3774316497393231
1094,-0.17611263325339477,0.0002200960910193,-0.17633272934441407
1095,-0.6113064604217329,-0.0243450791672725,-0.5869613812544604
1096,-0.521155818752345,-0.0438096012078659,-0.47734621754447903
1097,-0.49050139597677955,-0.0569630159062356,-0.43353838007054396
1098,-0.24022561786091232,-0.0293053876603172,-0.2109202302005951
1099,-0.7263918945882066,-0.0369690592785917,-0.6894228353096149
1100,-0.013516762318813075,-0.0229670461648321,0.009450283846019026
1101,-0.45009801974288044,-0.0457881444981717,-0.40430987524470874
1102,-0.6760313345458192,-0.0530440382840395,-0.6229872962617797
1103,-0.33749910264474003,-0.0282603646221772,-0.30923873802256285
1105,-0.17804920843870825,0.0006418401297371,-0.17869104856844534
1106,-0.5034331381501851,-0.0135936409740059,-0.4898394971761792
1107,-0.9521245336399696,-0.0614744635339226,-0.890650070106047
1108,-0.6052756062293095,-0.0486149781660454,-0.5566606280632641
1109,-0.594009708284194,-0.0198878508801399,-0.5741218574040541
1110,-0.5775409903919325,-0.0445820184620536,-0.532958971929879
1111,-0.26462626032719544,-0.003893660629249,-0.26073259969794643
1112,-0.187983105303153,-0.0002904863450896,-0.18769261895806338
1113,-0.1682556161475054,-0.000855752764948,-0.16739986338255738
1114,-0.848841258500343,-0.0328984072547993,-0.8159428512455437
1115,0.7204216920471925,-0.2326762626750898,0.9530979547222823
1116,-0.31006043195178756,-0.0027200845669219,-0.30734034738486565
1117,-0.6696031930711275,-0.0248001887995932,-0.6448030042715343
1119,-0.6486180839912323,-0.027249555224031,-0.6213685287672013
1120,-0.8047258327958292,-0.0555161440777273,-0.7492096887181019
1121,-0.7214175610246376,-0.0227578095278181,-0.6986597514968195
1122,-0.5343694296304979,-0.0277073591279573,-0.5066620705025406
1123,-0.526461655033252,-0.0567996792538765,-0.4696619757793755
1124,-0.51964655017345,-0.0563244999569352,-0.46332205021651474
1125,-1.0420144082148972,-0.1043729791278678,-0.9376414290870294
1126,-0.4623701297786805,-0.010267043614821,-0.4521030861638595
1127,-0.08730407710880445,0.0029944413923736,-0.09029851850117805
1128,-0.09166849680473549,0.002651446714105,-0.09431994351884049
1129,-0.49586102402132853,-0.0461368259969578,-0.44972419802437075
1130,-0.3990030192422534,-0.0398208586911807,-0.3591821605510727
1131,-0.3156974950216186,-0.005902071531744,-0.3097954234898746
1132,-0.6880576929218856,-0.0434487257496035,-0.6446089671722821
1133,0.07655726027244683,0.0073502337945443,0.06920702647790253
1134,-0.5317071799206311,-0.0119720050473721,-0.519735174873259
1135,-0.5355017377307054,-0.0323343337598518,-0.5031674039708536
1136,-0.5879109377630151,-0.0489518762255249,-0.5389590615374902
1137,-0.1749088332348593,0.0008371338184547,-0.17574596705331402
1138,-0.49402275559761655,-0.017549285930626,-0.47647346966699056
1139,-0.15321226774873548,-0.001786300333885,-0.15142596741485048
1140,-0.5106176918283591,-0.0563630787231605,-0.45425461310519866
1141,-0.40072379371277184,-0.0344603333357957,-0.36626346037697616
1142,-0.17860657369883226,0.0007470334860594,-0.17935360718489166
1143,-0.15247337674699624,0.0013936429418329,-0.15386701968882913
1144,-0.5624219140897248,-0.0397187464342615,-0.5227031676554632
1145,-0.5962434447003897,-0.0296378240548556,-0.5666056206455341
1146,-0.6019892058270272,-0.0197832303576186,-0.5822059754694086
1147,-0.17350512868172296,0.0009135311169779,-0.17441865979870086
1148,-0.05770605056937435,0.0026819843172387,-0.06038803488661305
1149,-0.008550143135048871,0.0030788520033705,-0.011628995138419371
1150,-0.408635650009311,-0.0315959789060037,-0.37703967110330733
1151,-0.48736719128276496,-0.0385433632488254,-0.44882382803393955
1152,-0.504788899813859,-0.0155148312348696,-0.4892740685789894
1153,-0.526461655033252,-0.0450664834632373,-0.48139517157001477
1154,-0.5979349454777119,-0.0352072526211683,-0.5627276928565436
1155,-0.5666744292378698,-0.0650669865966851,-0.5016074426411847
1156,-0.4295507394818856,-0.0401997034887954,-0.3893510359930902
1157,-1.1098871017889447,-0.0951377239042268,-1.0147493778847179
1158,-0.5521931618087708,-0.0345976184682275,-0.5175955433405433
1159,-0.5026231205881201,-0.0388030074947614,-0.4638201130933587
1160,-0.34306505005314925,-0.0115804814737175,-0.33148456857943176
1162,-0.1847655895655707,0.0007827814389803,-0.18554837100455102
1164,-0.48809747573579354,-0.0152718925288447,-0.47282558320694884
1165,-0.4958610240213285,-0.0521200246882256,-0.44374099933310285
1166,-0.21434892821492227,-0.0012542688540165,-0.21309465936090577
1167,-0.5164265511256517,-0.0221414519585451,-0.4942850991671066
1168,-0.516125190552613,-0.0372113790669926,-0.47891381148562034
1169,-0.8134489589453807,-0.0623021320476861,-0.7511468268976946
1170,-0.0982155395375448,0.0023336791649135,-0.10054921870245831
1171,-0.476287682193186,-0.0069969359351934,-0.4692907462579926
1172,-0.5490532792968542,-0.0437056909639579,-0.5053475883328963
1173,-0.05441875947246487,0.0035712752259597,-0.05799003469842457
1174,-0.5001344935963734,-0.0339844196304097,-0.4661500739659637
1175,-0.4857288978446024,-0.0399774726035244,-0.44575142524107797
1176,-0.6693406559818912,-0.0434090946502112,-0.62593156133168
1177,-0.5633115975608327,-0.0756095854425961,-0.4877020121182366
1178,-0.4893095324420269,-0.0566702297238319,-0.432639302718195
1179,-0.49677011893746337,-0.0381330910286685,-0.45863702790879485
1181,-0.5490035873860427,-0.019212758475324,-0.5297908289107187
1182,-0.31752749211405795,-0.0091564621053834,-0.30837103000867455
1183,-0.6113064604217329,-0.0571490729558776,-0.5541573874658553
1184,-0.3670918174223581,-0.0029317066138611,-0.364160110808497
1185,-0.5649212910044018,-0.057710681467247,-0.5072106095371548
1187,-0.5371519267130224,-0.0404990888110903,-0.49665283790193204
1188,-0.5517771880471865,-0.010355889974757,-0.5414212980724294
1189,-0.35059744899292383,-0.0249572786468256,-0.3256401703460982
1190,-0.5967193767412124,-0.0721790366683718,-0.5245403400728407
1192,-0.4805952245200119,-0.0309269308521407,-0.4496682936678712
1193,-0.8287862783726784,-0.0512962792813761,-0.7774899990913022
1194,-0.09925140330391492,0.0022730855936416,-0.10152448889755653
1196,-0.7232804867124596,-0.0233362613003584,-0.6999442254121012
1197,-0.5203628845120731,-0.0426808292420829,-0.47768205526999025
1198,-1.2365403123809187,-0.0799978835143599,-1.1565424288665587
1199,-1.3564269721698188,-0.0909486509792483,-1.2654783211905705
1200,-0.398471480524937,-0.0380429422443692,-0.3604285382805678
1202,-0.6966099297976439,-0.0218317479763005,-0.6747781818213434
1203,-0.5871806533099864,-0.0339073976933993,-0.553273255616587
1204,-0.5718765908654273,-0.0397083132354947,-0.5321682776299326
1205,-0.1512425598663054,0.0015022043330782,-0.1527447641993836
1206,-0.5148253521500007,-0.0563342531270155,-0.4584910990229852
1207,-0.5894637527628346,-0.0233057242956469,-0.5661580284671877
1208,-0.5610754019669859,-0.0432674053188252,-0.5178079966481607
1209,-0.6126578249347597,-0.0273551730148226,-0.5853026519199371
1210,-0.44583970042242965,-0.0112338174164432,-0.43460588300598646
1211,-0.8114950483293709,-0.0427038074223205,-0.7687912409070504
1212,-0.5585684811153173,-0.0130775618754419,-0.5454909192398755
1213,-0.5685206846109038,-0.0314357886742388,-0.537084895936665
1214,-0.5055149425133272,-0.0265560136906943,-0.47895892882263286
1215,-0.5627191793903457,-0.0407808048329604,-0.5219383745573852
1216,-0.5945287401717899,-0.0644164328037293,-0.5301123073680606
1217,-1.5508322188893788,-0.0829529865979128,-1.467879232291466
1219,-0.468423454016865,-0.0472218336375971,-0.42120162037926795
1220,-0.30046863511288646,-0.0057195599497431,-0.29474907516314336
1221,-0.7644563453920399,-0.0609741994289429,-0.703482145963097
1222,-1.276561666217687,-0.1022426347869658,-1.1743190314307212
1223,-0.25391626930737277,-0.0010387075943775,-0.25287756171299525
1224,0.007801822205008566,0.0070772327518529,0.0007245894531556652
1225,-0.5065331879172393,-0.0108865356088273,-0.49564665230841204
1226,-0.5965835809646849,-0.0488672078362165,-0.5477163731284684
1227,-0.3905747244978293,-0.0326075697719425,-0.3579671547258868
1228,-0.6003311849911768,-0.0135750383751972,-0.5867561466159795
1229,-0.42308758075494485,-0.0171332782057701,-0.40595430254917475
1230,-0.36213185850657015,-0.0349175859936966,-0.32721427251287355
1231,-0.6459005856616816,-0.0223950683315542,-0.6235055173301274
1232,-0.5094165127502821,-0.0323259504119711,-0.477090562338311
1233,-0.5535626216413926,-0.0323202614606061,-0.5212423601807865
1234,-0.34069127753615625,-0.0039501666355307,-0.33674111090062553
1235,-0.5339696851260833,-0.0506550224125231,-0.4833146627135602
1236,-0.6338952045341844,-0.0190118368137351,-0.6148833677204493
1237,-0.5501415331036044,-0.0227341703793395,-0.5274073627242649
1238,-0.3079215150169308,-0.0113349323608434,-0.29658658265608745
1239,0.0762393532203684,-0.0072886450786878,0.0835279982990562
1241,-0.5634887768959543,-0.018357600069632,-0.5451311768263223
1242,-0.37714989748682815,-0.0503914751090338,-0.32675842237779434
1243,-0.4299120860064912,-0.0488278185026365,-0.3810842675038547
1245,-0.07130757030869547,0.0033673073152518,-0.07467487762394727
1246,-0.20096086236711078,-5.64341461972382e-05,-0.20090442822091353
1247,-0.4674728790937125,-0.0536483461539964,-0.4138245329397161
1248,-0.7891918445692289,-0.070082462543977,-0.7191093820252519
1249,-0.5641949934637193,-0.0361382039316972,-0.5280567895320221
1250,-0.010586943909682109,0.0031888423536614,-0.013775786263343508
1251,0.28009690087298755,0.0126644323055728,0.26743246856741476
1252,-0.415852286050394,-0.0755664182453582,-0.3402858678050358
1253,-0.5050919302652972,-0.0493388403900343,-0.4557530898752629
1254,-0.7522046680607535,-0.0661104047946697,-0.6860942632660838
1255,-0.2867223373375163,-0.0032171743221315,-0.2835051630153848
1256,-0.37556759787783756,-0.0420413575875527,-0.3335262402902849
1257,-0.4510343537090251,-0.0376032369340905,-0.4134311167749346
1258,-0.4005346919229908,-0.043578242046932,-0.3569564498760588
1259,-0.683226978534678,-0.0241392884613544,-0.6590876900733236
1260,-0.00653692818830455,0.0033516477505463,-0.00988857593885085
1261,-0.6091748618738928,-0.0278368343059205,-0.5813380275679723
1262,-0.19953841780702808,0.0003398358740611,-0.1998782536810892
1263,-0.7753880278996127,-0.0590189906260403,-0.7163690372735724
1264,-0.18973614708275122,0.0005076607619726,-0.1902438078447238
1265,-0.36640984255501735,-0.0319812457036007,-0.3344285968514167
1267,-0.46290571736312425,-0.0362924508278308,-0.42661326653529347
1268,-0.5845406657137302,-0.0260139951672337,-0.5585266705464965
1269,-0.419260751277494,-0.0261103661424948,-0.3931503851349992
1270,-0.18847223456444234,0.0006047680865876,-0.18907700265102995
1272,-0.46260845206250323,-0.0340679077860895,-0.42854054427641375
1273,-0.4205494224848516,-0.0357261373491035,-0.3848232851357481
1274,-0.4783554161217549,-0.0546674761319479,-0.423687939989807
1276,-0.11895800009390746,-0.0458150271489122,-0.07314297294499525
1277,-0.4872276044452556,-0.0745052799491073,-0.4127223244961483
1278,-0.5313642441774122,-0.0218995644295459,-0.5094646797478664
1279,-1.043603482207223,-0.0529173233239705,-0.9906861588832526
1281,-0.42008560006028467,-0.0073785720423046,-0.4127070280179801
1282,-0.5122955693698767,-0.0202172177150833,-0.49207835165479347
1284,-0.4712325609983722,-0.0258426912062359,-0.4453898697921363
1285,-0.6592422355954064,-0.0407364450379495,-0.6185057905574569
1286,-0.005358507557601056,-0.0218188308244637,0.016460323266862642
1287,-0.42054942248485166,-0.030924357734015,-0.3896250647508367
1288,-0.6564331286138991,-0.0524494627399356,-0.6039836658739636
1289,-0.5282347344072467,-0.0445459678080474,-0.48368876659919924
1290,-0.5919998781985876,-0.0240965680740141,-0.5679033101245735
1291,-0.6657392103889915,-0.0431790988940971,-0.6225601114948944
1292,-0.9118784061882522,-0.1109077272625399,-0.8009706789257123
1293,-0.2214117358455508,-0.0005066280591867,-0.2209051077863641
1294,-0.13417138866073042,0.0006313844656819,-0.1348027731264123
1295,-0.2154387112094627,-0.0002426049519115,-0.2151961062575512
1296,-0.6988523889884118,-0.0233823967480101,-0.6754699922404017
1297,-0.9266779098163848,-0.0730186491525374,-0.8536592606638473
1298,-0.3601210912876171,-0.0414852668478854,-0.3186358244397317
1300,-0.43746709096857195,-0.0094988620717888,-0.42796822889678315
1301,-0.21237485172458354,0.0001347073957423,-0.21250955912032585
1302,-0.3063598218609229,-0.0070158663019004,-0.29934395555902255
1303,-0.44844236639912793,-0.0538394088007166,-0.39460295759841135
1304,-1.0566770532583167,-0.0692461099125283,-0.9874309433457884
1305,-0.173555430740124,0.0008766933093281,-0.1744321240494521
1306,-0.23492537410725692,-0.0010731127029907,-0.2338522614042662
1307,-0.09025102864681551,-0.0062436314757786,-0.08400739717103692
1308,-0.1705662795876361,-0.0004628003782639,-0.1701034792093722
1309,-0.31991628538936034,-0.0126649085287443,-0.30725137686061604
1311,-0.19634649715158692,-0.0002351121405683,-0.19611138501101863
1312,-0.1895246907053837,0.0009567183912912,-0.19048140909667488
1313,-0.5313642441774122,-0.0424667945648726,-0.4888974496125396
1315,-0.11377559816515746,0.0020167733228828,-0.11579237148804027
1316,-0.14069449016336993,0.0018869830740467,-0.14258147323741663
1317,-0.6464488321545884,-0.0216736452041489,-0.6247751869504394
1318,-0.6082500734387123,-0.0343140704050147,-0.5739360030336976
1319,-0.49246994059779686,-0.0374547658506665,-0.4550151747471304
1320,-0.6044809436673763,-0.0390021365015179,-0.5654788071658583
1321,-0.5550668515868581,-0.020770467192891,-0.5342963843939671
1322,-0.48687795386762295,-0.038360596419401,-0.44851735744822196
1323,-0.47533128885124604,-0.0279964398111982,-0.44733484904004783
1324,-1.1648093088158358,-0.0392138597820901,-1.1255954490337456
1325,-0.5367414173128735,-0.0266886752913283,-0.5100527420215452
1326,-0.15783419597591394,0.0012176812341126,-0.15905187721002653
1327,-0.7344112378702831,-0.0307333077989265,-0.7036779300713566
1328,-0.4712325609983722,-0.0350172142276634,-0.4362153467707088
1329,-0.48769228899527206,-0.0515948574740919,-0.4360974315211802
1330,-0.38350422171341364,-0.0089396819963181,-0.3745645397170955
1331,-0.47061374785339016,-0.0273004957472831,-0.44331325210610706
1332,-0.178141948481325,0.0008432119986268,-0.1789851604799518
1333,-0.17520829989167178,0.0009948061258013,-0.17620310601747308
1334,-0.5633115975608327,-0.0327227103309562,-0.5305888872298765
1335,-0.5601696009018899,-0.0163944520043645,-0.5437751488975254
1336,-0.7050611194760005,-0.0589929183978713,-0.6460682010781291
1337,-0.0746011766852465,0.0033378898132179,-0.07793906649846441
1338,-0.08182242922027551,0.0027495749632443,-0.0845720041835198
1339,-0.18904492720568727,-0.002292753195085,-0.18675217401060226
1340,-0.4474383449369698,-0.0364015687902272,-0.4110367761467426
1341,-0.5019564523411998,-0.0482921122392632,-0.45366434010193657
1342,-0.20010084845218185,0.0003459654530546,-0.20044681390523644
1343,-0.6098541901488188,-0.0516929487779657,-0.5581612413708531
1344,-0.6237133301836504,-0.0453179787171469,-0.5783953514665034
1345,-0.7575985306963137,-0.0441613337929463,-0.7134371969033674
1346,-0.41950339127603703,-0.009627576278568,-0.40987581499746906
1347,-0.3044207027784035,-0.0030149787113449,-0.3014057240670586
1348,-0.33509086790917647,-0.0065219672363028,-0.3285689006728737
1349,-0.505996638677826,-0.0456399552874477,-0.4603566833903783
1350,-0.5483986039986964,-0.0415738980338882,-0.5068247059648082
1351,-0.15814630326131027,0.0012943992675602,-0.15944070252887046
1352,-0.5969227941986344,-0.0445310271917525,-0.5523917670068819
1353,-0.15455386236260799,0.0016506916841987,-0.1562045540468067
1354,-0.3839260318996674,-0.0077518978951623,-0.3761741340045051
1355,-0.4919480191714868,-0.0092722693571121,-0.48267574981437467
1356,-0.1745077025358738,0.0012078875260452,-0.175715590061919
1357,-0.30629055059287136,-0.0022715962566414,-0.30401895433622994
1358,-0.3163638189611114,-0.0033703063040787,-0.3129935126570327
1359,-0.5159094873066792,-0.0454732182298175,-0.4704362690768617
1361,-0.18601641712088537,0.0012868677996125,-0.1873032849204979
1362,-0.0751501300872016,0.0023870191533645,-0.07753714924056611
1363,-0.1863683533497998,0.0008612524791368,-0.18722960582893658
1364,-0.6469946845503809,-0.0261374095526476,-0.6208572749977332
1365,-0.30476038619295487,-0.0034183055763206,-0.30134208061663426
1366,-0.521606675868719,-0.0286921985020926,-0.4929144773666264
1367,-0.4331298632073126,-0.0364265888434245,-0.39670327436388814
1368,-0.6090391925997868,-0.0535466847050384,-0.5554925078947484
1369,-0.533632908990622,-0.0284273446484783,-0.5052055643421437
1370,-0.26298730259796366,-0.0015191396595774,-0.26146816293838626
1371,-0.4443277645224852,-0.0163074792533646,-0.42802028526912056
1372,-0.136889685612817,0.0010791922630464,-0.1379688778758634
1373,-0.5727016763693462,-0.0457336738100428,-0.5269680025593034
1374,-0.21198746472513896,-0.0007668478031848,-0.21122061692195415
1375,-0.1846252649174025,0.0006629572094551,-0.1852882221268576
1376,-0.584251796667467,-0.0415541012396005,-0.5426976954278665
1377,-0.9019621680360889,-0.0406544539523761,-0.8613077140837128
1378,-0.15642337681998678,0.0008804217866344,-0.15730379860662116
1380,-0.4798196274091516,-0.0375330476115381,-0.4422865797976135
1381,-0.5710460230255936,-0.0225093573006882,-0.5485366657249054
1382,-0.9743339423999855,-0.0543773825682481,-0.9199565598317374
1383,-0.2784646273485351,0.0138999327275747,-0.29236456007610984
1384,-0.23236104878661815,-0.000338602972782,-0.23202244581383616
1385,-0.21251103214986228,-0.0007762249102377,-0.21173480723962457
1386,-0.9380237567153644,-0.0683553606009734,-0.8696683961143911
1387,-0.1254507496285498,0.0017919835390351,-0.1272427331675849
1388,-0.1540213089934378,0.0014892301933711,-0.1555105391868089
1389,-0.21926415366492896,-0.00079991774205,-0.21846423592287897
1390,-0.534700555651945,-0.027897421828939,-0.506803133823006
1391,-0.34152611238856934,-0.0090068428738272,-0.33251926951474214
1392,-0.5954918709685906,-0.0108409974738936,-0.584650873494697
1393,-0.1461359809244992,0.0024466771288383,-0.1485826580533375
1394,-0.4011737042164777,-0.0091001995012391,-0.3920735047152386
1395,0.025428752422825662,0.0052408316165807,0.02018792080624496
1396,-0.6760711563936527,-0.037627870930896,-0.6384432854627566
1397,-0.25484450498376204,0.0008996698649251,-0.25574417484868717
1398,-0.5415807313354599,-0.0607314043519915,-0.48084932698346844
1399,-0.24853068347883686,-0.0004605020931923,-0.24807018138564457
1400,-1.3370162429031915,-0.0992408881337642,-1.2377753547694272
1401,-0.6705089941362232,-0.027831205851605,-0.6426777882846182
1402,-0.08577687096713481,0.0031999718126519,-0.08897684277978671
1403,-0.4569256553029086,-0.0104658551734146,-0.446459800129494
1404,-0.45184020822335325,-0.0389262864421111,-0.41291392178124214
1406,-0.21169254872077736,-8.579272826102633e-05,-0.21160675599251633
1407,-0.20770918153458173,0.0001884443623126,-0.20789762589689434
1408,-0.39941488122935986,-0.0125562611505261,-0.38685862007883376
1409,-0.37530192296379844,-0.0288436319279573,-0.34645829103584114
1411,-0.297126090790116,-0.0167423996087712,-0.28038369118134476
1412,-0.5447058941111371,-0.0242283588776268,-0.5204775352335104
1413,-0.520986327200953,-0.053301666766728,-0.46768466043422496
1414,-0.15094976254328327,0.0011346813723489,-0.15208444391563217
1415,-0.5516104101705442,-0.0300287767130352,-0.5215816334575091
1417,-0.5450141556730362,-0.038297382976936,-0.5067167726961003
1418,-0.4497104225330994,-0.026717177658799,-0.4229932448743004
1420,-0.5498456749773212,-0.0493520232031373,-0.5004936517741839
1421,-0.4573993650124323,-0.0296591521108454,-0.42774021290158687
1422,-0.36241150068136463,-0.0190781664418744,-0.34333333423949025
1423,-0.35712709264861964,-0.0549181467341196,-0.30220894591450004
