mutant_id,avg_fitness_clim,avg_fitness_nlim,fitness_diff,clim_component,nlim_component,clim_memory,nlim_memory
995,-0.37139618991382856,0.03536403626948733,-0.40676022618331587,0.09331296840161592,0.015382136607833274,0.46470915831544446,-0.019981899661654055
996,-0.13179558764918312,0.04257240750264565,-0.17436799515182877,0.13500446590239001,0.09425565309987599,0.2668000535515731,0.051683245597230344
1000,-0.2413405548413639,0.004828509078546728,-0.24616906391991064,0.2038483408232989,0.2861440946607491,0.4451888956646628,0.2813155855822024
1001,-0.503149612467375,0.1531202804385934,-0.6562698929059684,0.26296778004919863,0.2274640736716161,0.7661173925165736,0.0743437932330227
1002,-0.21302390218353365,-0.10697638349795613,-0.10604751868557752,0.08870035490166475,0.01403865781105038,0.3017242570851984,0.1210150413090065
1003,-0.44075459142940365,-0.06477106522321052,-0.37598352620619313,0.18307832934101062,0.16587350254268804,0.6238329207704143,0.23064456776589856
1004,-0.1643225427548728,0.029907806779190537,-0.19423034953406332,0.1385520387943689,0.0031161799514686783,0.3028745815492417,-0.02679162682772186
1005,-0.6615095706231604,-0.35691592491312507,-0.30459364571003533,0.18899046428343164,0.34606567534129784,0.8505000349065921,0.7029816002544229
1006,-0.3472058323238579,0.05273535430479691,-0.3999411866286548,0.02480261124519175,0.0443027780857968,0.3720084435690496,-0.008432576219000107
1007,0.12183594858829935,-0.18373969097314172,0.30557563956144107,0.024196626766266292,0.11733570975843392,-0.09763932182203305,0.3010754007315756
1008,-0.11981339277858732,-0.025421450597819167,-0.09439194218076816,0.6591973361997995,0.2068606575848482,0.7790107289783867,0.23228210818266737
1009,-0.2777833389856489,-0.0785266267277254,-0.1992567122579235,0.062317990006561325,0.015021332839381445,0.34010132899221024,0.09354795956710685
1011,-0.3041772874758036,0.12255504775056514,-0.4267323352263687,0.24618219890083642,0.26891365545722223,0.55035948637664,0.1463586077066571
1012,-0.011252697368444142,-0.0035037029856254953,-0.007748994382818647,0.2289499687115967,0.1040989745365834,0.24020266608004084,0.1076026775222089
1013,-0.1726946273707562,-0.11442290556148986,-0.05827172180926633,0.16771137457065316,0.004779228936021854,0.34040600194140935,0.11920213449751171
1014,-0.20870625041405594,-0.1799401615523184,-0.028766088861737538,0.06375561221152796,0.11781475749698861,0.2724618626255839,0.297754919049307
1015,0.3591325088044742,-0.29328494916818776,0.652417457972662,0.4245352791202395,0.008367763537721451,0.06540277031576525,0.3016527127059092
1016,-0.2799620192468743,-0.02230566741196955,-0.25765635183490476,0.053617617391253904,0.02210786818072802,0.33357963663812823,0.04441353559269757
1017,-0.3350945622898435,-0.03979104662137275,-0.2953035156684708,0.09485480036296443,0.07994304229950651,0.4299493626528079,0.11973408892087925
1018,-0.011206150811712104,-0.10830148665878513,0.09709533584707303,0.18972861621587978,0.2647726018197314,0.2009347670275919,0.37307408847851653
1019,-0.06341485522516417,0.07277858702771177,-0.13619344225287594,0.4177527524884579,0.1741214032264403,0.48116760771362205,0.10134281619872852
1020,0.3689215360511811,0.06487192642883197,0.30404960962234917,0.03410034875425215,0.09942916117669635,-0.33482118729692895,0.03455723474786439
1021,-0.07814559390488336,0.11508853642096839,-0.19323413032585174,0.3935266742718501,0.2951134985917499,0.47167226817673347,0.1800249621707815
1022,-0.33800475276773234,0.02265599917311339,-0.36066075194084574,0.12417901302576431,0.29024696476898115,0.4621837657934966,0.26759096559586776
1023,-0.18618690397511148,-0.02835187968425962,-0.15783502429085186,0.02519437121112452,0.07576718597122145,0.211381275186236,0.10411906565548107
1024,-0.2273418733711895,-0.231331754762933,0.003989881391743499,0.09041001667714996,0.1446971622396636,0.3177518900483395,0.3760289170025966
1025,-0.0755706066467438,0.04559810717635317,-0.12116871382309696,0.19057626826953453,0.17515028307928227,0.2661468749162783,0.1295521759029291
1026,-0.20111201720837624,-0.20374024913459035,0.002628231926214114,0.06239120943845182,0.02528047314538396,0.26350322664682807,0.2290207222799743
1027,0.0492262780943805,-0.3748117191089215,0.42403799720330204,0.26322115050845674,0.4610102733845486,0.21399487241407622,0.8358219924934701
1028,-0.2903217659934663,-0.16440103691707503,-0.1259207290763913,0.18052720867335267,0.23030394089056658,0.47084897466681896,0.3947049778076416
1029,-0.40134799112091124,-0.044975332536401416,-0.35637265858450984,0.1832650243167398,0.13494822238475854,0.584613015437651,0.17992355492115997
1030,-0.5179875161213712,-0.11454078144487957,-0.4034467346764916,0.2665422309103529,0.0866790000109115,0.7845297470317241,0.20121978145579106
1031,-0.36633938363101776,-0.14586150874964968,-0.22047787488136808,0.1987315369656568,0.3155845757960987,0.5650709205966745,0.4614460845457484
1032,-0.06155508062568074,-0.01376124196102769,-0.04779383866465305,0.11740440328466936,0.1789560964872922,0.1789594839103501,0.19271733844831987
1033,0.1536523231523772,-0.2950801322767679,0.4487324554291451,0.318354610187786,0.14324825342135775,0.1647022870354088,0.4383283856981256
1034,-0.1660366070581028,-0.1712003179899438,0.005163710931841009,0.06127621579886431,0.6038680577752091,0.2273128228569671,0.775068375765153
1035,-0.18342230922148298,-0.1552183956078288,-0.02820391361365418,0.32727258219889516,0.23664348453039227,0.5106948914203782,0.3918618801382211
1036,-0.3744048760502299,0.2038181061078594,-0.5782229821580893,0.02327609654252659,0.09004503974813406,0.3976809725927565,-0.11377306635972533
1037,-0.001974748881599875,0.14898612471672928,-0.15096087359832916,0.049349697920473244,0.1742126799363315,0.05132444680207312,0.02522655521960221
1038,-0.1986456515752461,-0.06498290253874717,-0.13366274903649894,0.045563977021576885,0.14785013265592825,0.244209628596823,0.21283303519467542
1040,-0.34952563607928333,0.10616702403928681,-0.4556926601185701,0.25799052337485995,0.09159063973285494,0.6075161594541433,-0.014576384306431864
1041,-0.3179268534761228,0.10939520791580307,-0.42732206139192586,0.19687016609296293,0.026010149763537105,0.5147970195690857,-0.08338505815226596
1042,-0.6332498406305582,-0.9452206357029144,0.31197079507235614,0.3881109561962474,0.2064499055759526,1.0213607968268057,1.151670541278867
1043,-0.09547681769863521,0.14041238830640715,-0.23588920600504237,0.26053685983877917,0.32149250668708096,0.35601367753741436,0.1810801183806738
1044,-0.5247963497986589,-0.07224571350723417,-0.45255063629142467,0.06636821565224797,0.04865701757987865,0.5911645654509068,0.12090273108711283
1045,-0.4223225018588462,-0.0380547228550242,-0.384267779003822,0.15555290275615355,0.0918478909609038,0.5778754046149998,0.129902613815928
1046,-0.6709339775915526,-0.017233466888962934,-0.6537005107025897,0.3256955692625717,0.3015098721700741,0.9966295468541243,0.318743339059037
1048,-0.16229649882032426,-0.19305530907805002,0.030758810257725755,0.011940160040932193,0.1515784014112134,0.17423665886125644,0.3446337104892634
1049,-0.47176971596725326,-0.22390646117751142,-0.24786325478974183,0.5068302931433023,0.04401240460172054,0.9786000091105556,0.26791886577923196
1050,0.33330062217977646,-0.04840690182869604,0.3817075240084725,0.5392267453033794,0.096493638097428,0.20592612312360298,0.14490053992612403
1052,-0.21228608622069012,-0.02445693866852536,-0.18782914755216476,0.09928353164749253,0.40439498290090387,0.31156961786818266,0.42885192156942925
1056,-0.37543842673655164,0.0068947375282346545,-0.3823331642647863,0.1752527922229477,0.22797332054565236,0.5506912189594994,0.2210785830174177
1057,-0.1569686520963048,-0.1811457362748479,0.024177084178543085,0.34240575563437303,0.1046001258260464,0.49937440773067787,0.2857458621008943
1058,-0.3180647972090847,-0.14242995653658694,-0.17563484067249777,0.23255259265753564,0.11656571755505027,0.5506173898666203,0.2589956740916372
1060,-0.058810231531610004,0.0288021062168346,-0.0876123377484446,0.08596031054826372,0.0358832611293885,0.14477054207987372,0.0070811549125539
1062,-0.21799883967343456,-0.3466395555987646,0.12864071592533002,0.3540814306761223,0.13153655248111326,0.5720802703495569,0.47817610807987787
1063,-0.29903041110983164,-0.17520526306511555,-0.12382514804471609,0.09235882720378033,0.07240837804000988,0.39138923831361194,0.24761364110512543
1064,-0.4137138795838508,-0.16953261324254165,-0.24418126634130916,0.017305653603990917,0.2650255791606959,0.4310195331878417,0.43455819240323756
1065,-0.3351299886870436,-0.015259004753070318,-0.3198709839339733,0.07860539907968722,0.028746511227014784,0.4137353877667308,0.044005515980085105
1067,-0.23266057921670422,-0.06973586077593881,-0.1629247184407654,0.15085913550747507,0.08129786886702764,0.3835197147241793,0.15103372964296646
1068,-0.4949452690098193,-0.023911889770575043,-0.4710333792392442,0.08790725823785454,0.1578035107918156,0.5828525272476738,0.18171540056239063
1069,-0.20150564287330303,-0.01819259784195897,-0.18331304503134405,0.24519844445562988,0.3142733246448952,0.4467040873289329,0.3324659224868542
1071,-0.30119164309415764,-0.13105040437754298,-0.17014123871661466,0.12817749863724384,0.3829319080751849,0.4293691417314015,0.5139823124527279
1072,0.12577644196441493,-0.17959861427696286,0.3053750562413778,0.16529125332608302,0.14118663773079262,0.039514811361668095,0.3207852520077555
1073,-0.4277610576445716,-0.11365070290907446,-0.31411035473549714,0.31646896309491046,0.5533575034754454,0.7442300207394821,0.6670082063845199
1075,-0.3872528888539744,-0.007406938572208975,-0.37984595028176543,0.2599280407232838,0.1403423645293198,0.6471809295772581,0.14774930310152878
1077,0.0010371474058337021,-0.08860377129436246,0.08964091870019616,0.16704539918144912,0.12435075293900352,0.1660082517756154,0.21295452423336597
1078,-0.058134604499105305,-0.12720083684421254,0.06906623234510724,0.09342747510950856,0.16674712707717826,0.15156207960861387,0.2939479639213908
1079,-0.3520179829607328,-0.021753724456193328,-0.33026425850453944,0.28733502642039666,0.25624910925595645,0.6393530093811295,0.2780028337121498
1080,-0.25459727470137294,-0.12878516465179257,-0.12581211004958037,0.08368811056482267,0.4119283579794557,0.3382853852661956,0.5407135226312483
1081,-0.3113655806484482,-0.19077841225982506,-0.12058716838862316,0.08246952660321383,0.2735672679307883,0.39383510725166204,0.46434568019061334
1082,-0.39350972420437547,-0.054949726110984344,-0.3385599980933911,0.12168039658995981,0.25623474186901934,0.5151901207943352,0.3111844679800037
1083,-0.17283706857374204,0.04430680893280187,-0.2171438775065439,0.2687604941162232,0.022595816113467462,0.44159756268996525,-0.021710992819334404
1084,-0.22898607530096496,-0.13591622036227655,-0.09306985493868841,0.18638771387367392,0.21279923688026217,0.41537378917463885,0.3487154572425387
1085,-0.0890507281805092,-0.18125312459471443,0.09220239641420523,0.046726199385681,0.18299427748758643,0.1357769275661902,0.3642474020823009
1086,-0.27736097040850816,-0.16775141722971526,-0.1096095531787929,0.08067051572638967,0.5143514589954725,0.3580314861348978,0.6821028762251877
1088,-0.29786007814999194,-0.025186631025130978,-0.27267344712486097,0.17293068856939828,0.3935415087379009,0.47079076671939024,0.41872813976303186
1089,-0.20799828317595134,-0.11421350262394306,-0.09378478055200828,0.016299636224374973,0.11350679390583224,0.2242979194003263,0.2277202965297753
1090,-0.20115102503426277,-0.22363157723112984,0.022480552196867065,0.001793172592087683,0.049437282755895456,0.20294419762635046,0.2730688599870253
1091,-0.13487352958281265,-0.037521906414047214,-0.09735162316876544,0.11321621738952467,0.13431807928489137,0.24808974697233732,0.17183998569893857
1092,-0.30817096442855485,-0.14489201733262153,-0.16327894709593332,0.08506637136172568,0.15116690006255534,0.39323733579028053,0.29605891739517687
1093,-0.4152455631806681,-0.12973024327027746,-0.2855153199103906,0.0836174579256718,0.20713176067254355,0.49886302110633984,0.336862003942821
1094,-0.17611263325339477,-0.11031036573266031,-0.06580226752073445,0.1475926884073122,0.03034733745174161,0.323705321660707,0.14065770318440193
1095,-0.2893206343629286,-0.2530671655104026,-0.036253468852526005,0.07993773538206783,0.25961029726272694,0.36925836974499643,0.5126774627731295
1096,-0.26101879950145407,-0.004773552616660658,-0.2562452468847934,0.05501427990314606,0.04060358100493178,0.3160330794046001,0.04537713362159244
1097,0.2805954586996528,-0.23198925298074372,0.5125847116803965,0.18202425800680044,0.09227440118456352,-0.09857120069285236,0.3242636541653072
1098,-0.2402256178609123,0.21285646234468944,-0.4530820802056017,0.16027425704654374,0.12413254758761827,0.40049987490745603,-0.08872391475707117
1099,-0.5933742470379256,-0.07540125177639094,-0.5179729952615347,0.2303304143889573,0.058954427508955784,0.8237046614268829,0.13435567928534672
1101,-0.4142333014768972,-0.21477592247649405,-0.19945737900040314,0.09446504033024876,0.23403303201151593,0.5086983418071459,0.44880895448800995
1102,-0.15056953237533768,-0.060056179186605524,-0.09051335318873216,0.2990727786168884,0.6421631039189732,0.44964231099222607,0.7022192831055788
1105,-0.17804920843870825,-0.23598608803866328,0.05793687959995503,0.07617721015714737,0.19260123410786908,0.2542264185958556,0.4285873221465324
1106,-0.5034331381501851,0.03945713953839917,-0.5428902776885842,0.0391391538241167,0.23846274276963886,0.5425722919743018,0.1990056032312397
1107,0.9925300850945236,0.3167286871793771,0.6758013979151465,0.17442634646796193,0.0316392406628383,-0.8181037386265616,-0.2850894465165388
1108,-0.2374856642718063,-0.014108876865450143,-0.22337678740635616,0.8372413927920144,0.04679692843740898,1.0747270570638208,0.06090580530285912
1109,-0.594009708284194,0.0353989574108082,-0.6294086656950022,0.6564714301375988,0.3025210588227131,1.2504811384217929,0.26712210141190484
1110,-0.2849375131051545,-0.022938577685981596,-0.2619989354191729,0.03793724041593189,0.023128161598791767,0.3228747535210864,0.04606673928477337
1111,-0.26462626032719544,-0.010853497533631542,-0.2537727627935639,0.15385911226571541,0.06147136581386806,0.41848537259291085,0.0723248633474996
1112,-0.187983105303153,-0.20636148305046575,0.01837837774731277,0.7453989287785401,0.5769337948620697,0.9333820340816931,0.7832952779125355
1113,-0.1682556161475054,-0.0567370381148698,-0.1115185780326356,0.1959565840279075,0.20277139994798862,0.3642122001754129,0.2595084380628584
1114,-0.5397387440304806,-0.28276071676741965,-0.25697802726306096,0.7088185808123001,0.4680082754670273,1.2485573248427806,0.7507689922344469
1115,0.7204216920471925,-0.16216801280792326,0.8825897048551158,0.6695079407768354,0.199991246216151,-0.05091375127035713,0.36215925902407425
1116,-0.31006043195178756,-0.06997806000240228,-0.24008237194938528,0.17868802497048983,0.06799929570637822,0.4887484569222774,0.1379773557087805
1117,-0.5788243781497898,-0.2966412522607979,-0.2821831258889919,0.0859355258633839,0.048200350462920795,0.6647599040131738,0.3448416027237187
1119,-0.5251517103437553,-0.346489681601704,-0.17866202874205128,0.30912267664305093,0.33142676251287256,0.8342743869868062,0.6779164441145766
1121,-0.5029422637257134,0.3983010733186847,-0.9012433370443981,0.024861604432283302,0.4244877176209036,0.5278038681579966,0.026186644302218898
1122,-0.43107656647362436,0.13925324136393397,-0.5703298078375583,0.33252727185883035,0.11234260164712315,0.7636038383324547,-0.02691063971681082
1123,-0.32688367658449496,-0.21508770625068144,-0.11179597033381353,0.2564963709008328,0.3486776380508451,0.5833800474853278,0.5637653443015266
1124,0.2539389727386418,-0.07429573302211458,0.32823470576075636,0.050839739376153846,0.07558952641706485,-0.20309923336248795,0.1498852594391794
1125,-0.3553960522939991,0.013581489462373197,-0.3689775417563723,0.023161543338119747,0.12829207121763578,0.3785575956321189,0.11471058175526258
1126,-0.3767337786557002,0.06172680400690284,-0.438460582662603,0.04962072237032421,0.0739294712250261,0.4263545010260244,0.012202667218123263
1127,-0.08730407710880445,-0.13442456003171785,0.047120482922913404,0.1406308983257562,0.07330278597623,0.22793497543456065,0.20772734600794784
1128,-0.09166849680473549,-0.20551428061735896,0.11384578381262347,0.06410201537663862,0.012744800685956098,0.1557705121813741,0.21825908130331506
1129,0.018823842913536212,0.11840123461246503,-0.09957739169892882,0.22820777870470932,0.21675156009013588,0.2093839357911731,0.09835032547767085
1130,-0.111361867300461,0.2673375115611649,-0.3786993788616259,0.02407718734113605,0.059850451231277906,0.13543905464159706,-0.207487060329887
1131,-0.3156974950216186,0.028525573407250506,-0.3442230684288691,0.24494533036356925,0.26732271012612335,0.5606428253851878,0.23879713671887284
1132,-0.377063522420036,-0.0033798133387514646,-0.3736837090812845,0.02382277592320492,0.1457284755035391,0.4008862983432409,0.14910828884229055
1133,0.07655726027244683,0.0608967746673386,0.01566048560510823,0.1892534750148345,0.009440096248830382,0.11269621474238767,-0.05145667841850822
1134,-0.41089741146641895,-0.04044782994604608,-0.3704495815203729,0.0203854594764757,0.3593422582663401,0.43128287094289464,0.39979008821238615
1135,-0.18240551780667072,0.04071045110645183,-0.22311596891312255,0.0262395170507167,0.5538867368864233,0.20864503485738742,0.5131762857799715
1136,-0.31748897182528213,0.1587363706186597,-0.4762253424439418,0.14689146386059931,0.0772603445052457,0.46438043568588144,-0.081476026113414
1137,-0.1749088332348593,-0.20081756963739644,0.02590873640253713,0.1039429642616174,0.011507096413890068,0.2788517974964767,0.2123246660512865
1138,-0.41925845995888894,0.06665321646040337,-0.48591167641929234,0.7904397628116512,0.2135871688024083,1.2096982227705402,0.14693395234200493
1139,-0.15321226774873548,-0.14341753151760298,-0.0097947362311325,0.19085912553586248,0.005237803948115134,0.34407139328459796,0.1486553354657181
1140,0.10067046021864035,0.2771905117833481,-0.17652005156470774,0.1349683248347167,0.06206544974237589,0.03429786461607637,-0.2151250620409722
1141,-0.21734667688403908,-0.0901101406049849,-0.12723653627905418,0.0070581313136775375,0.2750353619955167,0.22440480819771663,0.3651455026005016
1142,-0.17860657369883226,-0.12581610410054686,-0.0527904695982854,0.08749672816885956,0.009887199634257889,0.2661033018676918,0.13570330373480474
1143,-0.15247337674699624,-0.1716365233452139,0.019163146598217662,0.045790428055329464,0.05712092075918691,0.1982638048023257,0.2287574441044008
1144,-0.3611016324161397,0.12293055323825267,-0.4840321856543923,0.395593106999532,0.5263259773126356,0.7566947394156717,0.403395424074383
1145,-0.5962434447003897,0.23101585943120426,-0.827259304131594,0.5810711746731859,0.5215412402775557,1.1773146193735755,0.2905253808463514
1147,-0.17350512868172296,0.08026614285414645,-0.2537712715358694,0.14636627711399378,0.26562826998663785,0.3198714057957167,0.1853621271324914
1148,-0.05770605056937435,-0.11878176815366866,0.06107571758429431,0.7630244785363512,0.4209507025692083,0.8207305291057256,0.539732470722877
1149,-0.008550143135048871,-0.17883921362495114,0.17028907048990227,0.026655759073006643,0.34327190609529296,0.035205902208055515,0.5221111197202442
1150,-0.2254742588097057,-0.04160246241568154,-0.18387179639402418,0.05497648246174723,0.04918285224544824,0.2804507412714529,0.09078531466112977
1151,-0.24277142736117266,0.0011549803700182898,-0.24392640773119095,0.08920521501572914,0.020104551347595888,0.33197664237690183,0.018949570977577598
1152,-0.429244821330408,0.1706567128826466,-0.5999015342130546,0.7840254705698735,0.20128653911009323,1.2132702919002814,0.030629826227446616
1153,-0.22688639739378522,-0.33223810382956503,0.10535170643577982,0.13254984183143698,0.14781583303953105,0.35943623922522216,0.4800539368690961
1154,-0.30822317601424476,-0.14673434505591146,-0.1614888309583333,0.057912004496048414,0.08381221599073724,0.36613518051029315,0.2305465610466487
1155,0.2633326805863806,-0.2519069010561171,0.5152395816424977,0.3756033870088057,0.07331509260718627,0.11227070642242509,0.3252219936633034
1156,-0.27841010757360185,0.06800367338238635,-0.3464137809559882,0.0768508027954253,0.0013637236668981034,0.3552609103690272,-0.06663994971548824
1158,-0.3582959574544969,-0.040822510617585205,-0.3174734468369117,0.10173600867955512,0.0035512555133203616,0.460031966134052,0.044373766130905566
1159,-0.10047243044916077,-0.02744354579675744,-0.07302888465240333,0.2831351325540279,0.20322298589166032,0.38360756300318866,0.23066653168841778
1160,-0.34306505005314925,-0.11261572227785953,-0.2304493277752897,0.08454014056511398,0.04616595925765116,0.42760519061826324,0.1587816815355107
1162,-0.1847655895655707,-0.14928796857072918,-0.03547762099484153,0.01923737683660769,0.0889153141798534,0.2040029664021784,0.23820328275058258
1164,-0.48809747573579354,-0.22375895766119855,-0.26433851807459496,0.16366655244502676,0.07442205097024496,0.6517640281808204,0.2981810086314435
1165,0.06157127871475436,-0.03746520582078172,0.09903648453553608,0.29874014095335855,0.32900918762025483,0.23716886223860417,0.36647439344103655
1166,-0.21434892821492227,0.08145908983103199,-0.29580801804595425,0.16729711948651527,0.218246506759712,0.3816460477014375,0.13678741692868002
1167,-0.4096718198824136,-0.11149253590236734,-0.29817928398004623,0.03220179399702289,0.7318219051297205,0.44187361387943647,0.8433144410320877
1168,-0.4025973251378822,0.07211743690229416,-0.4747147620401764,0.07975742262515867,0.3102639203548995,0.4823547477630409,0.23814648345260536
1169,-0.001971500552969574,-0.1148756305952065,0.11290413004223693,0.36988444372863927,0.2480589807640241,0.37185594428160884,0.3629346113592306
1172,-0.2944639154118126,0.0457770869288275,-0.3402410023406401,0.1166677425719713,0.0413778929507105,0.4111316579837839,-0.004399193978117
1173,-0.05441875947246487,-0.15655169721666637,0.1021329377442015,0.050800449193767,0.06209464579204674,0.10521920866623187,0.2186463430087131
1174,-0.4129679016279412,0.056453236744627745,-0.469421138372569,0.05761212161225616,0.11998505295128115,0.4705800232401974,0.06353181620665341
1175,-0.277891569280662,-0.122676260283579,-0.155215308997083,0.13312681963575668,0.10374754193715664,0.4110183889164187,0.22642380222073566
1176,-0.2539822064819745,-0.1765081659773724,-0.0774740405046021,0.33908510930603303,0.19927494326830214,0.5930673157880075,0.37578310924567454
1177,-0.15570558224962144,-0.031328440866123755,-0.12437714138349769,0.2736731940418538,0.06740375950022492,0.42937877629147525,0.09873220036634868
1178,-0.47083258028210145,-0.14749805076164738,-0.32333452952045405,0.13763626526978548,0.07603324438047887,0.608468845551887,0.22353129514212625
1179,-0.3098930967442123,0.0034193572346521983,-0.3133124539788645,0.20394368348366473,0.10218495827730621,0.513836780227877,0.09876560104265401
1181,-0.45738416133338694,0.06378408442563184,-0.5211682457590188,0.12962379961146384,0.03204345548851292,0.5870079609448507,-0.03174062893711892
1182,-0.31752749211405795,-0.132914007763992,-0.18461348435006594,0.2735530181591938,0.32311672977320405,0.5910805102732517,0.45603073753719603
1183,-0.5497003560376319,0.18368686645274634,-0.7333872224903782,0.20756939938999094,0.38436838539214785,0.7572697554276229,0.2006815189394015
1184,-0.17455939334860912,-0.18038606957455766,0.0058266762259485405,0.011878009267682973,0.1228335659751893,0.1864374026162921,0.30321963554974696
1185,-0.020884499582367044,-0.7425260974584355,0.7216415978760684,0.19197568633503856,0.026807318403502256,0.2128601859174056,0.7693334158619377
1187,-0.32771477422783635,-0.44910479961247163,0.12139002538463528,0.17756864735311986,0.11355336732973076,0.5052834215809562,0.5626581669422024
1188,-0.4701453196372124,0.2992544591315525,-0.769399778768765,0.20306307091288658,0.4610102733845486,0.673208390550099,0.16175581425299607
1189,-0.19835895437447462,0.1691051469128381,-0.3674641012873127,0.2808664680550727,0.24435503638108302,0.47922542242954735,0.07524988946824493
1190,-0.37907695049409257,-0.006717217196057572,-0.372359733298035,0.18297695181033272,0.16110159966725696,0.5620539023044253,0.16781881686331454
1192,-0.4805952245200119,0.007499182129250788,-0.4880944066492627,0.18199608222655683,0.29638551391884066,0.6625913067465687,0.2888863317895899
1193,-0.13085401224260249,-0.22787912579127445,0.09702511354867197,0.01402284509724765,0.6254319566721639,0.14487685733985015,0.8533110824634383
1194,-0.09925140330391492,0.2838848885618521,-0.38313629186576703,0.14041310470792842,0.3136726523652471,0.23966450801184336,0.029787763803394984
1196,-0.4954681517091581,-0.1633809871345092,-0.33208716457464893,0.3491443155776954,0.3150967858713554,0.8446124672868535,0.4784777730058646
1197,-0.2868868530656864,0.1188236351192473,-0.4057104881849337,0.14149433506854303,0.19019843042064596,0.42838118813422943,0.07137479530139866
1198,-0.6709339775915526,-0.7384065259582956,0.06747254836674299,0.0501797245967252,0.3649768556224189,0.7211137021882777,1.1033833815807146
1200,-0.2349266901350715,0.03021858738268599,-0.2651452775177575,0.024517085826669727,0.05183638751213239,0.25944377596174123,0.0216178001294464
1202,-0.5302922259902327,0.5199901146044151,-1.0502823405946478,0.037681098942706624,0.11335949477659135,0.5679733249329394,-0.4066306198278238
1203,-0.4086095180688065,-0.10572250433592204,-0.3028870137328845,0.06729810799873018,0.07943564185164999,0.47590762606753667,0.18515814618757204
1204,-0.15542292363567878,0.0392483180048957,-0.19467124164057448,0.052236097906303444,0.37244080372989624,0.20765902154198224,0.33319248572500054
1205,-0.1512425598663054,-0.09893702009641313,-0.05230553976989226,0.5728578897761937,0.190704265827021,0.7241004496424991,0.28964128592343413
1206,-0.12892195324343206,0.08605948516373817,-0.2149814384071702,0.16335953946250703,0.16256362566860508,0.29228149270593906,0.07650414050486691
1207,-0.41102530446236946,0.007545687086404657,-0.4185709915487741,0.11965391248709592,0.11033103529903629,0.5306792169494654,0.10278534821263163
1208,-0.3353176584173101,-0.29822448739261354,-0.03709317102469656,0.27314576265426654,0.17180590338992843,0.6084634210715767,0.47003039078254194
1209,-0.41384327381206704,-0.39957641722480647,-0.014266856587260568,0.4856579468942325,0.21684851898435184,0.8995012207062996,0.6164249362091583
1210,-0.44583970042242965,-0.22028965471205336,-0.2255500457103763,0.017629758890403968,0.0404882524857454,0.4634694593128336,0.26077790719779875
1211,0.15958321384938035,-0.08545469005802243,0.24503790390740277,0.2096919656125918,0.0718053175452744,0.050108751763211445,0.15726000760329684
1212,-0.5585684811153173,-0.34808561169576785,-0.21048286941954947,0.29710234785544926,0.04033754558092359,0.8556708289707666,0.3884231572766914
1213,-0.4912070033005343,0.106901184137368,-0.5981081874379023,0.3480389749906721,0.5690047279361312,0.8392459782912064,0.4621035437987632
1214,-0.4056071957573189,-0.2076876183013022,-0.1979195774560167,0.0262831347897928,0.12747324397225146,0.4318903305471117,0.3351608622735537
1215,-0.17707088090038198,-0.043978816288340696,-0.1330920646120413,0.011765921481481123,0.07339029971492965,0.1888368023818631,0.11736911600327035
1219,0.1236874364199607,-0.02668929737373699,0.1503767337936977,0.03874873453977515,0.19023535103755335,-0.08493870188018555,0.21692464841129033
1220,-0.30046863511288646,0.004470107308386771,-0.3049387424212732,0.06405441502245249,0.06432630046774655,0.3645230501353389,0.059856193159359784
1221,-0.665872669072698,-0.2915642762925239,-0.37430839278017414,0.886100524206459,0.5420332996826529,1.551973193279157,0.8335975759751768
1222,0.0222132029683926,-0.2550030575466814,0.277216260515074,0.5332963340250808,0.15792072043415953,0.5110831310566882,0.4129237779808409
1223,-0.25391626930737277,-0.09320772524612116,-0.16070854406125162,0.15335509182320936,0.07663598953894635,0.40727136113058215,0.1698437147850675
1224,0.007801822205008566,0.15577825072712972,-0.14797642852212117,0.04664140000968545,0.1706852483554323,0.03883957780467689,0.014906997628302582
1225,-0.5065331879172393,-0.1311367002680285,-0.37539648764921085,0.12651232199207654,0.14159087672631532,0.6330455099093159,0.2727275769943438
1227,-0.1620499575546487,-0.02419578636466485,-0.13785417118998386,0.06426176656503312,0.2967079710567535,0.2263117241196818,0.32090375742141836
1228,-0.45416297875576994,0.007656644096143591,-0.4618196228519135,0.14551778803843318,0.3202789323145212,0.5996807667942031,0.3126222882183776
1229,-0.42308758075494485,0.044607228396049754,-0.4676948091509946,0.3053608450559832,0.2215712027846439,0.7284484258109281,0.17696397438859415
1230,-0.2112667319670682,0.19594882417982698,-0.4072155561468952,0.10937611861417068,0.3542445802905409,0.32064285058123887,0.15829575611071392
1231,-0.11186384012636741,0.016797742067320043,-0.12866158219368745,0.022758617042300644,0.22268151288248741,0.13462245716866805,0.20588377081516737
1232,-0.29013466767793583,0.08194308744041676,-0.3720777551183526,0.21818611219737022,0.10395308779908025,0.508320779875306,0.02201000035866349
1233,-0.4850358800672332,-0.38024287156428166,-0.10479300850295153,0.1325741346313225,0.1516128315638066,0.6176100146985557,0.5318557031280883
1235,0.07240968321843363,-0.29575229519361523,0.3681619784120489,0.6753983385761899,0.17884639259901544,0.6029886553577563,0.4745986877926307
1236,-0.5281591238951477,-0.1377991732406472,-0.3903599506545006,0.056177476830406206,0.21320781081206303,0.5843366007255539,0.35100698405271025
1237,-0.5501415331036044,0.2211736023408791,-0.7713151354444835,0.1678433409890985,0.12188320912067827,0.7179848740927028,-0.09929039322020083
