strain_id,initial_fitness,reads_t0,frequency_t0,reads_t1,frequency_t1,reads_t2,frequency_t2,reads_t3,frequency_t3,reads_t4,frequency_t4,reads_t5,frequency_t5,reads_t6,frequency_t6,reads_t7,frequency_t7,reads_t8,frequency_t8,reads_t9,frequency_t9,reads_t10,frequency_t10,avg_fitness_t0,avg_fitness_t1,avg_fitness_t2,avg_fitness_t3,avg_fitness_t4,avg_fitness_t5,avg_fitness_t6,avg_fitness_t7,avg_fitness_t8,avg_fitness_t9,avg_fitness_t10
strain_1881,1.1615582823548232,1250000,0.00025,159407,0.0005678104921504944,2208,7.866629588096925e-06,10,3.670115543917001e-08,0,1.5425299549604823e-10,0,6.311328528889086e-13,0,2.5604687845565862e-15,0,1.0377022245383174e-17,0,4.2490789467335365e-20,0,1.7774655214676967e-22,0,7.6724166635970625e-25,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1882,0.8765651128120078,1250000,0.00025,170,6.0889629205637e-07,0,9.061125555112344e-12,0,4.630770351361605e-17,0,2.4009277841489563e-22,0,1.2551851257138641e-27,0,6.314882654037448e-33,0,2.669159321116681e-38,0,1.1227401099175262e-43,0,5.0793414440350566e-49,0,3.131537635211861e-54,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1883,0.9407535740847106,1250000,0.00025,796,2.8367469012847446e-06,0,1.9636984711735272e-10,0,4.6052129649585335e-15,0,1.0069850315626736e-19,0,2.163954906450513e-24,0,4.553023801370595e-29,0,8.938857686834201e-34,0,1.7664744103487512e-38,0,3.678491138164088e-43,0,8.928930177192212e-48,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1884,0.9973594243041073,1250000,0.00025,3097,1.1034162135227688e-05,0,2.969220911557548e-09,0,2.69479698886933e-13,0,2.219788117383018e-17,0,1.7801334208746465e-21,0,1.4078674756331603e-25,0,1.0834737278239856e-29,0,8.43391396604689e-34,0,6.844016059969828e-38,0,6.069763566959057e-42,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1885,1.0280161158819607,1250000,0.00025,6465,2.3028718505033262e-05,3,1.2932405954937705e-08,0,2.44700841824305e-12,0,4.178849205146144e-16,0,6.934243123405378e-20,0,1.1371931221503618e-23,0,1.8361788172603742e-27,0,3.002392771759687e-31,0,5.09528260407775e-35,0,9.267940550989285e-39,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1886,0.9190396480078353,1250000,0.00025,473,1.6850561816027014e-06,0,6.932000033931736e-11,0,9.692224739342844e-16,0,1.2889691278955713e-20,0,1.695754847852042e-25,0,2.1745032664371794e-30,0,2.5331900601355454e-35,0,2.961446721345374e-40,0,3.668662532589002e-45,0,5.514223844373472e-50,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1887,1.042406104446409,1250000,0.00025,9131,3.252793399088043e-05,7,2.580246664319156e-08,0,6.8943681840967956e-12,0,1.6602618385021515e-15,0,3.883325871695136e-19,0,8.983336981400534e-23,0,2.0538766583044186e-26,0,4.756686407390635e-30,0,1.1412027202854968e-33,0,2.9144334421023413e-37,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1888,0.9526160652929084,1250000,0.00025,1058,3.7707506596880277e-06,0,3.468995890009357e-10,0,1.0797429291700941e-14,0,3.107995079874007e-19,0,8.7674886851104e-24,0,2.4263868084703258e-28,0,6.339543343267092e-33,0,1.6695034840221408e-37,0,4.6206792913836794e-42,0,1.4645935381245149e-46,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1889,0.9985547729121721,1250000,0.00025,3187,1.1355286988717383e-05,0,3.1445446345674086e-09,0,2.9368043772669113e-13,0,2.4886425704904965e-17,0,2.052857685167804e-21,0,1.6701954334355324e-25,0,1.3230315579782885e-29,0,1.0601191857264994e-33,0,8.853797097991153e-38,0,8.073966820775415e-42,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1890,1.05462842480037,1250000,0.00025,12244,4.3616414184409484e-05,13,4.6394069764946e-08,0,1.662010915109683e-11,0,5.361862098479991e-15,0,1.6798670429749958e-18,0,5.207879826681216e-22,0,1.599828688752781e-25,0,4.97884974025975e-29,0,1.602673122268972e-32,0,5.464280665012447e-36,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1891,1.0006422269810937,1250000,0.00025,3351,1.1938645796283401e-05,0,3.475905964039573e-09,0,3.412715582045384e-13,0,3.038650303449504e-17,0,2.6332470986454126e-21,0,2.2510733841406234e-25,0,1.875439665025978e-29,0,1.580681943084381e-33,0,1.3881507655144278e-37,0,1.3290267217236093e-41,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1892,0.9563614109473432,1250000,0.00025,1158,4.125316084967824e-06,0,4.1518242361909337e-10,0,1.4131914660830858e-14,0,4.438432225752493e-19,0,1.3650664555423568e-23,0,4.121112304823848e-28,0,1.1785043813219004e-32,0,3.3981890794922356e-37,0,1.028994286274469e-41,0,3.5504324461164136e-46,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1893,0.9890390196074169,1250000,0.00025,2537,9.036891940042576e-06,0,1.991687117680072e-09,0,1.481079081260671e-13,0,1.0019711783495982e-17,0,6.604664467010697e-22,0,4.290300787334746e-26,0,2.700377616839484e-30,0,1.7183317796256597e-34,0,1.141400490140415e-38,0,8.342284896405573e-43,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1894,0.9911637040794664,1250000,0.00025,2669,9.50963153504354e-06,0,2.2054886977959078e-09,0,1.7256538991191382e-13,0,1.2275662633561532e-17,0,8.506592242689879e-22,0,5.810249124974391e-26,0,3.8497044443109424e-30,0,2.579063206771694e-34,0,1.8029966320169655e-38,0,1.384405072302049e-42,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1895,0.9629988970117872,1250000,0.00025,1358,4.8375747039084745e-06,0,5.7087608015983e-10,0,2.277070898052224e-14,0,8.350289456556821e-19,0,2.9948162667649034e-23,0,1.0553190950290995e-27,0,3.541893030154906e-32,0,1.1994027386250576e-36,0,4.2595615497087995e-41,0,1.7093785047337943e-45,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1896,0.9741203937332897,1250000,0.00025,1773,6.317320817497404e-06,0,9.734183428384893e-10,0,5.065407899658895e-14,0,2.4109029144536482e-18,0,1.1202005944781795e-22,0,5.121134812501265e-27,0,2.24803549053186e-31,0,9.966226065214884e-36,0,4.624029373110306e-40,0,2.394216829057027e-44,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1897,1.1598647170504717,1250000,0.00025,153058,0.0005451932777076646,2036,7.2523632198877285e-06,9,3.248719241040144e-08,0,1.3109659163617375e-10,0,5.149639745806932e-13,0,2.0057107134107646e-15,0,7.803833476787358e-18,0,3.0679788386677146e-20,0,1.2324364487026881e-22,0,5.1100981562085945e-25,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1898,1.056091944794124,1250000,0.00025,12682,4.517563563954007e-05,13,4.97706334552439e-08,0,1.8466908818733687e-11,0,6.170132911138071e-15,0,2.00202084062942e-18,0,6.42825803710202e-22,0,2.045802502728996e-25,0,6.595989067192725e-29,0,2.199267507796414e-32,0,7.762636141563019e-36,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1899,0.970451968197084,1250000,0.00025,1624,5.784966821618692e-06,0,8.163029244774068e-10,0,3.8910316809910644e-14,0,1.699086676532314e-18,0,7.247049447055569e-23,0,3.0399755814421555e-27,0,1.2213557660578336e-31,0,4.9542279889306835e-36,0,2.104570906566998e-40,0,1.0016266758930721e-44,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1900,1.0696954404510737,1250000,0.00025,17579,6.261726596604628e-05,26,9.562578739896456e-08,0,4.917666332004065e-11,0,2.2762158806687122e-14,0,1.0231643432762986e-17,0,4.5533090965251935e-21,0,2.0129106552365856e-24,0,9.014954875706504e-28,0,4.168380655928916e-31,0,2.0307482480148854e-34,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1901,0.966618051024399,1250000,0.00025,1481,5.276486014977591e-06,0,6.791370092665866e-10,0,2.953664532247369e-14,0,1.178891495696046e-18,0,4.5989072168992044e-23,0,1.76355353941945e-27,0,6.459069907058138e-32,0,2.3876506517806852e-36,0,9.249926339684915e-41,0,4.0320722826529885e-45,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1902,1.1173124637586642,1250000,0.00025,55121,0.00019634172787127703,264,9.404004183046487e-07,0,1.5166140267350238e-09,0,2.201440854241043e-12,0,3.106132747864067e-15,0,4.343462408847359e-18,0,6.0601387841398825e-21,0,8.558140093566226e-24,0,1.240910426311803e-26,0,1.872376991676751e-29,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1903,1.0369642192198094,1250000,0.00025,8013,2.8545371453438414e-05,5,1.9870796323240903e-08,0,4.659753212633413e-12,0,9.852843873419662e-16,0,2.0237582272952624e-19,0,4.110087747010912e-23,0,8.238831970263378e-27,0,1.6727692179310696e-30,0,3.5207877866688645e-34,0,7.907576640689327e-38,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1904,0.9892697855995771,1250000,0.00025,2551,9.08707789423737e-06,0,2.013867171542447e-09,0,1.5058692283742394e-13,0,1.024313272953122e-17,0,6.788688850536531e-22,0,4.4339422565105596e-26,0,2.806391879787923e-30,0,1.795802475677564e-34,0,1.1995018476818008e-38,0,8.814006605964932e-43,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1905,1.0447716925810278,1250000,0.00025,9665,3.4428097918700346e-05,8,2.890524382653567e-08,0,8.174351173770181e-12,0,2.083058407816807e-15,0,5.155565058848782e-19,0,1.2621279540455622e-22,0,3.055410757896811e-26,0,7.492773839210634e-30,0,1.9028856001138e-33,0,5.138936278612468e-37,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1906,0.8429123847931501,1250000,0.00025,76,2.7235918494598624e-07,0,1.8138226579852003e-12,0,4.206731106876664e-18,0,1.0779569540751037e-23,0,2.8457661692198974e-29,0,7.123861031994762e-35,0,1.3636495342780101e-40,0,2.5731538709380653e-46,0,5.312376380922684e-52,0,1.7176695899678807e-57,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1907,0.8873232531090195,1250000,0.00025,221,7.878353186891258e-07,0,1.516523825352477e-11,0,9.992580440251369e-17,0,6.546067122033209e-22,0,4.299481792439481e-27,0,2.7279284670793436e-32,0,1.4888537868011702e-37,0,8.106554282876484e-43,0,4.726592417148871e-48,0,3.626513805495699e-53,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1908,0.8806074993600944,1250000,0.00025,188,6.70777909419426e-07,0,1.099537504206618e-11,0,6.181808128469357e-17,0,3.498026045868902e-22,0,1.9914771202731542e-27,0,1.0926940950377415e-32,0,5.083596013289742e-38,0,2.3558837196619385e-43,0,1.1722598851558343e-48,0,7.841403371393784e-54,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1909,1.0142943094763708,1250000,0.00025,4651,1.65671687142326e-05,1,6.693280236285404e-09,0,9.114542935867247e-13,0,1.122445889567843e-16,0,1.3440116532482072e-20,0,1.5891620484003059e-24,0,1.8415960058482265e-28,0,2.1602635352880255e-32,0,2.6350779065256224e-36,0,3.471981121697713e-40,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1910,1.1732514999485093,1250000,0.00025,211054,0.0007517761690928675,3871,1.3790530997893129e-05,23,8.519114927943807e-08,0,4.742215834407322e-10,0,2.5709318897323324e-12,0,1.382118474535767e-14,0,7.422940490932595e-17,0,4.0254696875539425e-19,0,2.2272265656617675e-21,0,1.2690273047369219e-23,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1911,1.2231300146192632,1250000,0.00025,698744,0.002488927764042151,42443,0.00015118323323987204,868,3.0929946819351552e-06,16,5.707173815937033e-08,0,1.0275371963229527e-09,0,1.834846809522936e-11,0,3.271535664604308e-13,0,5.8725155402832644e-15,0,1.0693590720543545e-16,0,1.9892921950735856e-18,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1912,1.0638051101440757,1250000,0.00025,15261,5.436243357788628e-05,20,7.207329616031893e-08,0,3.217891248021689e-11,0,1.2933395236568456e-14,0,5.048025297791747e-18,0,1.950288452862089e-21,0,7.478270107505235e-25,0,2.9050491728066716e-28,0,1.1659463113404926e-31,0,4.940133581814493e-35,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1913,1.0500844474944457,1250000,0.00025,10979,3.9110013518056435e-05,10,3.73020347180968e-08,0,1.1982818352097431e-11,0,3.467404664768658e-15,0,9.744171042239856e-19,0,2.709160124106908e-22,0,7.456939813961843e-26,0,2.0792979058716375e-29,0,6.000380186236887e-33,0,1.8373036376977954e-36,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1914,0.8198942265847261,1250000,0.00025,44,1.5740593962219948e-07,0,6.055590122942803e-13,0,8.22582591901018e-19,0,1.3398908558527313e-24,0,2.288272148076063e-30,0,3.658647535626529e-36,0,4.109514755420852e-42,0,4.5127628722915426e-48,0,5.506692200228724e-54,0,1.192106237934592e-59,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1915,0.9457326200265979,1250000,0.00025,897,3.1966890285881825e-06,0,2.493426558976179e-10,0,6.585002374310838e-15,0,1.615593136975739e-19,0,3.890648476682606e-24,0,9.181566349392087e-29,0,2.0322352307151746e-33,0,4.530350572455385e-38,0,1.062994776947023e-42,0,2.8849223165313135e-47,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1916,0.9212216248091761,1250000,0.00025,498,1.7755836561162904e-06,0,7.696446167847278e-11,0,1.133435320602327e-15,0,1.58396006640534e-20,0,2.18810205901513e-25,0,2.9477264738279825e-30,0,3.618562563932427e-35,0,4.459236263874242e-40,0,5.819509114963499e-45,0,9.173103308590256e-50,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1917,0.9379152401748884,1250000,0.00025,743,2.650010661784122e-06,0,1.7137666020239933e-10,0,3.756063858139593e-15,0,7.692653016318538e-20,0,1.5495165719618162e-24,0,3.0543330783965777e-29,0,5.600504954782416e-34,0,1.0333023507887047e-38,0,2.0102805323347775e-43,0,4.580029449130872e-48,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1918,0.9831856181415211,1250000,0.00025,2204,7.852580714139385e-06,0,1.5039210563714476e-09,0,9.721514802419369e-14,0,5.72788156823936e-18,0,3.290560598526129e-22,0,1.861804260618615e-26,0,1.0173145844905854e-30,0,5.617674365442532e-35,0,3.2413840015910393e-39,0,2.0686475525011992e-43,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1919,0.9527909422302873,1250000,0.00025,1063,3.7866062054019343e-06,0,3.4982214500071885e-10,0,1.09339567832982e-14,0,3.160120894495905e-19,0,8.950528371541635e-24,0,2.4871120844103414e-28,0,6.525656134610539e-33,0,1.7258079379477407e-37,0,4.796603032152328e-42,0,1.5263820786056695e-46,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1920,0.8020700189624212,1250000,0.00025,28,1.0313721880152593e-07,0,2.5965257706289387e-13,0,2.3401284636804018e-19,0,2.7374410585209428e-25,0,3.4066926461443026e-31,0,3.924105469130177e-37,0,2.9360942779977157e-43,0,2.1315902071811668e-49,0,1.7450289778101258e-55,0,2.8424656959236925e-61,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1921,1.0747910256117534,1250000,0.00025,19866,7.07629128541529e-05,34,1.2212587577535402e-07,0,7.097411811061107e-11,0,3.7120739330641055e-14,0,1.8855074589528e-17,0,9.48319558161034e-21,0,4.741346328320091e-24,0,2.401459940739486e-27,0,1.2550183679227869e-30,0,6.8994581327184645e-34,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1922,0.8927256974260194,1250000,0.00025,251,8.967030783085125e-07,0,1.9643307436756238e-11,0,1.470825622633895e-16,0,1.0850413235584566e-21,0,8.004236826542397e-27,0,5.713966054560238e-32,0,3.546918075415668e-37,0,2.1990062758457055e-42,0,1.456970397415077e-47,0,1.2500858195258678e-52,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1923,1.023924686411115,1250000,0.00025,5860,2.0874927139635058e-05,2,1.0626476852021753e-08,0,1.8228137659944335e-12,0,2.823498864071589e-16,0,4.250364708360374e-20,0,6.322021537596995e-24,0,9.246648612794025e-28,0,1.3694196795871526e-31,0,2.1060967849714972e-35,0,3.479226037936144e-39,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1924,1.2074082669749973,1250000,0.00025,479111,0.0017065934343736696,19953,7.107531856328136e-05,279,9.969491603266697e-07,3,1.2609189999059744e-08,0,1.55518700019043e-10,0,1.9023390238540422e-12,0,2.324114013443258e-14,0,2.8614227223493424e-16,0,3.580294582961945e-18,0,4.5878071036292574e-20,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1925,0.9080615408413577,1250000,0.00025,363,1.295056453603201e-06,0,4.095649488370945e-11,0,4.411514435074584e-16,0,4.5788793817676635e-21,0,4.72077569938557e-26,0,4.730957440141758e-31,0,4.2363392604165984e-36,0,3.7998501565987335e-41,0,3.6235515528589075e-46,0,4.297475086664943e-51,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1926,0.746971247725367,1250000,0.00025,7,2.8436939410868884e-08,0,1.9435399497783786e-14,0,5.08226787384084e-21,0,2.4430717875976787e-27,0,1.3058953669728126e-33,0,6.186505617950718e-40,0,1.3875293176585994e-46,0,2.929231456825421e-53,0,7.435136588608308e-60,0,5.924187395738845e-66,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1927,0.9713995778119889,1250000,0.00025,1661,5.918024093721807e-06,0,8.542771873837809e-10,0,4.165368946730276e-14,0,1.859787613319748e-18,0,8.10967577120996e-23,0,3.478220324521657e-27,0,1.429764250288629e-31,0,5.934272083480097e-36,0,2.5789814942617153e-40,0,1.2544007983763207e-44,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1928,1.110095963499857,1250000,0.00025,46355,0.00016511763867764414,186,6.650561779654305e-07,0,9.019508173084771e-10,0,1.1008600512241718e-12,0,1.3057910313723126e-15,0,1.5348590234049994e-18,0,1.799354851911986e-21,0,2.135542787719117e-24,0,2.6044820663874198e-27,0,3.310666212430397e-30,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1929,1.1958347454220595,1250000,0.00025,362907,0.0012926759019320107,11447,4.077754231260717e-05,121,4.332147601444168e-07,1,4.149120879188388e-09,0,3.873479380530964e-11,0,3.5862412031222005e-13,0,3.3166833297532955e-15,0,3.093343040253285e-17,0,2.93589409158484e-19,0,2.8589326922899535e-21,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1930,0.8770450405547583,1250000,0.00025,172,6.159328665919784e-07,0,9.271654482563643e-12,0,4.7923160243297154e-17,0,2.510547774261052e-22,0,1.325802184790592e-27,0,6.738999001152181e-33,0,2.881030062531814e-38,0,1.2258739121477935e-43,0,5.608907561731057e-49,0,3.4915310028249604e-54,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1931,1.049669922323652,1250000,0.00025,10871,3.872285422586527e-05,10,3.656712401450873e-08,0,1.163050056610079e-11,0,3.3322378016068326e-15,0,9.271935604631905e-19,0,2.552389325519367e-22,0,6.95540545702512e-26,0,1.920112180046627e-29,0,5.486043909741945e-33,0,1.6634284957026175e-36,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1932,0.9534689543219946,1250000,0.00025,1080,3.848712552539212e-06,0,3.6138787675900756e-10,0,1.1479814874976877e-14,0,3.370631881279382e-19,0,9.697138722036914e-24,0,2.7373038787095904e-28,0,7.300466881472087e-33,0,1.9626763423189127e-37,0,5.5444382890983137e-42,0,1.7916417263007592e-46,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1933,0.9894051645695864,1250000,0.00025,2559,9.116649130612336e-06,0,2.026993907322162e-09,0,1.520605109816762e-13,0,1.0376516650919701e-17,0,6.8990274193936535e-22,0,4.520440764034115e-26,0,2.870513945944012e-30,0,1.842867609562473e-34,0,1.2349549172502204e-38,0,9.103071015818807e-43,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
strain_1934,1.2644343347017035,1250000,0.00025,1883113,0.006707650097687523,308295,0.0010981486640732623,16999,6.0558877815053636e-05,844,3.0134013739999826e-06,41,1.4652262271194787e-07,1,7.066269976735524e-09,0,3.3994463322793204e-10,0,1.6417854254248038e-11,0,8.005300905203623e-13,0,3.962183605395238e-14,1.0019320822460183,1.260327954791872,1.3782621774857235,1.3885022279271055,1.3899760165306012,1.390435540381858,1.3907244436918509,1.3909668193685178,1.391182384448969,1.3913746243437652,1.391544799220192
