strain_id,initial_fitness,reads_t0,frequency_t0,reads_t1,frequency_t1,reads_t2,frequency_t2,reads_t3,frequency_t3,reads_t4,frequency_t4,reads_t5,frequency_t5,reads_t6,frequency_t6,reads_t7,frequency_t7,reads_t8,frequency_t8,reads_t9,frequency_t9,reads_t10,frequency_t10,avg_fitness_t0,avg_fitness_t1,avg_fitness_t2,avg_fitness_t3,avg_fitness_t4,avg_fitness_t5,avg_fitness_t6,avg_fitness_t7,avg_fitness_t8,avg_fitness_t9,avg_fitness_t10
strain_1884,0.9973594243041073,1250000,0.00025,3096,1.103107142730124e-05,0,2.9804902196921954e-09,0,2.8257087277827504e-13,0,5.939671451812237e-17,0,-1.1979037353537493e-18,0,1.1779763512732613e-15,0,3.67656863390293e-14,0,1.621846866592819e-17,0,6.344830745309512e-21,0,2.80565782659422e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1885,1.0280161158819607,1250000,0.00025,6462,2.302543036145535e-05,0,1.2969743918094585e-08,0,2.5249262638455915e-12,0,7.795850597618472e-16,0,-2.5337300918299786e-18,0,1.5188261682054418e-15,0,1.6193678926146632e-14,0,7.880933282502096e-18,0,3.4994829615758305e-21,0,1.5829390154567884e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1886,0.9190396480078353,1250000,0.00025,472,1.6847187047652867e-06,0,6.991546755246736e-11,0,1.1034097725740125e-15,0,1.7970217975618642e-19,0,-1.7009218045127542e-19,0,1.77817842445117e-15,0,5.694036052411998e-13,0,6.352904565382623e-16,0,5.67066436025118e-19,0,9.380951805552692e-22,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1887,1.042406104446409,1250000,0.00025,9129,3.252537022976564e-05,0,2.5868615989972918e-08,0,7.0740187565859404e-12,0,2.728252673374614e-15,0,-1.8696436637382155e-18,0,1.883898555125641e-15,0,1.1442822374338225e-14,0,6.279929263387703e-18,0,3.1800881786285627e-21,0,1.5836236740687083e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1888,0.9526160652929084,1250000,0.00025,1057,3.769350265234936e-06,0,3.4896410508492864e-10,0,1.1756798766854317e-14,0,1.8503613662353443e-18,0,-3.465002907949169e-19,0,1.2596742358725415e-15,0,1.5852146131850154e-13,0,9.555738484145962e-17,0,4.843014725812118e-20,0,3.508226833368446e-23,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1889,0.9985547729121721,1250000,0.00025,3186,1.1352162128279412e-05,0,3.1563462876797563e-09,0,3.077160316562272e-13,0,6.549103357872058e-17,0,-1.24071489451614e-18,0,1.1839192593571283e-15,0,3.551324058107151e-14,0,1.5656398445280217e-17,0,6.128733917814694e-21,0,2.698652964614455e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1890,1.05462842480037,1250000,0.00025,12241,4.361514960412278e-05,0,4.650203151145321e-08,0,1.6985038983603148e-11,0,8.053450388335025e-15,0,4.0896460968377945e-18,0,2.3849052307013928e-15,0,8.516746778481457e-15,0,5.343033885758019e-18,0,3.1193993598005284e-21,0,1.7486893585502722e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1891,1.0006422269810937,1250000,0.00025,3349,1.1935464676618962e-05,0,3.4886996539864556e-09,0,3.571223657893011e-13,0,7.771495341097861e-17,0,-1.3188671603503317e-18,0,1.1954572580765254e-15,0,3.344610605583045e-14,0,1.4742752648483144e-17,0,5.782445655564809e-21,0,2.5300703631610803e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1892,0.9563614109473432,1250000,0.00025,1157,4.123772676104235e-06,0,4.175571914968605e-10,0,1.532637140903989e-14,0,2.4367872672017157e-18,0,-3.80239992706523e-19,0,1.2302617708780427e-15,0,1.3864782890912853e-13,0,7.962447610586258e-17,0,3.863957769245101e-20,0,2.6165336228677002e-23,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1893,0.9890390196074169,1250000,0.00025,2535,9.034071097533013e-06,0,1.9998700202057712e-09,0,1.5616720747160729e-13,0,3.029731119853536e-17,0,-9.375007560141749e-19,0,1.149253640360239e-15,0,4.71002128336578e-14,0,2.1090625637758157e-17,0,8.301538712712385e-21,0,3.8276056071602555e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1894,0.9911637040794664,1250000,0.00025,2668,9.506737129582073e-06,0,2.2143665975038272e-09,0,1.8168789451738927e-13,0,3.5939219001782187e-17,0,-9.979839798531143e-19,0,1.1545548849287579e-15,0,4.416559682540001e-14,0,1.9665697580715886e-17,0,7.715038022671736e-21,0,3.512125879408777e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1895,0.9629988970117872,1250000,0.00025,1357,4.835770499890593e-06,0,5.739221077332895e-10,0,2.453181427539811e-14,0,3.997595773371008e-18,0,-4.510529515405032e-19,0,1.1889559328397971e-15,0,1.0988549855786514e-13,0,5.850472755939978e-17,0,2.6548784797668846e-20,0,1.6146171460330086e-23,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1896,0.9741203937332897,1250000,0.00025,1772,6.315070130859005e-06,0,9.780527974495683e-10,0,5.4027636789834436e-14,0,9.345821430252658e-18,0,-6.101665126595326e-19,0,1.148667644213231e-15,0,7.553391580174071e-14,0,3.646591202207586e-17,0,1.521298394505251e-20,0,7.994780936327793e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1897,1.1598647170504717,1250000,0.00025,153039,0.0005452534505456882,114,7.259918718533792e-06,0,3.264845829763426e-08,0,1.3887177613768463e-10,0,7.538723516660068e-13,0,2.332392290339472e-13,0,-1.1949425664752676e-13,0,-5.080986167953166e-16,0,-2.1035806603902344e-18,0,-7.94597340904517e-21,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1898,1.056091944794124,1250000,0.00025,12679,4.5174578807701995e-05,0,4.988514265769669e-08,0,1.8864140345393564e-11,0,9.177400230650097e-15,0,5.631598755080825e-18,0,2.4615892733759673e-15,0,8.209845343931683e-15,0,5.242990168567593e-18,0,3.1189659886835058e-21,0,1.7770937267935177e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1899,0.970451968197084,1250000,0.00025,1623,5.782863496855143e-06,0,8.203367459100474e-10,0,4.163303505222601e-14,0,7.043637124105738e-18,0,-5.511603363078849e-19,0,1.1580823180859505e-15,0,8.529673086309285e-14,0,4.2360713534242845e-17,0,1.8098660558479867e-20,0,9.934321928859199e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1900,1.0696954404510737,1250000,0.00025,17575,6.261878481824619e-05,1,9.58240958208701e-08,0,5.005013153955217e-11,0,3.1205753683414526e-14,0,4.2489242776324986e-17,0,3.426536984030847e-15,0,5.60004114495267e-15,0,4.2902245269028455e-18,0,3.0874883526987775e-21,0,2.0859102830016932e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1901,0.966618051024399,1250000,0.00025,1480,5.274536966362553e-06,0,6.826275080764217e-10,0,3.1712769914944454e-14,0,5.255995561575431e-18,0,-4.966217363953001e-19,0,1.1719718247877235e-15,0,9.706583384751931e-14,0,4.9860796185073965e-17,0,2.193021241672904e-20,0,1.2659305438736683e-23,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1902,1.1173124637586642,1250000,0.00025,55114,0.00019636503551747126,14,9.417726413133282e-07,0,1.5303465945389457e-09,0,2.5159545695895706e-12,0,7.324116960444953e-15,0,1.952444927602003e-14,0,-8.528803338487363e-15,0,-1.4878265932191473e-17,0,-2.493722729872934e-20,0,-3.800194056376544e-23,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1903,1.0369642192198094,1250000,0.00025,8011,2.8542445908161082e-05,0,1.992404528790311e-08,0,4.7907583866775764e-12,0,1.6938576445126927e-15,0,-2.4777388170334572e-18,0,1.7232287538782883e-15,0,1.3030497433447863e-14,0,6.799426948993887e-18,0,3.260404322675405e-21,0,1.5566010769319797e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1904,0.9892697855995771,1250000,0.00025,2549,9.084248931310606e-06,0,2.022122789843869e-09,0,1.58755435967926e-13,0,3.0863319216498755e-17,0,-9.438806023615826e-19,0,1.1497640370247257e-15,0,4.677059321145263e-14,0,2.092898038884756e-17,0,8.234461240166366e-21,0,3.791160542741179e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1905,1.0447716925810278,1250000,0.00025,9662,3.442572981248673e-05,0,2.8977951895919087e-08,0,8.380424990504507e-12,0,3.359911239880921e-15,0,-1.3518177236970484e-18,0,1.9642087401196314e-15,0,1.0815437353829602e-14,0,6.078185226818468e-18,0,3.1572847076770292e-21,0,1.6046997277201219e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1906,0.8429123847931501,1250000,0.00025,76,2.7282598112843076e-07,0,1.850005850261933e-12,0,5.768311820635143e-18,0,2.39320416965996e-21,0,-7.870244518758078e-20,0,8.478081293964651e-15,0,1.250847015517017e-11,0,1.5506109340266727e-13,0,1.2648491058878093e-15,0,6.670642799257283e-17,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1907,0.8873232531090195,1250000,0.00025,221,7.880711508140358e-07,0,1.5351150600777817e-11,0,1.208351340858384e-16,0,2.5168052858877968e-20,0,-1.0717296287136649e-19,0,3.0158135930964054e-15,0,2.087047847824546e-12,0,5.490029920636441e-15,0,1.0909858441524724e-17,0,5.703935415660901e-20,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1908,0.8806074993600944,1250000,0.00025,188,6.710852247476174e-07,0,1.114068505155787e-11,0,7.592812530249686e-17,0,1.71120156604093e-20,0,-9.976854501218242e-20,0,3.452249192245574e-15,0,2.7608560496554063e-12,0,8.972240458166466e-15,0,2.1712779592731484e-17,0,1.5193603609582282e-19,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1909,1.0142943094763708,1250000,0.00025,4649,1.6563757430576457e-05,0,6.715043321558774e-09,0,9.465465723374325e-13,0,2.4207848167233686e-16,0,-1.9280294401822768e-18,0,1.311580062091826e-15,0,2.2982528996364663e-14,0,1.0404190878369309e-17,0,4.2464715991028755e-21,0,1.840252382200946e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1910,1.1732514999485093,1250000,0.00025,211024,0.0007518463647523818,217,1.380327816128526e-05,0,8.554135095757539e-08,0,4.953541066160327e-10,0,3.4143517988008233e-12,0,6.312115678014852e-13,0,-2.890408351680511e-13,0,-1.6554145056662283e-15,0,-9.260940362926274e-18,0,-4.7477497247479317e-20,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1911,1.2231300146192632,1250000,0.00025,698575,0.0024889119073066594,2383,0.00015126265897732094,2,3.09923102580932e-06,0,5.79046373625311e-08,0,1.116066222719888e-09,0,7.123544168026128e-11,0,-1.805472633427182e-11,0,-3.2659790123024874e-13,0,-5.822280575251009e-15,0,-9.718632272089465e-17,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1912,1.0638051101440757,1250000,0.00025,15258,5.4362685698526875e-05,1,7.222957524220367e-08,0,3.2799937068101575e-11,0,1.8331733096015394e-14,0,1.9829388746529917e-17,0,2.944977773577137e-15,0,6.690584553470757e-15,0,4.7204621764161864e-18,0,3.1175553203278466e-21,0,1.9483551401472525e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1913,1.0500844474944457,1250000,0.00025,10976,3.9108179016616295e-05,0,3.739198516504406e-08,0,1.2263244873912269e-11,0,5.375440612364077e-15,0,7.278715460651538e-19,0,2.171911012180786e-15,0,9.5207952613607e-15,0,5.6651920689156735e-18,0,3.1274568180238297e-21,0,1.6715309786586427e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1914,0.8198942265847261,1250000,0.00025,44,1.5783334784193103e-07,0,6.208686976412155e-13,0,1.2336561119283503e-18,0,8.479726567439774e-22,0,-7.772480939330012e-20,0,1.6375658135045475e-14,0,2.4418462269517776e-11,0,7.515765279211044e-13,0,1.1764426885301865e-14,0,4.05958238815868e-15,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1915,0.9457326200265979,1250000,0.00025,896,3.195541087868422e-06,0,2.509400830638297e-10,0,7.226183673308893e-15,0,1.1242892709816075e-18,0,-2.9409898723052176e-19,0,1.326165181239775e-15,0,2.037797521449431e-13,0,1.3573142778734873e-16,0,7.529385549859293e-20,0,6.253451721070755e-23,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1916,0.9212216248091761,1250000,0.00025,498,1.7751911601213056e-06,0,7.760971824489871e-11,0,1.2859326185987005e-15,0,2.0750452799753947e-19,0,-1.7691837316632242e-19,0,1.726717945262829e-15,0,5.220667431660291e-13,0,5.542751551482644e-16,0,4.724519244449279e-19,0,7.317726354519723e-22,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1917,0.9379152401748884,1250000,0.00025,743,2.64912983699982e-06,0,1.7257176674717374e-10,0,4.161699478103435e-15,0,6.464399744124908e-19,0,-2.468495822254781e-19,0,1.4233524716061647e-15,0,2.7304420329832844e-13,0,2.071369325094089e-16,0,1.2941490858727873e-19,0,1.2811607286454651e-22,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1918,0.9831856181415211,1250000,0.00025,2203,7.849974741806246e-06,0,1.5104626923248879e-09,0,1.0294275374449992e-13,0,1.900560458782958e-17,0,-7.901708337246663e-19,0,1.1415068423478193e-15,0,5.644768105658184e-14,0,2.5838287127114e-17,0,1.0328908239784867e-20,0,4.969764501455785e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1919,0.9527909422302873,1250000,0.00025,1062,3.7851992139330824e-06,0,3.5190018627856707e-10,0,1.1903195698317944e-14,0,1.874177209014256e-18,0,-3.47986992113129e-19,0,1.2581985432971206e-15,0,1.5752627903778286e-13,0,9.473419369787186e-17,0,4.791135746374627e-20,0,3.459360488131178e-23,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1920,0.8020700189624212,1250000,0.00025,29,1.0349730428248976e-07,0,2.674495477841082e-13,0,3.814236004192669e-19,0,4.127104249929582e-22,0,-8.220715213179319e-20,0,2.8761592547420034e-14,0,1.5109120102756075e-11,0,9.10876171929556e-13,0,-3.9440544006810454e-14,0,1.1368280915300152e-13,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1921,1.0747910256117534,1250000,0.00025,19862,7.076573607421989e-05,1,1.2236965627074103e-07,0,7.214728473822322e-11,0,4.955710287970058e-14,0,7.761524601683795e-17,0,3.947372884646707e-15,0,4.668940848814425e-15,0,3.856727670366482e-18,0,3.001339556624179e-21,0,2.1794288355090325e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1922,0.8927256974260194,1250000,0.00025,251,8.968696888133029e-07,0,1.9869957033472225e-11,0,1.757776023068049e-16,0,3.459420028683493e-20,0,-1.1427759418311868e-19,0,2.720697957335943e-15,0,1.6670931370213657e-12,0,3.725637197768689e-15,0,6.35844284133104e-18,0,2.6625194926219583e-20,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1923,1.023924686411115,1250000,0.00025,5858,2.0871554444254384e-05,0,1.0658245113874263e-08,0,1.8842456959967093e-12,0,5.485912583109415e-16,0,-2.3873771457395822e-18,0,1.44538392083208e-15,0,1.7931051030543655e-14,0,8.50163725552353e-18,0,3.6652560972358285e-21,0,1.6283431489627387e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1924,1.2074082669749973,1250000,0.00025,479012,0.0017066433767559553,1120,7.11211663194813e-05,0,9.994743250313422e-07,0,1.287329817468915e-08,0,1.761318625742188e-10,0,1.3488083940501505e-11,0,-4.167241703130956e-12,0,-5.219591538937962e-14,0,-6.427798435566737e-16,0,-7.358779155074945e-18,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1925,0.9080615408413577,1250000,0.00025,363,1.2949644995973822e-06,0,4.135429503480255e-11,0,5.116534394097326e-16,0,8.860913339664687e-20,0,-1.4162479986727909e-19,0,2.0902491483500664e-15,0,8.865422740971417e-13,0,1.2941362796891036e-15,0,1.4838639607396817e-18,0,3.508217500490694e-21,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1926,0.746971247725367,1250000,0.00025,8,2.8537034458469262e-08,0,2.0338449867479657e-14,0,1.1732363253187604e-20,0,6.941798753937925e-23,0,-1.3791374959043967e-19,0,2.1643863338478403e-13,0,-6.244098832316334e-09,0,-4.616335808411314e-09,0,-2.8655641771762355e-09,0,5.832888775444779e-09,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1927,0.9713995778119889,1250000,0.00025,1660,5.915882633560202e-06,0,8.584581160084463e-10,0,4.4531427008043096e-14,0,7.575563235180504e-18,0,-5.65729922753285e-19,0,1.1552895165859904e-15,0,8.264353860464232e-14,0,4.072895681738406e-17,0,1.7288307509096795e-20,0,9.37934829350883e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1928,1.110095963499857,1250000,0.00025,46349,0.00016513611393526072,10,6.660799352183263e-07,0,9.109966183010181e-10,0,1.2828090679086001e-12,0,3.4161749666653508e-15,0,1.4067155214331094e-14,0,-4.699761898342956e-15,0,-7.13192776836487e-18,0,-1.036915355756403e-20,0,-1.3731527280293556e-23,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1929,1.1958347454220595,1250000,0.00025,362841,0.001292745189866749,642,4.080758266985738e-05,0,4.34509060319089e-07,0,4.261856119216069e-09,0,4.574341285855946e-11,0,4.386626281456506e-12,0,-1.5639776614039815e-12,0,-1.4983355680719613e-14,0,-1.4085335569933195e-16,0,-1.2246090090464751e-18,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1930,0.8770450405547583,1250000,0.00025,172,6.162719291998048e-07,0,9.399149196032964e-12,0,5.937723026599756e-17,0,1.4005868011742055e-20,0,-9.640333764990754e-20,0,3.7205923740175025e-15,0,3.2022162226835234e-12,0,1.1685356787429907e-14,0,3.149654796581835e-17,0,2.5911221537256126e-19,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1931,1.049669922323652,1250000,0.00025,10868,3.8720973132893964e-05,0,3.66555911621061e-08,0,1.1904268001537243e-11,0,5.181357437560781e-15,0,5.064810129205753e-19,0,2.154209527299259e-15,0,9.616733748893498e-15,0,5.6957690316733e-18,0,3.128874853321367e-21,0,1.6653794417907502e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1932,0.9534689543219946,1250000,0.00025,1079,3.847279905944205e-06,0,3.635192132036682e-10,0,1.2488286553974694e-14,0,1.9695670343564037e-18,0,-3.5383046846329273e-19,0,1.252573265809771e-15,0,1.5373269140347296e-13,0,9.162054053195759e-17,0,4.5961520845629377e-20,0,3.277264686257486e-23,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1933,0.9894051645695864,1250000,0.00025,2558,9.113815418094206e-06,0,2.0352924910978168e-09,0,1.602937806948394e-13,0,3.120041252037974e-17,0,-9.47644539743206e-19,0,1.1500708318500425e-15,0,4.657848490496458e-14,0,2.0834955792299842e-17,0,8.195507063169131e-21,0,3.770038000177485e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1934,1.2644343347017035,1250000,0.00025,1882481,0.006706977673923194,17306,0.0010984130427655252,53,6.062272197049952e-05,0,3.0296053400016027e-06,0,1.504133637289463e-07,0,1.0838497216532226e-08,0,-1.6394834141720907e-09,0,-7.885446114971178e-11,0,-3.755034063901862e-12,0,-1.704395292470148e-13,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1935,0.8497029671604847,1250000,0.00025,90,3.2075669060394305e-07,0,2.5549438139215246e-12,0,9.137437464550108e-18,0,3.3276077052591203e-21,0,-8.049359774995622e-20,0,7.090273526451074e-15,0,9.695737505045612e-12,0,9.2905622213865e-14,0,6.04924762773842e-16,0,2.0883174254664105e-17,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1936,1.0253739661494574,1250000,0.00025,6065,2.161043290579195e-05,0,1.1425661210902621e-08,0,2.090055416971812e-12,0,6.211526723893847e-16,0,-2.4455480465152155e-18,0,1.4701372647451433e-15,0,1.7291526034080534e-14,0,8.271029459628344e-18,0,3.6018339216909146e-21,0,1.6096083908207624e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
