mutant_index,clim_fitness,nlim_fitness,switch_fitness,combined_fitness,delta_s,non_additivity
2263,-0.016286420655862468,-0.007367049581939934,-0.0006730430904780333,-0.011826735118901201,-0.008919371073922534,0.011153692028423168
2264,-0.0369185742875235,-0.013001599778813733,-0.0052776400937945,-0.024960087033168616,-0.02391697450870977,0.019682446939374116
2265,-0.03141004998548354,-0.005270417228157164,-0.00037056933376123334,-0.018340233606820352,-0.026139632757326375,0.01796966427305912
2266,-0.0032072040816587995,-0.011780361810985768,-0.0011162615264407334,-0.007493782946322284,0.008573157729326968,0.00637752141988155
2267,-0.0428922678113228,-0.004546457033969367,-0.0051694965158653,-0.023719362422646082,-0.03834581077735343,0.01854986590678078
2268,-0.00040919168866263353,-0.011296511504029667,-0.003846139473001367,-0.0058528515963461505,0.010887319815367034,0.0020067121233447835
2269,-0.05977654884030124,-0.024131913161756433,-0.015186496383336667,-0.04195423100102884,-0.035644635678544805,0.02676773461769217
2270,0.0097095443986663,-0.0097577439855973,-0.004391783787447233,-2.409979346549955e-05,0.0194672883842636,-0.0043676839939817335
2271,-0.0449350364951574,-0.004509883329155066,-0.0015295062505018997,-0.02472245991215623,-0.040425153166002335,0.02319295366165433
2272,-0.0036119303135810667,-0.017626755070953168,-0.004583498236146367,-0.010619342692267117,0.014014824757372101,0.00603584445612075
2273,0.00033409998562083324,-0.014689355152208034,-0.0021049282394491665,-0.0071776275832936,0.015023455137828868,0.005072699343844434
2274,-0.017497992921653965,-0.0202880845968475,-0.0131995648546094,-0.018893038759250733,0.0027900916751935345,0.005693473904641333
2276,-0.0022528814348153335,-0.016976300656491698,-0.0039489464323561665,-0.009614591045653516,0.014723419221676365,0.00566564461329735
2277,-0.017775813134954434,-0.0128000371416611,-0.0014752457298452335,-0.015287925138307767,-0.004975775993293335,0.013812679408462534
2278,-0.0007330940472933667,-0.014381794898313599,-0.0012103322390642662,-0.007557444472803483,0.013648700851020231,0.006347112233739217
2281,-0.0028412618987155667,-0.0096141117027983,-0.0021815018819519813,-0.0062276868007569335,0.006772849804082734,0.004046184918804952
2283,-0.04421458668148324,-0.007621726505469,-0.0011343176783737,-0.02591815659347612,-0.036592860176014236,0.02478383891510242
2287,-0.0220741027855888,0.004061016034081367,-0.0016651379799382333,-0.009006543375753717,-0.026135118819670167,0.007341405395815483
2288,-0.0405362946663142,-0.013671207319606367,-0.0008023268805227667,-0.027103750992960283,-0.026865087346707832,0.026301424112437514
2289,-0.041118086037988895,-0.02245255401555933,-0.0077433954087266004,-0.031785320026774116,-0.018665532022429564,0.024041924618047515
2290,-0.0073671239177201,-0.008183370290222534,-0.0007741889299330999,-0.007775247103971317,0.0008162463725024339,0.007001058174038217
2291,-0.0193306447685795,-0.008764892994407834,-0.005703302658217834,-0.014047768881493667,-0.010565751774171666,0.008344466223275834
2292,-0.057408644188823375,-0.013353569845862766,-0.004880803680745566,-0.03538110701734307,-0.04405507434296061,0.030500303336597506
2293,-0.05198346157744204,-0.007281606513882666,-0.0037601178817252335,-0.029632534045662354,-0.04470185506355937,0.02587241616393712
2294,-0.05180672997504513,-0.005322522635038067,-0.005229704388370167,-0.0285646263050416,-0.046484207340007064,0.02333492191667143
2295,-0.04662122567378104,-0.0075888605555283,-0.004392408955668533,-0.02710504311465467,-0.03903236511825274,0.02271263415898614
2296,-0.03281065539311876,-0.0027316045668757667,-0.002594414683775867,-0.017771129979997264,-0.030079050826242994,0.015176715296221397
2297,-0.054382281710615495,-0.0101710590102455,-0.005490980115138233,-0.0322766703604305,-0.04421122270036999,0.026785690245292267
2298,-0.011160053293867668,-0.007097896359135933,-0.002250474979539533,-0.0091289748265018,-0.004062156934731735,0.006878499846962267
2299,-0.0023528660593892334,-0.016219765331076632,-0.0032441897967761,-0.009286315695232934,0.013866899271687399,0.006042125898456834
2300,-0.0117358858895994,-0.008915873681295665,-0.0016178344984995,-0.010325879785447533,-0.0028200122083037356,0.008708045286948032
2301,-0.03460792366181694,-0.014616900008164832,-0.005930361796044167,-0.024612411834990886,-0.019991023653652108,0.01868205003894672
2302,-0.009305285238008066,-0.015371518062005568,-0.006989030232981999,-0.012338401650006818,0.006066232823997502,0.005349371417024819
2303,-0.03469583409399513,0.0011888348325691,-0.00031703687205600004,-0.016753499630713018,-0.03588466892656423,0.016436462758657018
2304,-0.0634875246037515,-0.018211699503176134,-0.004816616136128633,-0.04084961205346382,-0.04527582510057536,0.036032995917335185
2305,-0.014574324457392,-0.010439915683893434,-0.014455095965322066,-0.012507120070642717,-0.004134408773498566,-0.001947975894679349
2306,-0.024578455286037068,-0.014074593512484232,-0.0021450192961738664,-0.01932652439926065,-0.010503861773552836,0.017181505103086782
2307,-0.009986993044535701,-0.01615068786019463,-0.007868708992100234,-0.013068840452365166,0.00616369481565893,0.005200131460264932
2308,-0.0157359974034327,-0.0038015420512268667,-0.0005585296212651668,-0.009768769727329783,-0.011934455352205832,0.009210240106064617
2309,-0.0017211561458342001,-0.004695156453140733,-0.0015241019499020968,-0.0032081562994874667,0.0029740003073065327,0.00168405434958537
2310,-0.038892940438998394,-0.013082398366070233,-0.0021702661062272667,-0.025987669402534313,-0.025810542072928162,0.023817403296307046
2311,-0.0147750275149606,0.004885709128126133,-0.00155223464384093,-0.004944659193417233,-0.019660736643086735,0.0033924245495763035
2312,-0.07095049328251316,-0.0657378748368987,-0.06264505101534186,-0.06834418405970594,-0.00521261844561445,0.005699133044364077
2313,-0.03448507498302075,-0.014941935438832899,-0.0028800295727860665,-0.024713505210926825,-0.019543139544187856,0.021833475638140757
2314,-0.0025309216495376665,-0.01585158322438013,-0.0037569252656244998,-0.009191252436958898,0.013320661574842465,0.005434327171334399
2315,-0.0171125233725432,-0.0105694560128717,-0.0033127205476938,-0.013840989692707448,-0.006543067359671499,0.010528269145013648
2316,-0.04236879082774076,-0.0030033397231498337,-0.0005842097348111334,-0.022686065275445297,-0.03936545110459093,0.022101855540634163
2317,-0.040533936630435335,-0.0108874850502693,-0.003003761128258503,-0.025710710840352317,-0.029646451580166037,0.022706949712093815
2318,-0.0411319047984167,-0.0176298393245659,-0.008797337766042766,-0.0293808720614913,-0.023502065473850798,0.020583534295448534
2319,-0.008740095174507849,-0.0169396892999833,-0.0087607195323282,-0.012839892237245574,0.00819959412547545,0.0040791727049173734
2320,-0.04572290108782303,-0.008907178258483034,-0.0015148207768484665,-0.027315039673153033,-0.036815722829339995,0.025800218896304565
2321,-0.018434048031977266,-0.007753018755811134,-0.0050949531722972,-0.0130935333938942,-0.010681029276166133,0.007998580221597
2322,-0.018494201481594034,-0.0093902897939026,-0.0031363133787291665,-0.013942245637748317,-0.009103911687691434,0.01080593225901915
2323,-0.0013284686738681334,-0.014153235933666098,-0.0019543926593919,-0.007740852303767115,0.012824767259797965,0.005786459644375215
2324,-0.0293562951072034,-0.015531948760254167,-0.004287896285744633,-0.022444121933728783,-0.013824346346949233,0.01815622564798415
2325,-0.05068136691592514,-0.005298699734170166,-0.0026267265082740997,-0.027990033325047653,-0.045382667181754974,0.025363306816773554
2326,-0.0030013322508493667,-0.009879364218824233,-0.0010141206969379666,-0.0064403482348367996,0.006878031967974867,0.005426227537898833
2327,-0.003586226071043535,-0.010816442209255298,-0.0012971964948657333,-0.007201334140149417,0.007230216138211763,0.0059041376452836835
2328,-0.0281449045225125,-0.0099923434853915,-0.0028208162392209996,-0.019068624003952,-0.018152561037121,0.016247807764731
2329,0.0395983021624071,-0.006253776568273567,0.0001596711248073333,0.016672262797066763,0.045852078730680666,-0.01651259167225943
2330,-0.02952114343901405,-0.008018632749193656,0.0003289782812582,-0.018769888094103855,-0.021502510689820394,0.019098866375362056
2331,-0.040370139532265065,-0.0099331461347223,-0.0009016912948185333,-0.025151642833493682,-0.030436993397542765,0.02424995153867515
2332,-0.040654985171682735,-0.0075833134918003005,-0.004160414725388533,-0.02411914933174152,-0.03307167167988243,0.019958734606352987
2333,-0.003923541541258333,-0.0148203484540753,-0.0126581643988423,-0.009371944997666817,0.010896806912816966,-0.0032862194011754834
2334,-0.06348004149675666,-0.024296450929479133,-0.018246382783924268,-0.0438882462131179,-0.039183590567277535,0.02564186342919363
2335,-0.0435183626044038,-0.0063479511795977,-0.0012517671129461665,-0.024933156892000752,-0.0371704114248061,0.023681389779054585
2336,-0.026433375444340396,-0.018264111361139767,-0.007810956166822233,-0.02234874340274008,-0.00816926408320063,0.014537787235917848
2337,-0.04161760760816205,-0.027291642313595765,-0.007517568803682367,-0.03445462496087891,-0.014325965294566284,0.02693705615719654
2338,-0.02128061507852965,-0.014859669870648268,-0.0007455798637123999,-0.01807014247458896,-0.006420945207881383,0.01732456261087656
2339,-0.0104088140883084,-0.0351114053902697,-0.023977359385349367,-0.022760109739289047,0.0247025913019613,-0.00121724964606032
2341,-0.05537242416571833,-0.015607508422196966,-0.005228932765917366,-0.03548996629395765,-0.03976491574352137,0.03026103352804028
2343,-0.02645785279154035,-0.0090491933795199,0.002680521712162966,-0.017753523085530125,-0.017408659412020452,0.02043404479769309
2344,-0.038116149320207154,-0.01852758437156767,-0.0030929425007434,-0.02832186684588741,-0.019588564948639486,0.02522892434514401
2345,-0.017764701556815733,-0.010997099218297633,-0.005694701291296134,-0.014380900387556683,-0.0067676023385181,0.00868619909626055
2346,-0.0008216706652950967,-0.012163390431550269,-0.0047822575781216,-0.006492530548422683,0.011341719766255172,0.001710272970301083
2347,-0.010184511037455901,-0.0169034513164686,-0.0025238895364738667,-0.01354398117696225,0.0067189402790127,0.011020091640488384
2349,-0.0043361315052160496,-0.005219422677480902,-0.005906481994326367,-0.004777777091348476,0.0008832911722648521,-0.0011287049029778907
2350,-0.0015296870636539,-0.016233968208493533,-0.0048984702979457334,-0.008881827636073716,0.014704281144839633,0.003983357338127983
2351,-0.03117303388705865,-0.02084894509167477,-0.010752737525467834,-0.026010989489366712,-0.010324088795383882,0.015258251963898878
2353,-0.0311795195537986,-0.02152784266411147,-0.005306513508750734,-0.026353681108955036,-0.009651676889687131,0.0210471676002043
2354,-0.0026356051651700665,-0.013393629113690598,-0.0025722166131658666,-0.008014617139430332,0.010758023948520531,0.005442400526264465
2355,-0.0561480086158569,-0.01600839773327825,-0.005531008716008301,-0.03607820317456757,-0.04013961088257865,0.03054719445855927
2356,-0.005074129765072866,-0.007825592528627866,0.0031562425002937,-0.006449861146850366,0.002751462763555,0.009606103647144067
2357,-0.05122301453325396,-0.013679982210394667,-0.005146190157096252,-0.03245149837182432,-0.03754303232285929,0.027305308214728066
2358,-0.030033176549489365,-0.011291345942765965,-0.0017143276807471332,-0.020662261246127665,-0.0187418306067234,0.01894793356538053
2359,-0.055701863707970534,-0.010193785410619235,-0.009224081543442867,-0.03294782455929488,-0.0455080782973513,0.023723743015852013
2360,0.006333978821966767,-0.012201371210132867,-0.0058151383116852,-0.00293369619408305,0.018535350032099634,-0.0028814421176021504
2361,-0.02411523817115135,-0.0055702857261525655,-0.0006439505648585612,-0.014842761948651959,-0.018544952444998784,0.014198811383793397
2362,-0.048091274163610635,-0.0033596484876905496,-0.0051466642479139,-0.02572546132565059,-0.04473162567592009,0.02057879707773669
2363,-0.0382539306675208,-0.00960186081518085,-0.0062925431317776325,-0.023927895741350826,-0.02865206985233995,0.017635352609573194
2364,-0.024190256329153698,-0.0022991900755027334,-0.007424192038991067,-0.013244723202328215,-0.021891066253650966,0.005820531163337148
2365,-0.03669309135688397,-0.010290805285650835,-0.0031637794976129667,-0.023491948321267404,-0.026402286071233134,0.020328168823654437
2366,-0.0038966572980110668,-0.02166520473878793,-0.010796710265393533,-0.0127809310183995,0.017768547440776862,0.0019842207530059667
2367,-0.0111687893251423,-0.0134890058547662,-0.006558110726648699,-0.01232889758995425,0.0023202165296239002,0.005770786863305551
2369,0.0007558910199565334,-0.011949763687371868,-0.003223095972711867,-0.005596936333707668,0.012705654707328401,0.002373840360995801
2370,-0.0594965091558882,-0.0075850417770344,-0.006586415584204433,-0.0335407754664613,-0.0519114673788538,0.02695435988225687
2371,-0.0227190713852857,-0.0123572147082046,-0.008613988138727166,-0.01753814304674515,-0.0103618566770811,0.008924154908017982
2372,-0.008990519113011299,-0.012598662994122866,0.00041088603569906676,-0.010794591053567082,0.003608143881111567,0.011205477089266148
2373,-0.001043253792491733,-0.012255097998983,0.0013669407145114332,-0.0066491758957373664,0.011211844206491267,0.0080161166102488
2374,-0.04015610640879393,-0.007214286977957366,-0.0081278143656655,-0.02368519669337565,-0.032941819430836565,0.01555738232771015
2375,-0.0433449025599374,-0.09542552487863784,-0.09855545856697705,-0.06938521371928762,0.05208062231870044,-0.02917024484768943
2376,-0.01825244311493723,-0.02220717776581943,-0.004721598576947267,-0.020229810440378332,0.0039547346508822,0.015508211863431064
2378,-0.027677545245556403,-0.02163960374602633,-0.0082260184306132,-0.02465857449579137,-0.006037941499530072,0.01643255606517817
2379,-0.04381529616089356,-0.005523098460604133,-0.0015902266319537332,-0.024669197310748847,-0.038292197700289424,0.023078970678795115
2381,-0.0628768787557763,-0.020716855198055967,-0.010558722549530533,-0.04179686697691613,-0.04216002355772033,0.0312381444273856
2383,-0.01882219099672025,-0.0175340739539059,-0.0178688613339228,-0.018178132475313073,-0.001288117042814351,0.00030927114139027434
2384,-0.0269827382438985,-0.015290260756572435,-0.004207873344531834,-0.021136499500235467,-0.011692477487326066,0.016928626155703633
2385,-0.0028708160474669,-0.006600215435227899,-0.0023360070451729667,-0.004735515741347399,0.003729399387760999,0.0023995086961744326
2386,-0.0018131894733459334,-0.009752811844592533,-0.0025053286488797327,-0.005783000658969233,0.0079396223712466,0.0032776720100895006
2387,-0.01918997280802823,-0.004637882874866534,-0.0019120710024978663,-0.011913927841447382,-0.014552089933161698,0.010001856838949516
2388,0.0022516487295051336,-0.0029150918532911334,-0.0026435461563014003,-0.0003317215618929999,0.005166740582796267,-0.0023118245944084006
2389,-0.038912606046256536,-0.010221355407363799,-0.00039994669178279986,-0.024566980726810166,-0.02869125063889274,0.024167034035027367
2390,-0.0296729301380028,-0.018074028942911533,-0.0022778119057313,-0.023873479540457168,-0.011598901195091268,0.021595667634725868
2391,0.003225596814370933,-0.0103641083456341,-0.0008110789234257223,-0.0035692557656315837,0.013589705160005032,0.0027581768422058612
2392,-0.045148133719052665,-0.011810901744530566,-0.001937310852058633,-0.028479517731791616,-0.0333372319745221,0.026542206879732983
2393,-0.03929221981903977,-0.008602420486531566,-0.0016848752623310665,-0.023947320152785667,-0.030689799332508205,0.0222624448904546
2394,0.0003159914244232334,-0.006012081083265667,0.0020413758846982333,-0.0028480448294212167,0.0063280725076889,0.0048894207141194496
2395,-0.005233347622413166,-0.011871973311129935,-0.004076271233693667,-0.00855266046677155,0.006638625688716769,0.004476389233077883
2396,-0.04717159703388953,-0.0107128737797694,-0.004166209048880467,-0.028942235406829466,-0.03645872325412013,0.024776026357949
2397,-0.0494979083740015,-0.012939862026877266,-0.0025317437215018664,-0.031218885200439382,-0.03655804634712423,0.028687141478937514
2398,-0.01837810398545955,-0.0426687126666278,-0.03571190604668683,-0.030523408326043673,0.02429060868116825,-0.0051884977206431565
2399,-0.0347343173535445,-0.022220618482310966,-0.020289094648115766,-0.028477467917927733,-0.012513698871233533,0.008188373269811967
2400,-0.0335429745449952,-0.005138789446206634,-0.004825839561442667,-0.019340881995600915,-0.028404185098788566,0.014515042434158248
2401,0.0338961110049145,-0.010377293019835034,-0.0056137981424861,0.011759408992539733,0.04427340402474953,-0.017373207135025832
2403,-0.01498036363476445,-0.01290327635891365,-0.019724314483076533,-0.01394181999683905,-0.002077087275850799,-0.0057824944862374834
2404,-0.0011546778350419334,-0.0416326951799776,-0.0313280982964766,-0.021393686507509765,0.04047801734493567,-0.009934411788966833
2406,-0.0409676091515413,-0.0057242218626833334,-0.002922936992512233,-0.02334591550711232,-0.035243387288857966,0.020422978514600086
2407,-0.012159014632544598,-0.021425333357874998,-0.0030351128819096664,-0.016792173995209797,0.0092663187253304,0.01375706111330013
2408,-0.0026114484696628335,-0.009984873240009533,-0.0011638596987492,-0.006298160854836183,0.0073734247703467,0.005134301156086984
2410,-0.018505899339423867,-0.013573224040572665,-0.004681557996078533,-0.016039561689998268,-0.004932675298851202,0.011358003693919734
2411,-0.017667066916295868,-0.006539709151053167,-0.0029548019649209413,-0.012103388033674518,-0.0111273577652427,0.009148586068753576
2413,-0.0231315116666223,-0.06208881156420567,-0.0030647049472505333,-0.042610161615413984,0.03895729989758337,0.03954545666816345
2414,-0.0006901552030669666,-0.015650878004523302,-0.0028666119701883327,-0.008170516603795135,0.014960722801456335,0.005303904633606802
2415,-0.0138308455604636,-0.016926323867616697,-0.0013071247838539427,-0.015378584714040149,0.003095478307153097,0.014071459930186206
2416,-0.0048874317184074,-0.011358995428031633,-0.0009239284757084333,-0.008123213573219516,0.006471563709624233,0.007199285097511082
2417,-0.005111560858787733,-0.013001995481355099,-0.008515608550689899,-0.009056778170071417,0.007890434622567366,0.0005411696193815176
2418,-0.04412631428278524,-0.0071450538681903,-0.002118614776373567,-0.02563568407548777,-0.03698126041459494,0.023517069299114204
2419,-0.011434743614728066,-0.016649908494247103,-0.009527654245262633,-0.014042326054487585,0.005215164879519037,0.004514671809224952
2421,-0.02532698348059753,-0.0123066024525017,-0.0075041051749047,-0.018816792966549617,-0.01302038102809583,0.011312687791644918
2423,-0.006626905560471065,-0.017415046763162467,-0.0024627920846029333,-0.012020976161816766,0.010788141202691403,0.009558184077213833
2424,-0.008167960265937633,-0.018578216974163266,-0.0012932001790839664,-0.01337308862005045,0.010410256708225632,0.012079888440966484
2425,-0.033008066283364335,-0.015350116868654435,-0.007389332716164567,-0.024179091576009386,-0.017657949414709898,0.01678975885984482
2427,-0.019183633632014533,0.002863629570500567,-0.0021280242794717665,-0.008160002030756983,-0.0220472632025151,0.006031977751285217
2428,0.0012670257079470664,-0.016343594618403998,-0.006928180265514901,-0.007538284455228465,0.017610620326351065,0.0006101041897135645
2429,-0.024682614883970933,-0.008666576666796566,-0.0036304044371088004,-0.01667459577538375,-0.016016038217174365,0.01304419133827495
2430,-0.0366757646548642,-0.0074699955287969,-0.0031535340223348336,-0.02207288009183055,-0.0292057691260673,0.018919346069495715
2432,-0.027073278495883063,-0.0165545591222469,-0.012557092001095269,-0.021813918809064983,-0.010518719373636163,0.009256826807969715
2433,-0.04558010666267557,-0.0031971285980661335,-0.0037951934433473667,-0.02438861763037085,-0.04238297806460944,0.020593424187023483
2435,-0.0539994754535043,-0.011710422101248901,-0.0063152683889999665,-0.0328549487773766,-0.0422890533522554,0.026539680388376636
2436,-0.050626409148617636,-0.013109832429328732,-0.0046661780077232,-0.031868120788973185,-0.0375165767192889,0.027201942781249985
2437,-0.04007151407532739,-0.008863345423372901,-0.0034771075788382,-0.024467429749350147,-0.031208168651954492,0.020990322170511947
2438,-0.062450656677561334,-0.004814879048649567,-0.008659757249121268,-0.03363276786310545,-0.05763577762891177,0.02497301061398418
2439,-0.020341727040939034,-0.004676100436976167,-0.00035751648518563337,-0.0125089137389576,-0.015665626603962868,0.012151397253771967
2440,-0.0390756139470734,-0.0199528114999165,-0.004913035473174901,-0.02951421272349495,-0.0191228024471569,0.024601177250320048
2441,-0.03848760634368403,-0.015262791756849333,-0.0065217189690190995,-0.026875199050266682,-0.023224814586834702,0.020353480081247582
2442,-0.03408675934751403,-0.008264808310110167,-0.0014903341541396998,-0.0211757838288121,-0.025821951037403867,0.0196854496746724
2443,-0.07370769135478855,-0.024461783167364165,-0.007837178471478466,-0.04908473726107636,-0.049245908187424386,0.04124755878959789
2444,-0.04696437209340217,-0.0173302670152426,-0.008311725678985934,-0.03214731955432239,-0.029634105078159573,0.02383559387533645
2445,-0.04727447141092874,-0.0088324089953378,-0.002892342881683867,-0.02805344020313327,-0.03844206241559094,0.025161097321449402
2447,-0.02895021298165773,-0.013491200143789467,-0.0045785456305967,-0.0212207065627236,-0.015459012837868264,0.0166421609321269
2448,-0.04765192368405913,-0.010136986326920632,-0.0015550756531123998,-0.02889445500548988,-0.0375149373571385,0.02733937935237748
2449,-0.0299726054544061,-0.004315976731769433,-0.003278161643044833,-0.017144291093087766,-0.025656628722636667,0.013866129450042933
2451,-0.0553044338705828,-0.0265873343326231,-0.0072340875206181,-0.04094588410160295,-0.0287170995379597,0.03371179658098485
2452,-0.0197665581423489,-0.011299168048989667,-0.0017777660417520001,-0.015532863095669282,-0.008467390093359234,0.013755097053917283
2453,-0.031075751439470597,0.0009943995022965333,0.0013182975193096666,-0.015040675968587032,-0.03207015094176713,0.016358973487896698
2454,-0.06127000977238922,-0.008874221564771368,-0.006307403106560566,-0.035072115668580296,-0.05239578820761785,0.02876471256201973
2455,-0.0404484099855779,-0.060656736648944665,-0.030118874720992853,-0.05055257331726128,0.020208326663366763,0.02043369859626843
2456,-0.0204073769500451,-0.008683748645052667,-0.005334126130527366,-0.014545562797548883,-0.011723628304992432,0.009211436667021518
2457,-0.024547171434054132,-0.015238379145254666,-0.0067942819291407,-0.0198927752896544,-0.009308792288799467,0.013098493360513698
2458,-0.012336133962210267,-0.0084895545334734,0.006353852356611366,-0.010412844247841835,-0.0038465794287368665,0.0167666966044532
2459,-0.04874114909957916,-0.009492392992982166,-0.0027946052942121667,-0.029116771046280663,-0.039248756106597,0.026322165752068496
2460,-0.018895728743015264,-0.0198302001222325,-0.009090713094435566,-0.019362964432623885,0.0009344713792172367,0.010272251338188319
2461,-0.0446721773972488,-0.0108724756232993,-0.003605704928363,-0.02777232651027405,-0.033799701773949496,0.02416662158191105
2462,-0.0014681119091720333,-0.012758389323508099,-0.0035393424300461996,-0.0071132506163400664,0.011290277414336065,0.003573908186293867
2463,-0.0031940628644353997,-0.010760396476077868,-0.008642607859843466,-0.006977229670256634,0.007566333611642469,-0.0016653781895868318
2464,-0.05942850910251174,-0.032898386200025796,-0.016892710867770635,-0.04616344765126877,-0.026530122902485943,0.029270736783498136
2465,-0.0101144517884088,-0.0213126147092441,-0.011483377099734002,-0.01571353324882645,0.011198162920835301,0.004230156149092449
2466,-0.029367801157348095,-0.022573987282458102,-0.0127122125870661,-0.025970894219903097,-0.006793813874889993,0.013258681632836998
2467,-0.0586930396967855,-0.0145634151346894,-0.0037955377979222668,-0.03662822741573745,-0.0441296245620961,0.032832689617815186
2469,-0.0412989127064002,-0.007464241535501434,-0.002363759895178933,-0.024381577120950817,-0.03383467117089877,0.022017817225771882
2470,-0.03904440354516727,-0.0039047541636298665,-0.0006993377319197668,-0.021474578854398567,-0.03513964938153741,0.0207752411224788
2471,-0.043231284051988235,-0.012797483579330466,-0.005316279450523966,-0.02801438381565935,-0.03043380047265777,0.022698104365135384
2472,-0.0335210288262148,-0.021944173848856,-0.004874850312309034,-0.027732601337535398,-0.011576854977358799,0.022857751025226365
2473,-0.06362357732016286,-0.0215532772810679,-0.009765819201790498,-0.04258842730061538,-0.042070300039094954,0.03282260809882488
2474,-0.054839501522426295,-0.014389283209660451,-0.004793025276069234,-0.03461439236604337,-0.040450218312765844,0.029821367089974137
2475,-0.018882883808521964,0.0027893550814588005,-0.003378574769403267,-0.008046764363531581,-0.021672238889980766,0.004668189594128314
2476,-0.038950786649332,-0.0227140153865827,-0.0132415258588197,-0.03083240101795735,-0.0162367712627493,0.01759087515913765
2477,-0.05203725371629933,-0.020758834779406234,-0.013347769733263834,-0.036398044247852784,-0.03127841893689309,0.02305027451458895
2480,-0.0231769050624995,0.006462240663512134,-0.0020900524222757667,-0.008357332199493682,-0.029639145726011635,0.006267279777217916
2482,-0.04955033668052213,-0.009515542094887067,-0.0019310913439280666,-0.0295329393877046,-0.04003479458563507,0.027601848043776533
2483,-0.0412806671010746,-0.031154147545408798,-0.025355978219496502,-0.0362174073232417,-0.010126519555665802,0.010861429103745195
2484,-0.012239263633687434,-0.011525858431102766,-0.001796749167205,-0.0118825610323951,-0.0007134052025846681,0.0100858118651901
2485,-0.0023352480286672,-0.016913023278801034,-0.004965604524405133,-0.009624135653734116,0.014577775250133833,0.004658531129328983
2486,-0.048060068767151236,-0.012271155254661,-0.0073156174497205,-0.030165612010906118,-0.035788913512490236,0.022849994561185617
2487,-0.05192594232083989,-0.012213118342751433,-0.006159869875548632,-0.03206953033179566,-0.03971282397808846,0.025909660456247027
2488,-0.054289561173834065,-0.0050804556971572,-0.0027069427772031334,-0.02968500843549563,-0.04920910547667687,0.0269780656582925
2489,-0.026259734342145652,-0.011768227235125833,-0.0021218598149834,-0.019013980788635743,-0.014491507107019819,0.016892120973652343
2490,-0.0284026189062152,-0.015200484561630298,-0.0054201478127951334,-0.02180155173392275,-0.013202134344584903,0.016381403921127618
2491,0.0029851913986259,-0.016045073522347533,-0.005880248357534,-0.006529941061860817,0.019030264920973435,0.0006496927043268168
2493,-0.0017814487980922667,-0.011610769904816432,-0.0030938070698792995,-0.0066961093514543496,0.009829321106724164,0.00360230228157505
2495,-0.013612951358871,-0.008621215295731502,-0.00022074934730243316,-0.011117083327301252,-0.004991736063139499,0.01089633397999882
2497,-0.0026413224617604335,-0.010970840716319367,-0.002145325393931667,-0.0068060815890399005,0.008329518254558934,0.004660756195108234
2498,-0.0342959839369336,-0.0200969156944454,-0.005077212448504634,-0.0271964498156895,-0.014199068242488202,0.022119237367184866
2499,-0.03775641278783797,-0.004691090593609166,-0.0003724116449918,-0.021223751690723568,-0.03306532219422881,0.02085134004573177
2500,-0.0368471516668529,-0.02537578312881007,-0.006422148770424667,-0.031111467397831487,-0.011471368538042832,0.02468931862740682
2501,-0.056602800788057996,-0.0210120350530395,-0.028360352217777465,-0.038807417920548745,-0.035590765735018494,0.01044706570277128
2502,-0.0359854677627744,-0.016738813314344198,-0.0047936109402390995,-0.0263621405385593,-0.0192466544484302,0.021568529598320202
2503,-0.014790617349045633,0.004749636385216645,-5.994038911373336e-05,-0.005020490481914494,-0.019540253734262276,0.004960550092800761
2504,-0.01883671112894793,-0.0066624855606034665,-0.0030907055370219664,-0.012749598344775698,-0.012174225568344466,0.009658892807753732
2505,-0.015038727562780865,-0.01858305862359477,-0.0061077293198011666,-0.01681089309318782,0.003544331060813904,0.010703163773386652
2506,-0.001762181179646,-0.016179703775102167,-0.0031916127479969664,-0.008970942477374084,0.014417522595456167,0.0057793297293771174
2507,-0.038888399481529105,-0.013385470976629434,-0.0042262347128067665,-0.02613693522907927,-0.025502928504899672,0.021910700516272502
2508,-0.05792716153370367,-0.006892517878944633,-0.0025882383473701666,-0.03240983970632415,-0.051034643654759036,0.02982160135895398
2509,-0.0327447168419926,-0.020454216190198198,-0.006529500453859634,-0.026599466516095398,-0.012290500651794403,0.020069966062235763
2511,-0.047559471087546705,-0.005976841868456949,-0.0012761173635442,-0.026768156478001827,-0.041582629219089756,0.02549203911445763
2512,-0.021741562423676534,-0.013324142182012033,-0.0037008858387304997,-0.017532852302844282,-0.008417420241664501,0.013831966464113783
2513,-0.024840280714207134,-0.0013604953592840667,-0.0025751950567097,-0.0131003880367456,-0.023479785354923066,0.0105251929800359
2514,-0.05406787219108983,-0.009802378534600233,-0.0038166679745515,-0.03193512536284503,-0.044265493656489595,0.028118457388293525
2515,0.0033014823113160334,-0.010606272930785532,-0.0018828597921501334,-0.0036523953097347493,0.013907755242101565,0.0017695355175846158
2516,-0.005890107273864167,-0.021869499413161502,-0.007931363610775233,-0.013879803343512834,0.015979392139297336,0.005948439732737601
2517,-0.0103967976059213,-0.014112950148928834,-0.012116278079591133,-0.012254873877425066,0.0037161525430075334,0.00013859579783393264
2518,-0.04419453430767723,-0.015489621712080168,-0.006619173702319366,-0.0298420780098787,-0.028704912595597064,0.023222904307559335
2519,-0.0044223017600947,-0.010417200282156232,-0.0011521874884935666,-0.007419751021125466,0.005994898522061532,0.0062675635326319
