mutant_index,clim_fitness,nlim_fitness,switch_fitness,combined_fitness
945,-0.037508094315591704,-0.003946401971555334,-0.0012789084497638002,-0.020727248143573518
946,-0.03513533618095425,-0.013265438151617367,-0.0002635996979187668,-0.02420038716628581
947,-0.0028612483196026333,-0.015622973560008033,-0.0028460507309810337,-0.009242110939805334
951,-0.04930384085616563,-0.0004961794197165005,-0.0015866206695833,-0.02490001013794107
952,-0.046554317792040036,-0.011411208153484967,-0.004722316993043767,-0.0289827629727625
953,-0.022242489586965467,-0.0054468658581415,-0.0033948092461653,-0.013844677722553484
954,-0.00935212513173005,-0.014773050532878966,-0.0010948775166818002,-0.012062587832304508
955,-0.01990750691443445,-0.018550494426300097,-0.0061445020286150336,-0.01922900067036727
956,-0.04407238027395244,-0.017140803657991234,-0.015350353496032434,-0.030606591965971836
957,-0.04985134639009283,-0.0054030097193255334,0.0007371950104881668,-0.027627178054709184
958,-0.05856232418335194,-0.017060900683584734,-0.0070802065821034,-0.03781161243346834
959,-0.04615648497171513,-0.01583335789363183,-0.0051434165551744,-0.030994921432673482
960,-0.026457203752032532,-0.007167429356681801,0.0033274250886241668,-0.016812316554357165
961,-0.07257443081310966,-0.0455034653428786,-0.0394594492674624,-0.05903894807799413
962,-0.0356278440127394,-0.02397566010255517,-0.022477146510219533,-0.029801752057647284
963,-0.021615947448053067,0.001964794406154933,-0.0021435644794726,-0.009825576520949068
964,-0.03804698911275673,-0.0068517137914306005,-0.0015316239691845,-0.022449351452093667
965,-0.048004553057329036,-0.009941856427012466,-0.0018260448004265336,-0.02897320474217075
966,-0.04936783983211964,-0.007165164963131833,-0.0041054260658044,-0.028266502397625737
967,-0.0466679816167909,-0.0116506357587645,-0.0029066547820507647,-0.0291593086877777
968,-0.0030280263488646664,-0.0108998017688206,-0.011518211554368366,-0.006963914058842633
970,-0.017008798563127002,-0.0047817535443073,-0.0019022456580227,-0.010895276053717151
971,-0.05558353684001244,-0.012424808946298533,-0.005367161254263566,-0.034004172893155486
972,-0.0462591225778671,-0.006820863427638467,-0.0011251162962751,-0.026539993002752785
973,-0.041518622173550346,-0.018842982141779336,-0.0041215685949959665,-0.03018080215766484
974,-0.05229804212005743,-0.013525643985024134,-0.005138438481044767,-0.03291184305254078
975,-0.04006708534308815,-0.017330155806653435,-0.0026729542594694003,-0.02869862057487079
976,-0.04700039460003275,-0.026161215388057702,-0.010118288782899767,-0.03658080499404522
977,-0.03391680467039055,-0.012989203531887468,0.00035266456496756674,-0.02345300410113901
978,-0.0784544036243844,-0.014351175588957666,-0.0127007009719,-0.04640278960667103
979,-0.0077376468483577,-0.011822181642331167,-0.0010404786671760074,-0.009779914245344433
980,-0.04486871135271107,-0.011110262094805666,-0.002864684647955034,-0.027989486723758367
981,-0.011974953082961233,-0.010889426335591701,-0.002630889392414933,-0.011432189709276466
982,-0.03214856016807003,-0.021922963015387365,-0.006662704578373167,-0.0270357615917287
983,-0.019378937306012933,-0.0203400559254265,-0.0029295287258424333,-0.019859496615719716
984,-0.03146966082436057,-0.019527134504415764,-0.009645263193922034,-0.02549839766438817
985,-0.0433377242659593,-0.008597554528129233,-0.0022258995374294,-0.025967639397044266
986,-0.021443655428474432,-0.0058965683851691,-0.0035929980391461,-0.013670111906821766
987,-0.03531290417108027,-0.015283610396047165,-0.0042355196040276665,-0.025298257283563715
988,-0.047538800268902504,-0.012189632335341533,-0.0034265961721530332,-0.029864216302122017
989,-0.026157456851563704,-0.0056120153022181,-0.0011873944122522664,-0.015884736076890903
990,-0.052106480425582226,-0.009749552330176601,-0.0030718642448378,-0.030928016377879414
991,-0.04329129844254346,-0.014996983940295666,-0.004307217198587233,-0.029144141191419563
992,-0.04226658335616477,-0.012023137416218,-0.0037009127489263,-0.027144860386191384
993,-0.04514343055659593,-0.0097903805565878,-0.0013670237256397332,-0.027466905556591863
994,-0.05026722805006464,-0.011025699532784032,-0.0015692562612853666,-0.030646463791424335
995,-0.028601646476526337,-0.006160173534436133,-0.0011730705477643,-0.017380910005481236
996,-0.0388599582499552,-0.005691221394566234,-4.4852482059466594e-05,-0.022275589822260716
999,-0.06498227698086906,-0.0192665343100757,-0.008373963636784233,-0.04212440564547238
1000,-0.040854154894014436,-0.011481287272447535,-0.0015472402595550336,-0.026167721083230986
1001,-0.03066476868698417,-0.0090790814517891,-0.004519434298406133,-0.019871925069386634
1002,-0.04812586116232023,-0.007682961209950101,-0.0015999992499048333,-0.027904411186135167
1003,-0.013488908224370133,-0.017776519622181533,-0.0101728448265629,-0.015632713923275834
1004,-0.0037732358728946335,-0.008627843775894666,0.00042446080546023343,-0.0062005398243946495
1005,-0.06153589689708383,-0.020869173786573297,-0.0175293865289006,-0.041202535341828564
1006,-0.03201009721140997,-0.0060526601270138244,-0.0010333449637614331,-0.019031378669211896
1007,-0.0742213169347469,-0.013116133001892702,-0.0044326010106999665,-0.0436687249683198
1008,-0.0009010464128466665,-0.0178437569796155,-0.007105819838005934,-0.009372401696231082
1009,-0.044494412378158765,-0.009480973100257901,-0.0029663956047017996,-0.026987692739208334
1011,-0.02484795996152335,-0.006146495088161333,-0.0005056149711875457,-0.015497227524842342
1012,-0.04360679516042006,-0.008016133074708666,-0.0014369218665089333,-0.025811464117564364
1013,-0.0027851122390898666,-0.012164975052115367,-0.0013533294460283665,-0.007475043645602617
1014,-0.0040559703971375,-0.008408629070701933,-0.0010481114089454333,-0.006232299733919717
1015,-0.004435106549897182,-0.014854773642882102,-0.006280436437115233,-0.009644940096389642
1016,-0.03250242656004993,-0.007828809919253,-0.0007890782384408999,-0.020165618239651465
1017,-0.0244034975946106,-0.008365753871482634,-0.0017692133397064602,-0.016384625733046616
1018,-0.0598927232786222,-0.010388572968334732,-0.0028494404418702665,-0.03514064812347847
1019,-0.0504621427684352,-0.005794948429822133,-0.0023485615882725334,-0.028128545599128665
1020,-0.05246227417956037,-0.015144429528191465,-0.0058363790277785,-0.03380335185387592
1021,-0.07506704406858816,-0.017136346180257934,-0.014486933587165532,-0.046101695124423046
1022,-0.027578176947661598,-0.0101161516349802,-0.0031466588657476,-0.018847164291320898
1023,-0.04401228172080351,-0.010085263951197167,-0.0024077336771931336,-0.027048772836000337
1024,-0.040076913378533065,-0.015312117775157966,-0.006477936785889466,-0.027694515576845515
1025,-0.03506380626321695,-0.011335935714070667,9.048048981916681e-05,-0.02319987098864381
1026,-0.0036507233928225334,-0.013311638787859367,-0.0020488571600116665,-0.00848118109034095
1028,-0.059244826277615764,-0.0207024251411197,-0.011522373510230865,-0.03997362570936773
1029,0.002456959780990666,-0.0072742406715167,0.0018780888645335,-0.002408640445263017
1030,-0.01891480385580257,-0.0110328586387023,-0.006035220661741566,-0.014973831247252434
1031,-0.019515248049465132,-0.0029494873002074,-0.003090669315132667,-0.011232367674836267
1032,0.003117732346375967,-0.006503027610279999,0.0013046995726931,-0.001692647631952016
1033,-0.06843887400590133,-0.04654587822593881,-0.0387661286487271,-0.05749237611592007
1034,-0.058642703434886104,-0.0220200537282923,-0.013048420950918299,-0.0403313785815892
1035,-0.0149120801601891,-0.0147098184878659,-0.015198123581275834,-0.0148109493240275
1036,-0.016834021007715267,-0.0004124628697651001,-0.0013626505545699002,-0.008623241938740183
1037,-0.030388141509062837,-0.025095849810347265,-0.005708295160553133,-0.027741995659705053
1038,-0.0102481127115581,-0.012737907962731734,-0.002611964373433033,-0.011493010337144918
1040,-0.019742008547364267,-0.007490609030946767,0.0034616774465885667,-0.013616308789155518
1041,-0.0090285542324579,-0.004447882564186867,0.0006677174994987332,-0.006738218398322383
1042,-0.057849243491782,-0.06119372805958959,-0.027042659550091597,-0.05952148577568579
1043,-0.0017891738346974997,-0.015608608528513769,-0.00234749123791366,-0.008698891181605634
1044,-0.022564918730414,-0.0106552080522496,-0.0040909866029848,-0.0166100633913318
1045,-0.027152093577686803,-0.003404771578676567,-0.0004122087820825667,-0.015278432578181685
1048,-0.0003657178224119001,-0.015461673769417867,-0.004311917239447966,-0.007913695795914883
1049,-0.06187731926579956,-0.015089339797956333,-0.011853274610692901,-0.03848332953187795
1050,-0.06292867891803623,-0.0142817102379275,-0.011376201431363498,-0.038605194577981866
1052,-0.0111040302414495,-0.009508299882372532,-0.011062602226388232,-0.010306165061911017
1054,0.004183397988897233,-0.0153019473258958,-0.0053130387951342,-0.005559274668499283
1056,-0.008489279191354832,-0.0075747082202651346,-0.005445917263383628,-0.008031993705809983
1057,0.0043810805944659,-0.010719181730969668,-0.0028683396665978,-0.003169050568251884
1058,-0.0072255190677641,-0.019199088559943536,-0.0069897544332587006,-0.013212303813853818
1060,-0.0364449139254976,-0.015984354676370435,-0.004108339131528533,-0.026214634300934014
1062,-0.05297683644927543,-0.022556070649109933,-0.007572402148582967,-0.03776645354919268
1063,-0.046053724187824,-0.013607840581691467,-0.003229702453969333,-0.029830782384757733
1064,-0.0168898821145246,-0.019454019638226367,-0.0067749027533031995,-0.018171950876375485
1065,-0.04290078237483624,-0.005846754130929534,-0.0013800037281107333,-0.024373768252882885
1067,-0.015611088368820233,-0.020722117336419533,-0.05393724312918285,-0.01816660285261988
1068,-0.021314297582891068,-0.008226710311120466,-0.0024995965839097662,-0.014770503947005766
1069,-0.0021272851190149997,-0.01562913817218323,-0.0031902457351080664,-0.008878211645599115
1071,-0.043186758894602495,-0.018198464370794466,-0.0045981784144135335,-0.03069261163269848
1072,-0.0496548498828916,-0.012280229711875465,-0.0033393866761234,-0.030967539797383533
1073,-0.03679901189261544,-0.011701546440592,-0.012502635584008834,-0.02425027916660372
1075,-0.02997271848219707,-0.006270988108676633,-0.0006325468651800333,-0.018121853295436852
1077,-0.0007955681108258336,-0.0131672715569783,-0.0013811007310229571,-0.006981419833902066
1078,-0.0185318654744044,-0.016936910014538866,-0.0019028895217699333,-0.017734387744471634
1079,-0.0240720208386087,-0.0127880333748647,-0.0006940305960862667,-0.0184300271067367
1080,-0.0259846724561303,-0.046458616338409996,-0.025804438264931732,-0.036221644397270145
1081,-0.005096500299333833,-0.017757670259262535,-0.005509387280306033,-0.011427085279298184
1082,-0.0084023035526872,-0.0053182486333424326,-0.0024695085426887334,-0.0068602760930148166
1083,-0.030906351309442,-0.0037372052242663004,0.0005760002642512334,-0.01732177826685415
1084,-0.008823774151781566,-0.016429844464388867,-0.0025083725744309998,-0.012626809308085216
1085,-0.002201794350184511,-0.023493010789597132,-0.004090292240473,-0.012847402569890821
1086,-0.02179165276467595,-0.019858018092354268,-0.012923466227647068,-0.02082483542851511
1087,-0.0513176644699772,-0.0446905785480489,-0.0445987274866422,-0.04800412150901305
1088,-0.0022158461583190333,-0.015140998548235298,-0.004326317830075267,-0.008678422353277166
1089,-0.04957282256300417,-0.013339443158008368,-0.0028216512880571663,-0.03145613286050627
1090,-0.0030143013483699167,-0.011923585158623165,-0.0027716331705617005,-0.007468943253496541
1091,-0.001486563178537267,-0.0108361803372543,0.0030588805097129,-0.006161371757895783
1092,-0.006805631747265833,-0.012797703736857333,-0.0030935270997169994,-0.009801667742061582
1093,-0.037099446413044745,-0.01692988448724547,-0.0022436432749423332,-0.02701466545014511
1094,-0.005216810308862401,-0.010977553583050267,-0.000951999349577234,-0.008097181945956334
1095,-0.02500277608625025,-0.020286938920483364,-0.004006765019375234,-0.022644857503366807
1096,-0.0438086616529234,-0.006875825887648166,-0.0012568247192474334,-0.025342243770285783
1097,-0.0431059912697798,-0.0123388339553444,-0.005391289481575333,-0.0277224126125621
1098,-0.0407689764066653,-0.007877148926955934,-0.014071696774176301,-0.024323062666810617
1099,-0.0348572607918149,-0.011987230261673865,-0.0051004734627327665,-0.023422245526744382
1100,-0.0138709342842829,-0.027801008540734,-0.010145544871047301,-0.020835971412508453
1101,-0.04573928448560855,-0.021602769971781732,-0.008622236621829232,-0.03367102722869514
1102,-0.05414384072302406,-0.019429040953989733,-0.013869031052914099,-0.0367864408385069
1103,-0.037411986308276496,-0.0193847336776255,-0.0078150395746101,-0.028398359992950997
1105,-0.00217357897611355,-0.018947501974828935,-0.002495305453842467,-0.010560540475471242
1106,-0.01538712939394715,-0.0062805151029248,-0.004071642026354333,-0.010833822248435975
1107,-0.058009815432594855,-0.0434160408732332,-0.026118986825755298,-0.050712928152914026
1108,-0.0620585557082336,-0.02241168715126457,-0.015495705089159267,-0.042235121429749084
1109,-0.017195607520548068,-0.011649186416986599,-0.0052301121351053,-0.014422396968767334
1110,-0.0501009868278644,-0.0077494141749550995,-0.0017925000220897667,-0.028925200501409752
1111,-0.0061741530626048995,-0.0095455486294799,-0.001253905151718,-0.0078598508460424
1112,-0.0016878038681520334,-0.018817406933717567,-0.006683731981578099,-0.0102526054009348
1113,-0.0057530612924023665,0.0325722282942338,0.002264121521147067,0.013409583500915716
1114,-0.028002373531826764,-0.0426554473234029,-0.04448977578264457,-0.03532891042761483
1116,-0.008156317399179434,-0.010634380563762168,-0.0006038968259959335,-0.009395348981470802
1117,-0.044494160493480366,-0.02529795620324557,-0.006032967901063567,-0.03489605834836297
1119,-0.03915922047064547,-0.02281285739442457,-0.013100083207879332,-0.03098603893253502
1120,-0.03776297969049013,-0.025808630565788165,-0.009635712348352067,-0.03178580512813915
1121,-0.02326687409417987,-0.0184478255652243,-0.012860514833193998,-0.020857349829702082
1122,-0.027846303435276498,-0.013686157960562467,-0.0040720459281794,-0.020766230697919483
1123,-0.0498406129685225,-0.0179102846893152,-0.0082400684313134,-0.03387544882891885
1124,-0.05830224285255147,-0.007131050118644368,-0.003034330621991,-0.03271664648559792
1125,-0.08472770512649243,-0.015370362205440467,-0.0060690413237299,-0.05004903366596645
1126,-0.007262633608799966,-0.009311149342673533,-0.0013568866281620335,-0.00828689147573675
1127,0.000686639937488311,-0.011469997208583334,-0.001392250211278,-0.005391678635547512
1128,0.0002769816047880667,-0.009373400950888233,-0.002545326664896867,-0.004548209673050084
1129,-0.04329481803948463,-0.0038135205283085665,-0.0031194855008568,-0.023554169283896597
1130,-0.0420975934205668,-0.018500462093452335,-0.0029004747367332336,-0.030299027757009565
1131,-0.009646660743022334,-0.0053988459753818675,-0.004923552701619133,-0.0075227533592021004
1132,-0.04449039808140153,-0.009829108286920933,-0.004041532346269733,-0.027159753184161233
1133,0.005414372106968434,-0.0047613495005767,-0.0007110092827404017,0.0003265113031958671
1134,-0.0476382151383368,-0.01637115475393563,-0.0018751613064032667,-0.032004684946136217
1135,-0.03922441785788073,-0.004123828494952399,-0.0029152924252628665,-0.021674123176416565
1136,-0.03910366983121577,-0.010407766102050901,-0.0016682614629180334,-0.024755717966633336
1137,-0.0022382117448205003,-0.013641791737362166,-0.0035915296149922667,-0.007940001741091333
1138,-0.01626723568721845,-0.016464655911321832,-0.0050507340188703,-0.016365945799270143
1139,-0.004298409238134933,-0.0137639943241225,-0.006240451952365267,-0.009031201781128716
1140,-0.04532948461948713,-0.007815722124053041,-0.0026524833698870665,-0.026572603371770087
1141,-0.03957821879863675,-0.017191762816408333,-0.004589838429373433,-0.02838499080752254
1142,-0.0033145104694230665,-0.013205706859978164,-0.0004610738937768,-0.008260108664700616
1143,-0.0022727667240592334,-0.010566855831835933,-0.003063561766630467,-0.0064198112779475834
1144,-0.0379575312730134,-0.0198935509376136,-0.004292643338420367,-0.0289255411053135
1145,-0.027034188268959602,-0.011841942978202166,-0.0029696569555977665,-0.019438065623580886
1146,-0.01733732159157075,-0.028591484434323133,-0.015115211068441168,-0.022964403012946943
1147,-0.00230165815544335,-0.015311697378255698,-0.002791496793569623,-0.008806677766849524
1148,-0.0111500457477812,-0.015974790542811267,-0.0035358435872451664,-0.013562418145296233
1149,-0.0004464757770172334,-0.024820306199141367,-0.0012363853353842332,-0.0126333909880793
1150,-0.03977461967889993,-0.0029934657090919334,-0.0012475037400105865,-0.021384042693995933
1151,-0.043108759826972966,-0.004384024288377433,-0.0013854526223856334,-0.0237463920576752
1152,-0.0178992700449841,-0.012259684599232467,-0.0029530689654290333,-0.015079477322108285
1153,-0.048149524421903005,-0.0142770415052101,-0.003998921884876567,-0.031213282963556552
1154,-0.0526811220963575,-0.010812915141437568,-0.005315910720612233,-0.03174701861889753
1155,-0.04056832880749965,-0.0277614687969021,-0.0169187945896358,-0.034164898802200874
1156,-0.045070433945428444,-0.0020311902313341333,-0.00042521677292969997,-0.02355081208838129
1157,-0.08087412862272664,-0.021800873491512097,-0.015259140953020167,-0.051337501057119365
1158,-0.037872894365494104,-0.006921901791793066,0.0010696255714564334,-0.022397398078643584
1159,-0.0383736890129116,-0.008547622643175433,-0.0010084939258911336,-0.023460655828043516
1160,-0.0136216524508648,-0.012724285910503735,-0.0006939583297231666,-0.013172969180684268
1162,-0.0021165142226845335,-0.014621691921651067,-0.0018547615709212668,-0.0083691030721678
1164,-0.015434831975593366,-0.0167058987390878,-0.007917380052375566,-0.016070365357340584
1165,-0.04747194415071287,-0.0076894475406417,-0.0037159884050651,-0.027580695845677284
1166,-0.0004174170852246668,-0.012545903813209932,-0.002576384310399367,-0.0064816604492173
1167,-0.030057832529845733,-0.007559176902681135,-0.007631944046671667,-0.018808504716263434
1168,-0.037710173881524,-0.0098911482532103,-0.005705875658302367,-0.02380066106736715
1169,-0.04920985091839627,-0.013670038181760468,-0.005549116618080267,-0.03143994455007837
1170,0.0008215529141945335,-0.018640982591119366,-0.007765507866583934,-0.008909714838462417
1171,-0.00836264064210405,0.0159687522607336,-0.0004733555832149335,0.0038030558093147754
1172,-0.0338711892709751,-0.013132164773093799,-0.0044891750331972,-0.02350167702203445
1173,0.0036316621601230003,-0.0167070965084851,-0.0030829019863810557,-0.006537717174181049
1174,-0.036415224755180074,-0.0037902875035903997,-0.0004670435553153999,-0.020102756129385238
1175,-0.027976867806087297,-0.012870116543456498,-0.0029361556995041935,-0.020423492174771896
1176,-0.05040190698346143,-0.017214614765619866,-0.006068247402175667,-0.03380826087454065
1177,-0.07248061250902464,-0.0137799390896122,-0.007481344413303466,-0.04313027579931842
1178,-0.04425223545000839,-0.010861836955777235,-0.006851203656953533,-0.027557036202892814
1179,-0.049688865987104126,-0.0161719685110768,-0.003669664093098967,-0.03293041724909046
1181,-0.016694139825601532,0.0011172036933690666,-0.0019919273241835334,-0.007788468066116233
1182,-0.012901496815766767,-0.0101198134846539,-0.0006154858769286999,-0.011510655150210334
1183,-0.0491285391716715,-0.013284369114855398,-0.0050773720131547665,-0.03120645414326345
1184,-0.00793188164108095,-0.027558553960516763,-0.0088424191773994,-0.01774521780079886
1185,-0.06006612523677827,-0.019892962794609868,-0.005352752250454733,-0.03997954401569407
1187,-0.040706463617666035,-0.017751567276307566,-0.008149328317692,-0.0292290154469868
1188,-0.0159255761695709,-0.0734921069386914,-0.0703569235527589,-0.04470884155413115
1189,-0.026145896011113952,-0.003040321193866,0.0013148792841764997,-0.014593108602489975
1190,-0.05453405368329773,-0.006160670810572067,-0.0045452002690275,-0.0303473622469349
1192,-0.034905149699921,-0.015709684037113734,-0.0024010811902081333,-0.02530741686851737
1193,-0.0360986525486216,-0.011424919273443699,-0.008821124635147599,-0.02376178591103265
1194,-0.0005200530294274667,-0.0096189995996199,-0.00034171339979986666,-0.0050695263145236836
1196,-0.02502656894105845,-0.0262523673284588,-0.011493007430064602,-0.025639468134758626
1197,-0.0402206367181805,-0.010824871074799633,-0.002805381017852066,-0.025522753896490065
1200,-0.04158081299910967,-0.004994360948525633,0.0007713300205398998,-0.02328758697381765
1202,-0.023952231045054298,-0.024909663213079098,-0.007282517459999867,-0.024430947129066696
1203,-0.03510979399703937,-0.010462903207804299,-0.0019518390953113,-0.022786348602421833
1204,-0.0422052810403122,-0.021396376267440398,-0.005317655574895833,-0.031800828653876304
1205,-0.021028458425454467,-0.020484785823973336,-0.009099587557336001,-0.0207566221247139
1206,-0.047102831340621265,-0.006664141786727434,-0.0036225615495274334,-0.02688348656367435
1207,-0.012951435476133767,-0.007209300183570466,-0.0013198310688577665,-0.010080367829852117
1208,-0.054540932541682734,-0.010392030969133466,-0.003519056730677333,-0.0324664817554081
1209,-0.027257666137523732,-0.022696787881946765,-0.016399440831596335,-0.02497722700973525
1210,-0.02366230120567467,-0.0425935717044889,-0.026019811661505337,-0.03312793645508179
1211,-0.027498683196402866,-0.0257272994714217,-0.014397216928895333,-0.026612991333912282
1212,-0.026572238907588298,-0.027728527803184532,-0.0106897889108988,-0.027150383355386415
1213,-0.0311107524913368,-0.010529495915771,-0.005086042455908167,-0.0208201242035539
1214,-0.024364900313346666,-0.0036509705488679337,-0.0009250525545958666,-0.0140079354311073
1215,-0.04359575224286486,-0.006412781187246134,-0.0016105519349831666,-0.025004266715055498
1216,-0.046424781388398596,-0.019595637177089866,-0.0080046478759519,-0.03301020928274423
1217,-0.0670568481513618,-0.03629335552955346,-0.025516578643395734,-0.051675101840457635
1219,-0.04738643012813493,-0.007223536532131633,-0.006878259578882401,-0.027304983330133283
1220,-0.011474748628652331,-0.007531663645224433,-0.0007135754708260666,-0.009503206136938383
1221,-0.0439542057745649,-0.0272697953042708,-0.0079676663987574,-0.03561200053941785
1223,-0.006093627357343233,-0.012486028082986133,-0.0014924834468618001,-0.009289827720164684
1224,0.007265023006310466,0.008410688010229333,0.00016309193235110003,0.0078378555082699
1225,-0.008911308618736966,-0.0117146503722765,-0.003593128614106067,-0.010312979495506733
1226,-0.040171298576624166,-0.017818061282828434,-0.007476571806385334,-0.0289946799297263
1227,-0.03974109813011815,-0.013767666884893365,-0.004131971713490301,-0.026754382507505756
1228,-0.0222494782600141,-0.011881337543774033,-0.00013642796338016674,-0.017065407901894068
1229,-0.0175319261080682,-0.0028587349542959334,0.0018976310560570003,-0.010195330531182066
1230,-0.0297297526297088,-0.0019153302910732333,-0.003337282575628486,-0.015822541460391016
1231,-0.0413576363780609,-0.011959445677288466,-0.0013422356427589,-0.026658541027674683
1232,-0.03640318159481437,-0.017057580631913868,-0.0061307234640729,-0.02673038111336412
1233,-0.020006461723767664,-0.023928695874121667,-0.009365790496329834,-0.021967578798944665
1234,-0.027090151869387635,-0.01037671968533575,-0.0088411642775939,-0.018733435777361692
1235,-0.04666004963784223,-0.0194139166443269,-0.007512984686836334,-0.03303698314108457
1236,-0.013814573746970033,-0.014949331582751467,-0.003793823190371033,-0.01438195266486075
1237,-0.029317239626678166,0.0054190788230093,-0.00020801566867203306,-0.011949080401834433
1238,-0.021193682709556568,-0.0041695261463638,0.00010059424016246663,-0.012681604427960184
1241,-0.0164060633742389,-0.0160801152512579,-0.0061679095411833,-0.0162430893127484
1242,-0.0485053190045407,-0.0005542979022119671,-0.0036333760166229,-0.024529808453376333
1243,-0.04439203848845293,-0.0014691824856318666,-0.0017745601259746332,-0.0229306104870424
1245,-0.0010757556030254669,-0.016568006691595034,-0.008412226963639432,-0.008821881147310251
1246,-0.0029978134025432797,-0.0132753447412564,-0.0031558194597807667,-0.00813657907189984
1247,-0.057810689477191535,-0.010666084483505431,-0.010197283107142035,-0.034238386980348486
1248,-0.0722064454711492,-0.025963940877751366,-0.012954122752875765,-0.04908519317445028
1249,-0.036350857830200804,-0.0081770947235463,-0.0012942861562289332,-0.022263976276873553
1250,-0.0005277836325742334,-0.012956573259579,-0.009369142884622967,-0.006742178446076616
1251,0.0169270478819539,-0.013035383782578467,0.0025006294883538334,0.0019458320496877164
1253,-0.05047198171120413,-0.014136787473145765,-0.0047923358052822,-0.032304384592174946
1254,-0.05994714014535643,-0.019104421529286302,-0.007649448883297066,-0.03952578083732137
1255,-0.0050662137526574,-0.020899253347985966,-0.0076008447439797665,-0.012982733550321684
1256,-0.0365076091786872,-0.005369703989738,-0.0043876935786457,-0.020938656584212602
1257,-0.03924873682468613,-0.010132755103540966,-0.005601024137261899,-0.02469074596411355
1258,-0.04476135522407045,-0.017882981560162,-0.0018606961342775665,-0.031322168392116226
1259,-0.02826748281097417,-0.021628434063211535,-0.017342460712083733,-0.024947958437092854
1260,-0.007466395441790266,-0.0189168100648882,-0.0051729497712375,-0.013191602753339233
1261,-0.019449616316017233,-0.0120906822379058,-0.0036949473961622337,-0.015770149276961517
1262,-0.003405445501712734,-0.009446834364879633,-0.0018869264185612,-0.006426139933296183
1263,-0.048093441189469434,-0.006356227224373667,-0.007297591033870734,-0.02722483420692155
1264,-0.022135341413004998,-0.016227526051080667,-0.0013855448954488666,-0.019181433732042834
1265,-0.03547080626459595,-0.015496123900278434,-0.006211671224569233,-0.025483465082437193
1267,-0.030850575589417867,-0.0020425787251667667,-0.0001297092486014668,-0.016446577157292315
1268,-0.0270348749842018,-0.014286223729465933,-0.005901415911880099,-0.02066054935683387
1269,-0.03166868064830435,-0.007239552084659401,0.0015805755496815334,-0.019454116366481877
1270,-0.0021102677197740666,-0.006321233173771133,-0.0031046690526437336,-0.0042157504467726
1272,-0.030245157533394434,-0.008861439288270167,-0.0033727554051457332,-0.019553298410832302
1273,-0.0454037247281971,-0.02883039357509865,-0.025218855854790334,-0.037117059151647876
1274,-0.04904559086534725,-0.02530909516618545,-0.03129249704125014,-0.03717734301576635
1277,-0.0665010704986622,-0.01647170891693467,-0.007790116411006667,-0.041486389707798436
1278,-0.016848199076949164,-0.0011837620747878665,-0.0015198383452677997,-0.009015980575868516
1281,-0.0018877893872126007,-0.020696860366589534,-0.0054139700271730665,-0.011292324876901067
1282,-0.01980285006862135,-0.0185826386442034,-0.0043797300122363336,-0.019192744356412376
1284,-0.030226399493595547,-0.017627221858853234,-0.0004634224516681668,-0.02392681067622439
1285,-0.034659619682829795,-0.013318565389981133,-0.0013009649220988996,-0.023989092536405465
1287,-0.0369424567637459,-0.015307266599152132,-0.0023878416334566998,-0.026124861681449014
1288,-0.045729937654814735,-0.015365852509710199,-0.009978036815262667,-0.030547895082262466
1289,-0.045242758698698204,-0.03426691650835223,-0.007804096510902734,-0.03975483760352522
1290,-0.01603453424008543,-0.012161324690440267,-0.0085888744101796,-0.014097929465262848
1291,-0.0318863711393588,-0.0173043407738262,-0.006537558637567567,-0.0245953559565925
1292,-0.0864157736716504,-0.0549102536296241,-0.051213313270926195,-0.07066301365063725
1293,-0.0011175693702224333,-0.010698794169839867,-0.0060740964157178995,-0.00590818177003115
1294,-0.019574092135853666,-0.0064619347142984675,2.9652644499666907e-06,-0.013018013425076067
1295,-0.003804675229371533,-0.014691047446815734,-0.004496142607472066,-0.009247861338093634
1298,-0.04913314127130287,-0.012512017185724299,-0.0062218786823209,-0.030822579228513582
1300,-0.012245181632177768,-0.014562222564784066,-0.008672973588742134,-0.013403702098480918
1301,-0.010142725902279734,-0.016300277070662134,-0.0029375442065507997,-0.013221501486470933
1302,-0.0066386883812077,-0.013156178260896734,-0.0091813725845022,-0.009897433321052217
1303,-0.0704035879603062,-0.01634245665049887,-0.018187103412300967,-0.043373022305402534
1305,-0.0034238783155562335,-0.007316980443706004,-0.0013603564802309668,-0.0053704293796311186
1306,-0.004445305452006433,-0.013321442507182165,-0.0018653241277140325,-0.0088833739795943
1307,-0.00905692617174575,-0.0139648353439267,-0.006470052568305934,-0.011510880757836225
1308,-0.0010450950596288667,-0.019456940097169865,-0.0085300287721864,-0.010251017578399366
1309,-0.0123618966076379,-0.008899348863509978,-0.003217863169947967,-0.01063062273557394
1311,-0.0008680346623391666,-0.018577995853730964,-0.0072950187749234,-0.009723015258035065
1312,-0.0014938993559498002,-0.0094957975321526,0.0001307451868029001,-0.0054948484440512
1313,-0.03846820454161793,-0.0184670052972418,-0.012511447578996132,-0.028467604919429866
1315,0.0007554227984447664,-0.010688466989790833,-0.0035779762091531,-0.004966522095673033
1316,-0.004733083462985267,-0.015616734462004801,-0.0034099180661374003,-0.010174908962495035
1317,-0.0128748797658597,-0.0196279523020176,-0.008707164737823233,-0.016251416033938648
1318,-0.03009752398707663,-0.011877862867798633,0.0005312982328687666,-0.020987693427437632
