mutant_id,clim_fitness,nlim_fitness,switch_fitness,combined_fitness,delta_s,non_additivity
1038.0,-0.1986456515752461,-0.15214793607683952,-0.05114307781717568,-0.1753967938260428,-0.04649771549840659,0.12425371600886713
1040.0,-0.4361948153541024,-0.06431217270040818,0.08319994182100252,-0.2502534940272553,-0.37188264265369425,0.3334534358482578
1041.0,-0.3179268534761228,-0.07063823869810901,0.09781224793451848,-0.19428254608711593,-0.2472886147780138,0.2920947940216344
1042.0,-0.9037211980180824,-1.5332261915646388,-0.2972804308861,-1.2184736947913606,0.6295049935465564,0.9211932639052606
1043.0,-0.2193696834305891,-0.27062145790035863,-0.030477823424150917,-0.24499557066547387,0.05125177446976953,0.21451774724132294
1044.0,-0.591499700998319,-0.17662598477591293,-0.30713581085670866,-0.38406284288711595,-0.414873716222406,0.0769270320304073
1045.0,-0.4223225018588462,-0.09933742610770055,0.03185250589762489,-0.26082996398327335,-0.32298507575114566,0.29268246988089824
1046.0,-1.380381348606809,-0.33275132003134156,-0.31360272071632284,-0.8565663343190753,-1.0476300285754676,0.5429636136027525
1048.0,-0.16229649882032426,-0.08679505306987656,0.07178512062819557,-0.12454577594510041,-0.0755014457504477,0.196330896573296
1049.0,-0.5399883531132812,-0.29971361705537686,-0.3011334537914882,-0.41985098508432905,-0.24027473605790434,0.11871753129284085
1050.0,-0.47855360526725566,-0.22417621008500005,-0.34814266404783745,-0.3513649076761278,-0.2543773951822556,0.0032222436282903777
1052.0,-0.31102145507519297,-0.1294329788194743,-0.39488847932882165,-0.22022721694733363,-0.18158847625571867,-0.17466126238148802
1054.0,-0.01858923859615183,-0.1870883621354938,0.09764504538200362,-0.10283880036582281,0.16849912353934196,0.20048384574782643
1056.0,-0.6290127750546112,-0.006783475869369671,0.002441601036404815,-0.3178981254619904,-0.6222292991852415,0.32033972649839526
1057.0,-0.1569686520963048,-0.13172364912235446,0.1508318064370504,-0.14434615060932965,-0.025245002973950353,0.29517795704638006
1058.0,-0.3180647972090847,-0.3200284832425987,-0.2386621637900337,-0.3190466402258417,0.0019636860335139894,0.08038447643580804
1060.0,-0.45103435370902517,-0.1770830236763018,-0.023177083705808177,-0.3140586886926635,-0.2739513300327234,0.29088160498685534
1062.0,-0.5812435213996465,-0.48833453981418506,-0.3678798386382631,-0.5347890306069158,-0.09290898158546146,0.16690919196865273
1063.0,-0.5231442106289256,-0.2922106369574963,-0.08349196090877123,-0.4076774237932109,-0.2309335736714293,0.3241854628844397
1064.0,-0.6250188250787859,-0.323400556704874,-0.14116561638234343,-0.47420969089182996,-0.3016182683739119,0.33304407450948653
1065.0,-0.469909797332055,-0.0660049011389374,-0.030893438943375214,-0.2679573492354962,-0.40390489619311765,0.23706391029212098
1067.0,-0.23266057921670422,-0.10958524766912095,0.054325833173537105,-0.17112291344291258,-0.12307533154758327,0.2254487466164497
1068.0,-0.4949452690098193,-0.13647198578034211,-0.11897225937294834,-0.3157086273950807,-0.35847328322947714,0.19673636802213237
1069.0,-0.20150564287330303,-0.2585373595082611,0.03022673276755855,-0.23002150119078207,0.057031716634958096,0.2602482339583406
1071.0,-0.6921559484546302,-0.26500964998059195,-0.07011618193390987,-0.4785827992176111,-0.4271462984740383,0.40846661728370126
1072.0,-0.35620433031926,-0.32760656096965307,0.029078857300804964,-0.3419054456444566,-0.02859776934960695,0.3709843029452615
1073.0,-0.6521518882335143,-0.1489839006884458,-0.4933218030157437,-0.40056789446098007,-0.5031679875450685,-0.09275390855476362
1075.0,-0.5945287401717899,-0.14962865245194362,0.08203008283323777,-0.37207869631186674,-0.4449000877198463,0.4541087791451045
1077.0,0.0010371474058337021,-0.32821780913142695,0.037535998239025724,-0.16359033086279662,0.32925495653726067,0.20112632910182235
1078.0,-0.058134604499105305,-0.21649285833850607,-0.036659825983834854,-0.13731373141880568,0.15835825383940078,0.10065390543497083
1079.0,-0.4425656208031058,-0.2323121177111816,0.015542958582220106,-0.3374388692571437,-0.2102535030919242,0.3529818278393638
1080.0,-0.9008258704532424,-0.7722349763457947,-0.3753340554633051,-0.8365304233995186,-0.12859089410744762,0.46119636793621344
1081.0,-0.3113655806484482,-0.30454479802850054,-0.1674018560821358,-0.3079551893384744,-0.006820782619947674,0.14055333325633856
1082.0,-0.39350972420437547,0.028638958340475834,0.13695923145837036,-0.18243538293194983,-0.4221486825448513,0.3193946143903202
1083.0,-0.38662562437815223,-0.05379443382925775,0.1392688006808051,-0.220210029103705,-0.3328311905488945,0.35947882978451007
1084.0,-0.33603481066955254,-0.3221799993527389,-0.1429245595669307,-0.3291074050111457,-0.013854811316813653,0.186182845444215
1085.0,-0.20888449793300135,-0.25858975393426137,-0.04405946980005947,-0.23373712593363136,0.04970525600126002,0.1896776561335719
1086.0,-0.49533855722098996,-0.2938388207922931,-0.29751098736093107,-0.39458868900664157,-0.20149973642869684,0.0970777016457105
1087.0,-1.299121883857922,-0.5093705579390415,-1.158698193454236,-0.9042462208984817,-0.7897513259188804,-0.25445197255575425
1088.0,-0.29786007814999194,-0.22971605917103963,-0.322079934161651,-0.2637880686605158,-0.06814401897895231,-0.05829186550113519
1089.0,-0.4613263895416046,-0.25919306843704987,-0.17517124233140308,-0.36025972898932723,-0.20213332110455473,0.18508848665792416
1090.0,-0.20115102503426277,-0.2578817914178908,0.022968332664891136,-0.22951640822607677,0.056730766383628034,0.2524847408909679
1091.0,-0.13487352958281265,-0.21712844464158082,0.22573135122518095,-0.17600098711219675,0.08225491505876817,0.4017323383373777
1092.0,-0.30817096442855485,-0.2771603893517449,-0.01992619371573256,-0.2926656768901499,-0.031010575076809932,0.2727394831744173
1093.0,-0.40967300036114795,-0.2338686452698456,-0.06175715137343587,-0.3217708228154968,-0.17580435509130235,0.26001367144206095
1094.0,-0.17611263325339477,-0.22946626943709608,0.09548364353816972,-0.20278945134524543,0.053353636183701314,0.29827309488341514
1095.0,-0.6113064604217329,-0.3523078421332837,-0.08983628094032955,-0.4818071512775083,-0.25899861828844917,0.3919708703371787
1096.0,-0.521155818752345,-0.03445765980617782,0.04860952483727305,-0.27780673927926136,-0.48669815894616714,0.3264162641165344
1097.0,-0.49050139597677955,-0.26908023328293607,-0.3449349239371248,-0.3797908146298578,-0.2214211626938435,0.03485589069273298
1098.0,-0.24022561786091232,0.029969978810888226,-0.3098335909449869,-0.10512781952501205,-0.27019559667180054,-0.20470577141997487
1099.0,-0.7263918945882066,-0.18270194715908505,-0.15416330910895662,-0.45454692087364584,-0.5436899474291216,0.3003836117646892
1101.0,-0.45009801974288044,-0.33808489358491683,-0.16424903617088235,-0.39409145666389866,-0.1120131261579636,0.22984242049301631
1102.0,-0.6760313345458192,-0.289170973501158,-0.31903560369630507,-0.4826011540234886,-0.3868603610446612,0.1635655503271835
1105.0,-0.17804920843870825,-0.3548676585512263,-0.03806249081545019,-0.2664584334949673,0.17681845011251807,0.2283959426795171
1106.0,-0.5034331381501851,0.09484798009373133,-0.01634646684659284,-0.2042925790282269,-0.5982811182439164,0.18794611218163404
1107.0,-0.9521245336399696,-0.5534639985328665,-0.27502754138188246,-0.7527942660864181,-0.3986605351071031,0.47776672470453563
1108.0,-0.6052756062293095,-0.32216528741251127,-0.4326912111332398,-0.4637204468209104,-0.28311031881679827,0.03102923568767063
1109.0,-0.594009708284194,0.005579762365773698,-0.008486680531127349,-0.2942149729592101,-0.5995894706499677,0.2857282924280828
1110.0,-0.5775409903919325,-0.051536386126523684,-0.18729964084544506,-0.3145386882592281,-0.5260046042654088,0.12723904741378303
1111.0,-0.26462626032719544,0.01279499513558284,0.06952360847276623,-0.1259156325958063,-0.2774212554627783,0.19543924106857252
1112.0,-0.187983105303153,-0.20604893555200193,-0.05739223397417433,-0.19701602042757746,0.018065830248848946,0.13962378645340312
1113.0,-0.1682556161475054,0.6549386212522166,0.27940144914638565,0.2433415025523556,-0.823194237399722,0.03605994659403006
1114.0,-0.848841258500343,-0.30333705916453335,-0.1969334973277059,-0.5760891588324382,-0.5455041993358096,0.37915566150473223
1115.0,0.7204216920471925,-0.4176838037446843,-0.32412555214422667,0.15136894415125413,1.1381054957918768,-0.4754944962954808
1116.0,-0.31006043195178756,-0.1701545489956322,-0.0690492157807707,-0.24010749047370988,-0.13990588295615536,0.1710582746929392
1117.0,-0.6696031930711275,-0.3247460242404546,-0.10278677745071076,-0.49717460865579105,-0.34485716883067286,0.3943878312050803
1119.0,-0.6486180839912323,-0.4170464957589628,-0.319035603696305,-0.5328322898750976,-0.23157158823226953,0.21379668617879255
1120.0,-0.8047258327958292,-0.2370085277817621,0.26842072596610617,-0.5208671802887956,-0.5677173050140671,0.7892879062549019
1121.0,-0.7214175610246376,-0.20891701353184375,-0.41367473822259215,-0.4651672872782407,-0.5125005474927938,0.05149254905564854
1122.0,-0.5343694296304979,-0.16398208100330008,-0.13480732807840662,-0.34917575531689904,-0.37038734862719785,0.21436842723849242
1123.0,-0.526461655033252,-0.22066224888386274,-0.17983856821969318,-0.3735619519585574,-0.3057994061493893,0.19372338373886422
1124.0,-0.51964655017345,-0.11280459459876695,0.0053510454208322384,-0.31622557238610843,-0.406841955574683,0.3215766178069407
1125.0,-1.0420144082148972,-0.1358652659789087,-0.06237280366389743,-0.588939837096903,-0.9061491422359885,0.5265670334330056
1126.0,-0.4623701297786805,-0.07862085463771351,-0.3750973826687934,-0.270495492208197,-0.383749275140967,-0.10460189046059637
1127.0,-0.08730407710880445,-0.270078484660628,0.11070729283707788,-0.17869128088471622,0.18277440755182356,0.2893985737217941
1128.0,-0.09166849680473549,-0.17664539923584172,0.17917250703097778,-0.1341569480202886,0.08497690243110623,0.3133294550512664
1129.0,-0.49586102402132853,0.13547512775097437,0.03751091922120424,-0.18019294813517708,-0.6313361517723028,0.2177038673563813
1130.0,-0.3990030192422534,-0.1411852177812582,-0.01788663194507092,-0.2700941185117558,-0.2578178014609952,0.2522074865666849
1131.0,-0.3156974950216186,-0.034730685033032935,0.025401884439415285,-0.17521409002732577,-0.28096680998858564,0.20061597446674106
1132.0,-0.6880576929218856,-0.1902800248861394,-0.3421500385301008,-0.43916885890401247,-0.4977776680357462,0.09701882037391169
1133.0,0.07655726027244683,-0.008280499750209135,-0.024799982935971757,0.034138380261118845,0.08483776002265597,-0.0589383631970906
1134.0,-0.5317071799206311,-0.15684219215452444,-0.0006865337396412714,-0.34427468603757777,-0.37486498776610666,0.3435881522979365
1135.0,-0.5355017377307054,0.09424476734146693,-0.07815557365592554,-0.22062848519461925,-0.6297465050721723,0.1424729115386937
1136.0,-0.5879109377630151,-0.07473035996024646,-0.04726843792022376,-0.33132064886163076,-0.5131805778027686,0.284052210941407
1137.0,-0.1749088332348593,-0.28231994393928367,0.05939081421687912,-0.2286143885870715,0.10741111070442436,0.28800520280395064
1138.0,-0.49402275559761655,-0.1575592451439945,-0.015404258682275004,-0.32579100037080555,-0.33646351045362205,0.31038674168853053
1139.0,-0.15321226774873548,-0.20852872832945993,-0.10370493465409465,-0.18087049803909772,0.05531646058072445,0.07716556338500306
1140.0,-0.5106176918283591,-0.04148049869260428,-0.04739775835600887,-0.2760490952604817,-0.46913719313575486,0.22865133690447284
1141.0,-0.40072379371277184,-0.18880071768026405,-0.14104674665459715,-0.2947622556965179,-0.2119230760325078,0.15371550904192077
1142.0,-0.17860657369883226,-0.30958836173636606,-0.18724912431303997,-0.24409746771759916,0.1309817880375338,0.05684834340455919
1143.0,-0.15247337674699624,-0.14674168810261246,-5.205080443330493e-05,-0.14960753242480435,-0.005731688644383781,0.14955548162037105
1144.0,-0.5624219140897248,-0.2643646061606782,-0.028563132807942426,-0.4133932601252015,-0.29805730792904656,0.3848301273172591
1145.0,-0.5962434447003897,-0.14239342359193546,-0.318066886914096,-0.3693184341461626,-0.45385002110845424,0.0512515472320666
1146.0,-0.6019892058270272,-0.40026021901414804,-0.4223730619401335,-0.5011247124205876,-0.20172898681287915,0.07875165048045413
1147.0,-0.17350512868172296,-0.3361325922229698,-0.05963099643632203,-0.25481886045234636,0.16262746354124685,0.19518786401602434
1148.0,-0.05770605056937435,-0.23338508567260557,0.05022775826506143,-0.14554556812098995,0.17567903510323124,0.19577332638605138
1149.0,-0.008550143135048871,-0.3915933823390151,0.011508669759735718,-0.20007176273703198,0.3830432392039662,0.2115804324967677
1150.0,-0.408635650009311,0.018654971230299217,-0.0086834448141048,-0.19499033938950588,-0.42729062123961026,0.1863068945754011
1151.0,-0.48736719128276496,-0.05983374016932207,0.040623096632029135,-0.2736004657260435,-0.4275334511134429,0.31422356235807264
1152.0,-0.504788899813859,-0.07678971461068457,-0.021270517060425397,-0.2907893072122718,-0.4279991852031744,0.26951879015184643
1153.0,-0.526461655033252,-0.18032995947670935,-0.14910280316735347,-0.3533958072549807,-0.34613169555654266,0.20429300408762724
1154.0,-0.5979349454777119,-0.10776923509875723,-0.07086211024339285,-0.35285209028823455,-0.4901657103789546,0.2819899800448417
1155.0,-0.5666744292378698,-0.39477771087680147,-0.35441935159836446,-0.48072607005733564,-0.17189671836106835,0.12630671845897118
1156.0,-0.4295507394818856,-0.034210970391261336,0.1587913738390747,-0.23188085493657346,-0.3953397690906243,0.39067222877564817
1157.0,-1.1098871017889447,-0.29812797211446235,-0.31194279686541027,-0.7040075369517035,-0.8117591296744824,0.3920647400862932
1158.0,-0.5521931618087708,-0.08653837946839633,0.05494166903827711,-0.31936577063858357,-0.46565478234037444,0.3743074396768607
1159.0,-0.5026231205881201,-0.22612711055326046,0.06697596880038867,-0.36437511557069024,-0.27649601003485963,0.43135108437107894
1160.0,-0.34306505005314925,-0.2902044254606916,0.026448540643885035,-0.3166347377569204,-0.05286062459245766,0.34308327840080544
1162.0,-0.1847655895655707,-0.3147085314402492,-0.02883048583737502,-0.24973706050290995,0.12994294187467847,0.22090657466553493
1164.0,-0.48809747573579354,-0.3638037869217381,-0.057849395371572694,-0.4259506313287658,-0.12429368881405545,0.36810123595719313
1165.0,-0.4958610240213285,-0.054541820211264996,0.02970471442180994,-0.2752014221162967,-0.4413192038100635,0.30490613653810666
1166.0,-0.21434892821492227,-0.07066796403612717,0.18913257117502816,-0.1425084461255247,-0.1436809641787951,0.33164101730055284
1167.0,-0.5164265511256517,-0.03730809593337489,-0.04397816931428708,-0.2768673235295133,-0.4791184551922768,0.23288915421522624
1168.0,-0.516125190552613,-0.010268397652898636,-0.087394581509152,-0.2631967941027558,-0.5058567928997143,0.17580221259360382
1169.0,-0.8134489589453807,-0.015230153973460378,0.14333964281851688,-0.41433955645942055,-0.7982188049719203,0.5576791992779374
1170.0,-0.0982155395375448,-0.23828767481676577,0.2237006425532142,-0.1682516071771553,0.14007213527922097,0.39195224973036946
1171.0,-0.476287682193186,0.17961911847845785,0.16730350304434932,-0.14833428185736408,-0.6559068006716439,0.3156377849017134
1172.0,-0.5490532792968542,-0.11374599487330425,-0.031350308128259494,-0.33139963708507925,-0.43530728442354993,0.30004932895681974
1173.0,-0.05441875947246487,-0.3489882899631046,-0.3286070419691579,-0.20170352471778474,0.2945695304906397,-0.12690351725137317
1174.0,-0.5001344935963734,-0.09496683959299755,0.1669193113202821,-0.2975506665946855,-0.40516765400337584,0.4644699779149676
1175.0,-0.4857288978446024,-0.2895435520184252,0.027849325603350756,-0.3876362249315138,-0.1961853458261772,0.4154855505348645
1176.0,-0.6693406559818912,-0.2508553284695004,-0.09981397482855073,-0.4600979922256958,-0.41848532751239076,0.3602840173971451
1177.0,-0.5633115975608327,-0.06409863191839096,-0.2699430756653007,-0.3137051147396118,-0.4992129656424418,0.04376203907431114
1178.0,-0.4893095324420269,-0.004414485192386297,-0.11123497060293978,-0.2468620088172066,-0.4848950472496406,0.1356270382142668
1179.0,-0.49677011893746337,-0.11852726951478976,-0.01852331838611966,-0.30764869422612656,-0.3782428494226736,0.2891253758400069
1181.0,-0.5490035873860427,0.3160710029858297,-0.05777168623369639,-0.11646629220010651,-0.8650745903718724,0.05869460596641012
1182.0,-0.31752749211405795,-0.20795736956835054,-0.38220279651326816,-0.26274243084120424,-0.10957012254570742,-0.11946036567206392
1183.0,-0.6113064604217329,-0.050695362877920785,-0.22811223441697706,-0.3310009116498268,-0.5606110975438121,0.10288867723284975
1184.0,-0.3670918174223581,-0.3068584187853704,-0.1600637366374224,-0.33697511810386427,-0.06023339863698768,0.17691138146644186
1185.0,-0.5649212910044018,-0.18551105414059235,-0.2700073574785551,-0.37521617257249706,-0.3794102368638095,0.10520881509394198
1187.0,-0.5371519267130224,-0.26268517390246104,-0.23920616052472335,-0.3999185503077417,-0.2744667528105613,0.16071238978301836
1188.0,-0.5517771880471865,-0.943555019375846,-0.6599972260121055,-0.7476661037115162,0.3917778313286595,0.08766887769941067
1189.0,-0.35059744899292383,-0.06619706105379822,0.018255715836994854,-0.20839725502336104,-0.2844003879391256,0.2266529708603559
1190.0,-0.5967193767412124,0.021371955017017136,0.035514715462794284,-0.28767371086209764,-0.6180913317582296,0.3231884263248919
1192.0,-0.4805952245200119,-0.10999278289698168,-0.009665021771220528,-0.2952940037084968,-0.37060244162303024,0.28562898193727626
1193.0,-0.8287862783726784,0.04581394201578118,0.08966212275422414,-0.3914861681784486,-0.8746002203884595,0.48114829093267275
1194.0,-0.09925140330391492,-0.06288236998375965,0.061402787324594046,-0.0810668866438373,-0.03636903332015527,0.14246967396843135
1196.0,-0.7232804867124596,-0.46145374717898624,-0.26299028356215326,-0.592367116945723,-0.26182673953347335,0.3293768333835697
1197.0,-0.5203628845120731,-0.01716411152259467,-0.0985191565576215,-0.2687634980173339,-0.5031987729894785,0.1702443414597124
1198.0,-1.2365403123809187,-0.7384065259582956,-2.012745490384558,-0.9874734191696071,-0.49813378642262307,-1.025272071214951
1199.0,-1.3564269721698188,-0.6249453927067551,0.23607701231857633,-0.9906861824382869,-0.7314815794630637,1.2267631947568631
1200.0,-0.398471480524937,-0.008398886258692381,0.009417791212797875,-0.2034351833918147,-0.39007259426624463,0.21285297460461258
1202.0,-0.6966099297976439,-0.18594888295949258,-0.09731274521700407,-0.4412794063785682,-0.5106610468381514,0.34396666116156416
1203.0,-0.5871806533099864,-0.12080771430052117,0.002083108065227877,-0.35399418380525377,-0.4663729390094652,0.35607729187048165
1204.0,-0.5718765908654273,-0.2553161703608797,-0.04393211370142158,-0.4135963806131535,-0.3165604205045476,0.36966426691173193
1205.0,-0.1512425598663054,-0.24145240081480202,-0.11740823702389878,-0.19634748034055372,0.09020984094849663,0.07893924331665493
1206.0,-0.5148253521500007,0.0796002332332701,0.0236781829777447,-0.2176125594583653,-0.5944255853832708,0.24129074243611
1207.0,-0.5894637527628346,-0.16112535432571085,-0.11551041151462497,-0.3752945535442727,-0.42833839843712374,0.2597841420296477
1208.0,-0.5610754019669859,-0.09357337826986324,-0.07328191856644167,-0.32732439011842457,-0.4675020236971227,0.2540424715519829
1209.0,-0.6126578249347597,-0.46792469282962035,-0.35125323293929217,-0.54029125888219,-0.14473313210513938,0.1890380259428978
1210.0,-0.44583970042242965,-0.6616213349541714,-0.5575467098365705,-0.5537305176883005,0.21578163453174176,-0.0038161921482700034
1211.0,-0.8114950483293709,-0.2609398441431317,-0.08905027283064913,-0.5362174462362513,-0.5505552041862392,0.4471671734056022
1212.0,-0.5585684811153173,-0.569366022395692,-0.15421555089779068,-0.5639672517555047,0.01079754128037469,0.40975170085771395
1213.0,-0.5685206846109038,0.032054172010836754,-0.33496655734578806,-0.26823325630003353,-0.6005748566217405,-0.06673330104575453
1214.0,-0.5055149425133272,0.06444338941084224,0.04205303354889353,-0.22053577655124246,-0.5699583319241694,0.262588810100136
1215.0,-0.5627191793903457,-0.035583930666832964,-0.03915453402968048,-0.2991515550285893,-0.5271352487235127,0.2599970209989088
1216.0,-0.5945287401717899,-0.16462929355769654,-0.07775838606772721,-0.3795790168647432,-0.4298994466140934,0.301820630797016
1217.0,-1.5508322188893788,-0.49418393949179396,-0.09329973004603193,-1.0225080791905863,-1.0566482793975849,0.9292083491445544
1219.0,-0.468423454016865,-0.1781559916377256,-0.40040239458291654,-0.3232897228272953,-0.2902674623791394,-0.07711267175562125
1220.0,-0.30046863511288646,-0.07109630799665069,-0.06417525299813873,-0.18578247155476857,-0.22937232711623579,0.12160721855662984
1221.0,-0.7644563453920399,-0.5517223235436742,-0.03226499590793641,-0.6580893344678571,-0.21273402184836565,0.6258243385599207
1222.0,-1.276561666217687,0.028269272303915915,-0.43511873841119664,-0.6241461969568856,-1.304830938521603,0.18902745854568892
1223.0,-0.25391626930737277,-0.22412158915339037,-0.39862607478980283,-0.23901892923038157,-0.0297946801539824,-0.15960714555942127
1224.0,0.007801822205008566,0.5006296380118214,0.09980304930071981,0.254215730108415,-0.4928278158068128,-0.15441268080769516
1225.0,-0.5065331879172393,-0.22632992180948658,0.007355344783902379,-0.366431554863363,-0.28020326610775276,0.37378689964726536
1226.0,-0.5965835809646849,-0.08769677023533798,-0.011822018244983237,-0.3421401756000114,-0.5088868107293469,0.3303181573550282
1227.0,-0.3905747244978293,-0.1661872015556631,-0.11622310224586022,-0.2783809630267462,-0.2243875229421662,0.16215786078088598
1228.0,-0.6003311849911768,-0.16791895709736823,-0.4512367693089085,-0.3841250710442725,-0.4324122278938085,-0.06711169826463598
1229.0,-0.42308758075494485,-0.01469424747200785,0.04189482113566967,-0.21889091411347636,-0.408393333282937,0.26078573524914606
1230.0,-0.36213185850657015,0.21787723635999717,0.042430306778178196,-0.07212731107328649,-0.5800090948665673,0.11455761785146468
1231.0,-0.6459005856616816,-0.09605854958909185,0.03634107914861293,-0.37097956762538675,-0.5498420360725897,0.4073206467739997
1232.0,-0.5094165127502821,-0.2890307079169616,-0.2547627884215012,-0.39922361033362186,-0.2203858048333205,0.14446082191212067
1233.0,-0.5535626216413926,-0.4204954758153864,-0.5565480675334944,-0.4870290487283895,-0.1330671458260062,-0.06951901880510492
1234.0,-0.34069127753615625,-0.11078142904613976,-0.052428736649697494,-0.225736353291148,-0.2299098484900165,0.1733076166414505
1235.0,-0.5339696851260833,-0.16834703970753873,-0.2184289980254626,-0.35115836241681103,-0.3656226454185446,0.13272936439134844
1236.0,-0.6338952045341844,-0.25409902345114743,-0.34995369820022604,-0.4439971139926659,-0.3797961810830369,0.09404341579243986
1237.0,-0.5501415331036044,0.23475579070675107,-0.35286532471228216,-0.15769287119842665,-0.7848973238103554,-0.1951724535138555
1238.0,-0.3079215150169308,-0.021671077992940366,-0.08038906601579691,-0.1647962965049356,-0.28625043702399044,0.08440723048913869
1241.0,-0.5634887768959543,0.02054395463907896,-0.24074939520924182,-0.2714724111284377,-0.5840327315350333,0.03072301591919585
1242.0,-0.37714989748682815,0.30087223377851624,0.01472429423289626,-0.03813883185415595,-0.6780221312653444,0.05286312608705221
1243.0,-0.4299120860064912,0.12377877628180399,0.20785077488338846,-0.1530666548623436,-0.5536908622882952,0.36091742974573204
1245.0,-0.07130757030869547,-0.24810796512965347,-0.042473419333957256,-0.15970776771917447,0.176800394820958,0.11723434838521721
1246.0,-0.20096086236711078,-0.19558385077735252,-0.21543370489355004,-0.19827235657223163,-0.005377011589758257,-0.01716134832131841
1247.0,-0.4674728790937125,0.08183983509844009,-0.4188645148297776,-0.19281652199763621,-0.5493127141921526,-0.2260479928321414
1248.0,-0.7891918445692289,-0.46926879180165315,-0.1278435143337772,-0.6292303181854411,-0.3199230527675757,0.5013868038516639
1249.0,-0.5641949934637193,-0.10595457453016734,-0.011620344755047545,-0.3350747839969433,-0.45824041893355194,0.32345443924189576
1250.0,-0.010586943909682109,-0.29579972162956797,-0.49883368940716044,-0.15319333276962505,0.28521277771988585,-0.3456403566375354
1251.0,0.28009690087298755,-0.2421095559145483,-0.05403301577611498,0.018993672479219625,0.5222064567875359,-0.07302668825533461
1252.0,-0.415852286050394,-0.30183662999949445,-2.065883222158543,-0.35884445802494425,-0.11401565605089953,-1.707038764133599
1253.0,-0.5050919302652972,-0.03599793624992713,-0.16619126236262255,-0.27054493325761214,-0.46909399401537005,0.10435367089498959
1254.0,-0.7522046680607535,-0.20957029517283893,-0.0861641717852891,-0.4808874816167962,-0.5426343728879146,0.39472330983150705
1255.0,-0.2867223373375163,-0.2542668462555014,0.014223918439867525,-0.2704945917965088,-0.0324554910820149,0.28471851023637634
1256.0,-0.37556759787783756,0.06088647205046181,0.048230626556550964,-0.15734056291368786,-0.4364540699282994,0.20557118947023884
1257.0,-0.4510343537090251,-0.20668832313534818,-0.30561422960218354,-0.3288613384221867,-0.24434603057367693,0.023247108820003137
1258.0,-0.4005346919229908,0.0694132009282277,-0.019710103009250704,-0.16556074549738153,-0.4699478928512185,0.14585064248813084
1259.0,-0.683226978534678,-0.40975845738638833,-0.3203661338972045,-0.5464927179605331,-0.2734685211482896,0.22612658406332864
1260.0,-0.00653692818830455,-0.22310532339298406,-0.12027858498500055,-0.1148211257906443,0.21656839520467952,-0.005457459194356251
1261.0,-0.6091748618738928,-0.18534647215499894,-0.5289552489657334,-0.39726066701444585,-0.42382838971889386,-0.13169458195128758
1262.0,-0.19953841780702808,-0.1306722965228256,-0.03651467164489486,-0.16510535716492686,-0.06886612128420247,0.128590685520032
1263.0,-0.7753880278996127,-0.13959688637261883,-0.09746950329367825,-0.45749245713611575,-0.6357911415269939,0.3600229538424375
1264.0,-0.18973614708275122,-0.2169680854149697,0.04761015375241791,-0.20335211624886046,0.027231938332218486,0.25096227000127835
1265.0,-0.36640984255501735,-0.16481434170400083,-0.06528932741793735,-0.2656120921295091,-0.20159550085101652,0.20032276471157173
1267.0,-0.46290571736312425,0.03523533604883903,0.07835124205208763,-0.2138351906571426,-0.4981410534119633,0.2921864327092302
1268.0,-0.5845406657137302,-0.23444892188109412,-0.09078329221482896,-0.40949479379741216,-0.3500917438326361,0.3187115015825832
1269.0,-0.419260751277494,-0.08575394011960574,0.01231635780459506,-0.2525073456985499,-0.33350681115788827,0.26482370350314494
1270.0,-0.18847223456444234,-0.07883133386344092,0.12733887510782652,-0.13365178421394164,-0.10964090070100142,0.2609906593217681
1272.0,-0.46260845206250323,-0.17046125501279652,0.023394385914253208,-0.3165348535376499,-0.2921471970497067,0.33992923945190306
1273.0,-0.4205494224848516,-0.2617158584057821,-0.30518316404270307,-0.3411326404453169,-0.1588335640790695,0.03594947640261381
1274.0,-0.4783554161217549,-0.30255824044570384,-0.3983274313449487,-0.3904568282837294,-0.17579717567605108,-0.007870603061219283
1276.0,-0.11895800009390746,-0.6057507300773068,-0.6560538305570788,-0.36235436508560714,0.4867927299833994,-0.29369946547147163
1277.0,-0.4872276044452556,-0.10345715851288322,0.0320088427604918,-0.2953423814790694,-0.38377044593237236,0.3273512242395612
1278.0,-0.5313642441774122,0.3493005808899785,0.032654877335581166,-0.09103183164371687,-0.8806648250673907,0.12368670897929804
1281.0,-0.42008560006028467,-0.32365192535175524,-0.10000119988103755,-0.37186876270602,-0.09643367470852943,0.2718675628249824
1282.0,-0.5122955693698767,-0.20115644700984311,-0.07939992300738419,-0.35672600818985994,-0.3111391223600336,0.27732608518247576
1284.0,-0.4712325609983722,-0.2702350282001862,-0.027037663243307256,-0.3707337945992792,-0.200997532798186,0.34369613135597193
1285.0,-0.6592422355954064,-0.3859888258466504,-0.34758459601824954,-0.5226155307210284,-0.273253409748756,0.17503093470277886
1287.0,-0.42054942248485166,-0.14268100620955138,-0.01241175948700742,-0.2816152143472015,-0.2778684162753003,0.2692034548601941
1288.0,-0.6564331286138991,-0.264611560472152,-0.3527229658060546,-0.46052234454302554,-0.3918215681417471,0.10779937873697093
1289.0,-0.5282347344072467,-0.25970568181102427,-0.10860869293069561,-0.39397020810913547,-0.2685290525962224,0.2853615151784399
1290.0,-0.5919998781985876,-0.08424719416147658,0.02927542067669981,-0.3381235361800321,-0.5077526840371109,0.3673989568567319
