mutant_id,t0-t1,t1-t2,t2-t3,t3-t4,t4-t5,t5-t6,t6-t7,t7-t8
143,-0.0692941276841196,-0.13472901082417163,-0.14160266740598773,-0.0735438703256363,-0.11663366222901778,-0.08593988842689883,0.07107184448292618,-1.2525578309814063
144,-0.18689060408619898,1.2507932376799489,-0.06363738956003778,0.2925324012115408,-1.3570829675056326,1.1395474840456825,-1.3747866172995804,0.8480237143469215
145,-0.7826560347201232,0.7577219570255854,0.16620620606468586,-0.016866414367013412,-0.9489058989252712,0.7994870117048282,-0.22989098631749944,0.07250400334157915
146,0.3955010133425263,-0.5243371006008892,-0.0912517029434345,-0.38642160561730693,0.3049253572928265,-0.41495404380241213,-0.030363650785002673,-1.0807001412933646
147,,,,,,,,
148,1.4644951056958824,-0.39659959309201515,-0.4440545859974072,-0.20582113177993253,-0.10959214643684048,-0.3570021209453925,-0.38172176017769194,-1.2205613441778111
149,-0.09300876051328154,0.816704190448232,-0.5871755562343719,-0.05579299670669298,-0.7036484243525551,0.9652133834899759,-1.90176300794298,0.684030655546771
150,1.5400407120634794,-0.27226667507054525,-0.11971232359309969,0.04861597942443351,0.24887705249631942,-0.4179897850602419,0.049902552682953925,-1.1652112490946462
151,-1.1590037442575605,0.477677674021922,0.18998461284994714,-0.012088562471963799,-0.6789558117621833,0.5636859930168504,-0.17361358783636235,0.4293101378347798
152,-0.8795840023630932,0.6314061456942914,-0.2400912638866685,-0.6245017245392898,-0.7809400986542014,0.2928569725991044,-0.32750460263005315,-1.1849703990751086
153,0.3120519804239866,1.281791466916155,-0.06746350270936062,0.2959579270195421,-1.5953141089213208,1.3292932754352857,-1.6105659933837546,1.1288905942508716
154,-0.013067904354874626,-0.07012296642941651,0.3454411560557703,-0.13728603095787584,0.30106777854842776,-0.09454165572058981,0.2409382031912959,-0.601668345290088
155,-1.9813950654304084,1.935519186433861,-0.6991858128050141,0.2724033306106603,-2.95494022295905,2.4086661584498152,-1.399305633847506,1.162066456489771
156,,,,,,,,
157,1.5074180857028374,-0.4796576621014525,-0.5568067302927504,-0.5161680396725963,0.042421157661732815,-0.5566069076194672,-0.11837178838544173,-1.294669316331533
158,1.503571105108932,-0.4255099430327481,-0.3625345259974404,-0.18418868497638424,0.09790805471457524,-0.6531278657822686,0.08007915033839653,-1.2618794935085422
159,1.453391983699,-0.11286641226306762,0.043276809523293214,0.2738724068260983,-0.30841358449520556,0.17977580497659942,-0.14941000709642338,-0.4923565518611385
160,0.8990198552181333,0.3839527083380875,0.13310863536032988,0.6428242136998337,-0.1236763900236164,0.5754911996140124,-0.4027389627401272,0.6121193526407098
161,,,,,,,,
162,1.597376427724782,-0.40452807042440925,-0.545502859833804,0.04555949755359457,0.15051052641459403,-0.5249343339971697,0.01916762563661996,-1.2913415262388586
163,-2.429785218255607,2.1041674413276055,0.5531094288343059,-0.7828417289423196,-2.6846498932191385,1.7155189778898698,,
164,-1.7700859717632014,2.353115004598245,0.22056229672837288,-0.511189928604087,-2.4207170009790206,1.692529459665171,-1.4434554184604358,1.1452593381733895
165,-0.04917314090710339,-0.009984265672851983,-0.18032801734175904,-0.3575219846964608,-0.45629439728774585,0.22065823621851974,-0.4827528131237312,-1.033273106150677
166,-1.3828743039643874,1.9436133244651406,-0.7235284619321162,0.45433618206612825,-1.8503291160616873,1.4866774054610221,-1.471218215437792,1.4365033021915312
167,0.8459779810146453,0.3589404665983681,-0.16009860501072007,0.23700987063762868,-0.7135424979977535,0.3367718224053621,-0.7300726363871489,-0.18348512116776958
168,0.7136550069034437,-0.6927014130158642,-0.5929895260997916,0.619335678350574,0.22493013831529357,-0.16639158833248285,-0.49986770638060957,-0.5884500542042351
169,,,,,,,,
170,-1.9763916435754916,1.2506138107690192,-0.17768393104768165,-0.25462173180278264,-1.4993111684380953,0.6393795450738187,-0.47731688085871316,-0.13721652764048986
171,-0.9933438406549941,-0.16892537382274286,0.052721062961853804,-0.5269401366545075,-0.22283387900260365,-0.07624049133818524,-0.11990906770432803,-1.6773197466735263
172,-0.4925707761678472,-0.4534687615779457,0.11707971180826633,-0.4164075386495057,-0.08846278526232143,-0.07624049133818536,0.0931211457087928,-0.7246907413605638
173,0.012898801110046976,-0.06378289366592423,-0.23763123804580605,0.12273348911870997,-0.42359997675584504,-0.042338939662503995,-0.13437212973188264,-0.47186247595262526
174,0.3114630522561993,-0.9218047174161034,0.1457958913643591,-0.6831408053728261,0.521101507915139,-0.6415543003882457,0.3099591444597259,-1.7519877860499529
175,0.5665009185083337,-0.3381177453852409,0.10287857746041343,-0.06652191945232469,0.26964366152142694,-0.21800711196572187,0.1465251916613333,-1.0395522465579112
176,0.3039373379007302,-0.8644812540019615,0.11886150674875813,-0.2290233509378467,0.6354395321975392,-0.6634231091062626,0.548820337076089,-1.8537872202636412
177,1.2571392010225264,0.08341816034553684,-0.1370795799359087,0.16308986384392282,-0.40772228212569195,0.13401245014494684,-0.17921029107104805,-0.8711857027206904
178,-0.7373239700098321,1.8359349284916826,-0.1882367246274832,0.02052483349840267,-2.072972681253984,1.792598720432749,-1.753138378309976,2.2707725583270997
179,-1.493691859085272,1.3920683353517938,-0.22656101429155925,-0.06663133640192972,-1.2610639913783752,0.5284957318777072,-0.8519408834443023,0.48380788842357614
180,-0.047023647271458205,-0.09661953406424127,0.0904457962811943,0.012697804614246914,0.12067554449470225,0.015914400745800198,-0.13168151253946406,-0.8877528291587217
181,0.35399593104722205,-0.08213739252558672,-0.061007702366489294,-0.0418039990038276,0.6841318211417601,-0.2897792403326613,0.05524603418038222,-1.0074012368477845
182,0.2037502861753441,0.05843422325953711,0.13624175462867238,-0.001999410682343998,-0.12521019156857136,0.1922672094621767,-0.006995312336700665,-0.39415693137888513
183,0.7140938322238803,-0.8876608251015072,-0.14388582887483234,-0.2773996982598015,0.31108238033485275,-0.6430939465738386,0.24168725353753126,-1.62687140375154
184,-0.03518122654130887,-0.7232525692392157,0.2599038920082483,-0.6163840306821808,0.46615956648230533,-0.5117740101892374,0.1895129913838588,-1.5421449683052737
185,-1.6531049250823564,1.11552361351286,-0.47186689008032373,0.04431335536112491,-0.9776503929002558,0.18946267439482056,-0.1671619525548737,-0.32958842028794605
186,-0.35325488678322925,1.673417925926549,-0.14695257906644196,0.3412619139559285,-1.745456595021446,1.438489469554296,-1.505612671109363,1.5924705129451873
187,0.0031399058719787723,-0.08032135510387928,0.5256815918941261,-0.05811228649778396,0.9698683447660678,-0.13445422857030953,0.5049318188072394,-0.8806555592478331
188,-3.438785348234029,2.0336536569999475,-1.2911963488233182,0.6878435837756443,-2.0581940871578652,1.0223717973299244,-1.5534563136747643,0.245775724615616
189,-1.823649414685291,0.9977881233218366,-0.792473747228571,0.2606384890310739,-1.189156240134256,-0.5462441205839208,-0.6779875763208643,1.3443880132837256
190,0.016255265448949383,-0.08352141435823243,-0.21141275449399935,-0.1743159028788409,-0.20485596662965055,-0.211704251713762,-0.0854839215406065,-1.1621411005174405
191,0.19246499304327078,0.24391542804318636,-0.09149567308807789,0.07757262554841605,-0.3666204777976191,0.22660382885327307,-0.23801310615513982,-0.6683147863489368
192,-0.1483685496990393,-0.5819239634619594,0.10759767318768809,-0.4513558381754883,0.5573001287292525,-0.357730593542045,0.1657767114850281,-1.4430598233598058
193,-0.14794616320912696,-0.46188103983813833,0.21727854525240564,-0.47423253490027134,0.21113741634217986,-0.1099343371246581,0.019821617344892413,-1.2641325924714515
194,-0.267346757004803,0.342272010979538,-0.041975270197160026,-0.05595694457163918,-0.5296689388759958,0.29188694633233475,-0.5618161445588222,-0.5140628304430018
195,0.14473359022208085,-0.2733086813437126,-0.24062674702560455,-0.13660873036056542,-0.03322949487016572,-0.3499717985336336,-0.05527367080983926,-1.503001922038754
196,-0.9075461418050301,0.7349817111145311,-0.4239131960558577,0.05996779356892272,-1.3714777969282104,0.787252054968999,-1.407948730003526,0.72162162948558
197,0.3921328970693416,-0.22674420317533722,-0.2082989726428544,-0.09312175074387105,-0.16876927374941594,-0.15703558788176467,-0.19293146573392508,-0.9846482657974899
198,-1.4401711356881477,-0.8692367255965523,-0.9583704243551253,-1.0721671871378307,-0.7036484243525551,,,1.257376636294096
199,,,,,,,,
200,0.021264315414052597,-0.0036331328796910564,-0.2115338765947872,-0.3407773124399323,-0.638196243946309,0.04306345715890489,-0.25943722866404445,-1.3512396678199274
201,0.4274251929008487,-0.6403297194940817,0.19744614691108564,-0.35565346490001076,0.6009116168785495,-0.4740792517112854,0.37023069859583896,-1.638115460490044
202,0.8961496789060018,0.28761499317196454,-0.3642919477342071,-0.09191533008643693,-0.7099417113283442,0.058237422890368325,-1.0413070629782653,-0.7193051714279712
203,-0.8114798555361854,-0.043788960357804246,-0.004621699666523833,-0.436943288596737,-0.22598192236125036,-0.2786089800774306,0.0872628981404248,-0.9894783790914088
204,0.3653514320933158,-0.796713160266663,-0.16073799122176094,-0.5470375752735771,0.5415673385074301,-0.4086804644314597,-0.035392674923750284,-1.4919165233421636
205,-0.31324955216953015,0.0982973431290486,-0.6325810021544475,-0.18087246115347477,-0.9358418111866826,0.041542544318198094,-0.3314650038461499,-0.9463626220633173
